Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week
2016,2016-10-08 20:00:00,WAS,2687,MOS,2403,0,0.0,0.0,0.0,13.0,,13,3.0,7.0,14.0,21.0,,45,-32,2016-10-08,7.0
2016,2016-10-08 20:00:00,INST,282,WIU,2710,0,0.0,20.0,7.0,9.0,,36,7.0,7.0,21.0,0.0,,35,1,2016-10-08,7.0
2016,2016-10-08 20:00:00,SIM,2829,WES,2848,0,7.0,6.0,13.0,7.0,,33,0.0,0.0,7.0,0.0,,7,26,2016-10-08,7.0
2016,2016-10-08 20:00:00,FAMU,50,NCCU,2428,0,0.0,3.0,0.0,14.0,,17,5.0,0.0,0.0,8.0,,13,4,2016-10-08,7.0
2016,2016-10-08 20:30:00,MVSU,2400,MONT,149,0,14.0,29.0,14.0,10.0,,67,7.0,0.0,0.0,0.0,,7,60,2016-10-08,7.0
2016,2016-10-08 20:30:00,HAW,62,SJSU,23,0,3.0,7.0,7.0,0.0,,17,3.0,21.0,0.0,10.0,,34,-17,2016-10-08,7.0
2016,2016-10-08 21:00:00,DEL,2170,WES,2695,0,21.0,17.0,6.0,10.0,,54,7.0,14.0,7.0,14.0,,42,12,2016-10-08,7.0
2016,2016-10-08 22:00:00,PRE,2506,WEBB,2241,0,10.0,0.0,7.0,7.0,,24,0.0,3.0,0.0,0.0,,3,21,2016-10-08,7.0
2016,2016-10-08 22:00:00,CLMB,171,WAG,2681,0,3.0,10.0,0.0,0.0,,13,3.0,3.0,6.0,3.0,,15,-2,2016-10-08,7.0
2016,2016-10-08 22:00:00,MOR,3110,STJ,374,0,7.0,14.0,14.0,14.0,,49,7.0,7.0,10.0,7.0,,31,18,2016-10-08,7.0
2016,2016-10-08 22:00:00,TXA,2658,WES,2704,0,0.0,7.0,7.0,20.0,,34,20.0,10.0,14.0,7.0,,51,-17,2016-10-08,7.0
2016,2016-10-08 22:00:00,MER,2385,SRU,215,0,16.0,15.0,0.0,6.0,,37,6.0,3.0,14.0,2.0,,25,12,2016-10-08,7.0
2016,2016-10-08 22:00:00,SEMO,2546,EKY,2198,0,0.0,14.0,10.0,7.0,,31,3.0,3.0,3.0,7.0,,16,15,2016-10-08,7.0
2016,2016-10-08 22:00:00,MAN,2816,IND,2292,0,10.0,7.0,3.0,14.0,,34,7.0,10.0,0.0,7.0,,24,10,2016-10-08,7.0
2016,2016-10-08 22:30:00,NIU,2459,WMU,2711,0,14.0,7.0,10.0,14.0,,45,0.0,17.0,6.0,7.0,,30,15,2016-10-08,7.0
2016,2016-10-08 23:00:00,WES,2698,VAL,2673,0,7.0,14.0,14.0,3.0,,38,6.0,7.0,14.0,0.0,,27,11,2016-10-08,7.0
2016,2016-10-08 23:00:00,FRES,278,NEV,2440,0,7.0,14.0,0.0,6.0,,27,6.0,0.0,7.0,9.0,,22,5,2016-10-08,7.0
2016,2016-10-08 23:00:00,BEL,2056,SUL,2834,0,7.0,28.0,7.0,10.0,,52,12.0,6.0,12.0,6.0,,36,16,2016-10-08,7.0
2016,2016-10-08 23:00:00,TTU,2641,KSU,2306,0,14.0,17.0,0.0,13.0,,44,14.0,14.0,3.0,7.0,,38,6,2016-10-08,7.0
2016,2016-10-08 23:00:00,SWO,2927,EAS,2191,0,0.0,7.0,0.0,0.0,,7,14.0,20.0,0.0,7.0,,41,-34,2016-10-08,7.0
2016,2016-10-08 23:00:00,TRI,386,TEX,2639,0,7.0,17.0,0.0,14.0,,38,7.0,7.0,0.0,14.0,,28,10,2016-10-08,7.0
2016,2016-10-08 23:00:00,MCNS,2377,SELA,2545,0,7.0,0.0,17.0,7.0,,31,0.0,14.0,3.0,7.0,,24,7,2016-10-08,7.0
2016,2016-10-08 23:00:00,ODM,2477,LKE,437,0,0.0,0.0,0.0,7.0,,7,28.0,14.0,0.0,3.0,,45,-38,2016-10-08,7.0
2016,2016-10-08 23:00:00,TNST,2634,EIU,2197,0,14.0,7.0,7.0,7.0,,35,3.0,10.0,14.0,7.0,,34,1,2016-10-08,7.0
2016,2016-10-08 23:00:00,KYW,2316,NWST,2466,0,14.0,7.0,14.0,14.0,,49,0.0,7.0,0.0,0.0,,7,42,2016-10-08,7.0
2016,2016-10-08 23:00:00,WOF,2747,WCU,2717,0,9.0,0.0,7.0,3.0,,19,3.0,14.0,7.0,7.0,,31,-12,2016-10-08,7.0
2016,2016-10-08 23:00:00,OKP,2824,ANG,2025,0,0.0,10.0,7.0,14.0,,31,0.0,3.0,0.0,6.0,,9,22,2016-10-08,7.0
2016,2016-10-08 23:00:00,MICH,130,RUTG,164,0,0.0,0.0,0.0,0.0,,0,14.0,29.0,14.0,21.0,,78,-78,2016-10-08,7.0
2016,2016-10-08 23:00:00,SDSU,2571,SIU,79,0,7.0,11.0,14.0,7.0,,39,14.0,14.0,7.0,10.0,,45,-6,2016-10-08,7.0
2016,2016-10-08 23:00:00,LAM,2320,ACU,2000,0,3.0,0.0,7.0,0.0,,10,0.0,17.0,14.0,7.0,,38,-28,2016-10-08,7.0
2016,2016-10-08 23:00:00,HAR,2810,LAC,2347,0,0.0,7.0,0.0,14.0,,21,0.0,14.0,7.0,21.0,,42,-21,2016-10-08,7.0
2016,2016-10-08 23:00:00,SYR,183,WAKE,154,0,0.0,14.0,0.0,14.0,,28,2.0,7.0,0.0,0.0,,9,19,2016-10-08,7.0
2016,2016-10-08 23:00:00,MIN,2772,MOO,2817,0,6.0,21.0,7.0,7.0,,41,0.0,6.0,3.0,3.0,,12,29,2016-10-08,7.0
2016,2016-10-08 23:00:00,STON,2619,TOWS,119,0,7.0,10.0,0.0,3.0,,20,7.0,0.0,7.0,13.0,,27,-7,2016-10-08,7.0
2016,2016-10-08 23:00:00,IDHO,70,ULM,2433,0,0.0,21.0,3.0,7.0,,31,16.0,8.0,7.0,3.0,,34,-3,2016-10-08,7.0
2016,2016-10-08 23:00:00,NOR,128,SAG,129,0,3.0,10.0,7.0,21.0,,41,0.0,7.0,0.0,6.0,,13,28,2016-10-08,7.0
2016,2016-10-08 23:00:00,IND,2291,CAL,2858,0,14.0,7.0,0.0,10.0,,31,0.0,21.0,7.0,0.0,,28,3,2016-10-08,7.0
2016,2016-10-08 23:00:00,NAU,2464,MTST,147,0,0.0,0.0,7.0,7.0,,14,0.0,10.0,10.0,0.0,,20,-6,2016-10-08,7.0
2016,2016-10-08 23:00:00,FER,2222,GVSU,125,0,14.0,14.0,0.0,7.0,,35,0.0,6.0,7.0,10.0,,23,12,2016-10-08,7.0
2016,2016-10-08 23:00:00,MAR,446,MIN,2399,0,0.0,7.0,7.0,17.0,,31,0.0,7.0,0.0,0.0,,7,24,2016-10-08,7.0
2016,2016-10-08 23:00:00,SWM,2587,SIO,2894,0,3.0,14.0,14.0,17.0,,48,0.0,14.0,7.0,7.0,,28,20,2016-10-08,7.0
2016,2016-10-08 23:00:00,MRSH,276,UNT,249,0,7.0,7.0,14.0,10.0,,38,7.0,0.0,14.0,0.0,,21,17,2016-10-08,7.0
2016,2016-10-08 23:00:00,ALA,333,ARK,8,0,7.0,10.0,7.0,6.0,,30,14.0,21.0,7.0,7.0,,49,-19,2016-10-08,7.0
2016,2016-10-08 23:00:00,SHSU,2534,IW,2916,0,7.0,14.0,14.0,13.0,,48,21.0,14.0,21.0,7.0,,63,-15,2016-10-08,7.0
2016,2016-10-08 23:30:00,DEN,2171,HIR,2274,0,13.0,6.0,0.0,0.0,,19,0.0,17.0,0.0,16.0,,33,-14,2016-10-08,7.0
2016,2016-10-08 23:30:00,WASH,264,ORE,2483,0,0.0,7.0,14.0,0.0,,21,21.0,14.0,21.0,14.0,,70,-49,2016-10-08,7.0
2016,2016-10-09 00:00:00,WES,2703,TAR,2627,0,14.0,7.0,13.0,10.0,,44,0.0,13.0,15.0,13.0,,41,3,2016-10-09,7.0
2016,2016-10-09 00:00:00,FIU,2229,UTEP,2638,0,7.0,0.0,7.0,7.0,,21,3.0,10.0,15.0,7.0,,35,-14,2016-10-09,7.0
2016,2016-10-09 00:00:00,STO,133,HAM,162,0,6.0,14.0,7.0,7.0,,34,0.0,10.0,0.0,6.0,,16,18,2016-10-09,7.0
2016,2016-10-09 00:00:00,EAS,2201,UTPB,110243,0,0.0,3.0,0.0,0.0,,3,7.0,3.0,14.0,10.0,,34,-31,2016-10-09,7.0
2016,2016-10-09 00:00:00,UCD,302,SUU,253,0,0.0,21.0,3.0,0.0,,24,0.0,3.0,0.0,0.0,,3,21,2016-10-09,7.0
2016,2016-10-09 00:00:00,MID,2395,TXA,2837,0,3.0,9.0,0.0,13.0,,25,7.0,0.0,6.0,13.0,,26,-1,2016-10-09,7.0
2016,2016-10-09 00:00:00,FSU,52,MIAMI,2390,0,3.0,10.0,0.0,6.0,,19,0.0,3.0,14.0,3.0,,20,-1,2016-10-09,7.0
2016,2016-10-09 00:00:00,PRST,2502,WEB,2692,0,0.0,0.0,7.0,7.0,,14,0.0,7.0,0.0,3.0,,10,4,2016-10-09,7.0
2016,2016-10-09 01:00:00,CAL,25,ORST,204,0,10.0,7.0,17.0,7.0,6.0,47,0.0,10.0,7.0,24.0,3.0,44,3,2016-10-09,7.0
2016,2016-10-09 01:00:00,CEN,2120,HUM,2278,0,3.0,14.0,0.0,0.0,,17,0.0,7.0,14.0,21.0,,42,-25,2016-10-09,7.0
2016,2016-10-09 01:00:00,UND,155,SAC,16,0,0.0,0.0,7.0,0.0,,7,6.0,21.0,7.0,6.0,,40,-33,2016-10-09,7.0
2016,2016-10-09 02:00:00,CHA,411,WHI,2850,0,7.0,0.0,0.0,3.0,,10,0.0,6.0,21.0,7.0,,34,-24,2016-10-09,7.0
2016,2016-10-09 02:00:00,ARIZ,12,UTAH,254,0,3.0,9.0,17.0,7.0,,36,7.0,7.0,0.0,9.0,,23,13,2016-10-09,7.0
2016,2016-10-09 02:00:00,POM,2923,CAL,2094,0,0.0,6.0,13.0,8.0,,27,7.0,10.0,7.0,7.0,,31,-4,2016-10-09,7.0
2016,2016-10-09 02:00:00,CLA,17,OCC,2475,0,0.0,14.0,0.0,14.0,,28,7.0,7.0,14.0,17.0,,45,-17,2016-10-09,7.0
2016,2016-10-09 02:00:00,USU,328,CSU,36,0,10.0,0.0,14.0,7.0,,31,14.0,10.0,0.0,0.0,,24,7,2016-10-09,7.0
2016,2016-10-09 02:30:00,UCLA,26,ASU,9,0,3.0,0.0,17.0,3.0,,23,0.0,3.0,10.0,7.0,,20,3,2016-10-09,7.0
2016,2016-10-09 02:30:00,WSU,265,STAN,24,0,0.0,3.0,7.0,6.0,,16,7.0,7.0,14.0,14.0,,42,-26,2016-10-09,7.0
2016,2016-10-09 02:30:00,UNLV,2439,SDSU,21,0,10.0,3.0,7.0,6.0,,26,0.0,7.0,0.0,0.0,,7,19,2016-10-09,7.0
2016,2016-10-09 16:00:00,CHAR,2429,FAU,2226,0,3.0,14.0,0.0,6.0,,23,7.0,14.0,7.0,0.0,,28,-5,2016-10-09,7.0
2016,2016-10-09 17:00:00,WSSU,2736,JOH,2304,0,0.0,0.0,7.0,7.0,,14,3.0,3.0,3.0,6.0,,15,-1,2016-10-09,7.0
2016,2016-10-09 17:00:00,STA,395,LVI,2940,0,7.0,7.0,6.0,8.0,3.0,37,0.0,14.0,14.0,0.0,3.0,38,-1,2016-10-09,7.0
2016,2016-10-09 18:30:00,UGA,61,SC,2579,0,0.0,0.0,7.0,7.0,,14,7.0,7.0,0.0,14.0,,28,-14,2016-10-09,7.0
2016,2016-10-13 00:00:00,APP,2026,ULL,309,0,0.0,0.0,0.0,0.0,,0,10.0,14.0,0.0,0.0,,24,-24,2016-10-12,8.0
2016,2016-10-13 23:00:00,ABC,2017,GLE,2249,0,0.0,0.0,7.0,0.0,,7,0.0,6.0,7.0,6.0,,19,-12,2016-10-12,8.0
2016,2016-10-13 23:00:00,CHA,2128,FAI,2986,0,7.0,7.0,0.0,7.0,,21,0.0,0.0,7.0,6.0,,13,8,2016-10-12,8.0
2016,2016-10-13 23:00:00,MONM,2405,PRE,2506,0,0.0,7.0,3.0,7.0,,17,0.0,7.0,6.0,0.0,,13,4,2016-10-12,8.0
2016,2016-10-14 23:00:00,STA,2830,ASP,2038,0,20.0,13.0,6.0,0.0,,39,0.0,7.0,0.0,7.0,,14,25,2016-10-14,8.0
2016,2016-10-14 23:00:00,DUKE,150,LOU,97,0,7.0,3.0,7.0,7.0,,24,7.0,0.0,0.0,7.0,,14,10,2016-10-14,8.0
2016,2016-10-14 23:00:00,JOH,118,DIC,2175,0,0.0,3.0,7.0,0.0,,10,7.0,21.0,14.0,3.0,,45,-35,2016-10-14,8.0
2016,2016-10-15 00:00:00,MEM,235,TULN,2655,0,0.0,7.0,0.0,7.0,,14,3.0,10.0,3.0,8.0,,24,-10,2016-10-15,8.0
2016,2016-10-15 02:00:00,SDSU,21,FRES,278,0,0.0,0.0,3.0,0.0,,3,3.0,7.0,7.0,0.0,,17,-14,2016-10-15,8.0
2016,2016-10-15 02:15:00,MSST,344,BYU,252,0,7.0,0.0,0.0,7.0,7.0,28,7.0,7.0,0.0,0.0,7.0,21,7,2016-10-15,8.0
2016,2016-10-15 16:00:00,WIL,398,DV,2808,0,21.0,10.0,21.0,0.0,,52,0.0,10.0,0.0,0.0,,10,42,2016-10-15,8.0
2016,2016-10-15 16:00:00,SET,611,GAN,367,0,0.0,10.0,7.0,17.0,,34,3.0,3.0,0.0,6.0,,12,22,2016-10-15,8.0
2016,2016-10-15 16:00:00,JMU,256,UNH,160,0,0.0,9.0,3.0,27.0,,39,7.0,14.0,7.0,14.0,,42,-3,2016-10-15,8.0
2016,2016-10-15 16:00:00,EDI,2205,MER,2385,0,3.0,7.0,3.0,3.0,,16,7.0,17.0,21.0,0.0,,45,-29,2016-10-15,8.0
2016,2016-10-15 16:00:00,ALBY,399,MAINE,311,0,7.0,6.0,7.0,0.0,,20,3.0,5.0,0.0,8.0,,16,4,2016-10-15,8.0
2016,2016-10-15 16:00:00,MOU,481,GAL,417,0,0.0,0.0,6.0,6.0,,12,0.0,7.0,3.0,3.0,,13,-1,2016-10-15,8.0
2016,2016-10-15 16:00:00,BRY,2803,SFU,2598,0,7.0,7.0,7.0,17.0,,38,0.0,0.0,3.0,0.0,,3,35,2016-10-15,8.0
2016,2016-10-15 16:00:00,VAW,2842,WES,2699,0,21.0,0.0,6.0,0.0,,27,13.0,0.0,8.0,7.0,,28,-1,2016-10-15,8.0
2016,2016-10-15 16:00:00,NIC,2884,SAL,2776,0,14.0,21.0,7.0,10.0,,52,7.0,7.0,0.0,0.0,,14,38,2016-10-15,8.0
2016,2016-10-15 16:00:00,BEN,2060,AIC,2022,0,0.0,0.0,0.0,3.0,,3,2.0,0.0,3.0,0.0,,5,-2,2016-10-15,8.0
2016,2016-10-15 16:00:00,KSU,2306,OKLA,201,0,14.0,10.0,7.0,7.0,,38,0.0,10.0,0.0,7.0,,17,21,2016-10-15,8.0
2016,2016-10-15 16:00:00,MER,2771,PAC,2487,0,7.0,0.0,7.0,7.0,,21,14.0,14.0,7.0,0.0,,35,-14,2016-10-15,8.0
2016,2016-10-15 16:00:00,NCST,152,CLEM,228,0,3.0,7.0,7.0,0.0,7.0,24,0.0,3.0,7.0,7.0,0.0,17,7,2016-10-15,8.0
2016,2016-10-15 16:00:00,LAF,322,ARMY,349,0,14.0,21.0,14.0,13.0,,62,0.0,7.0,0.0,0.0,,7,55,2016-10-15,8.0
2016,2016-10-15 16:00:00,ILL,356,RUTG,164,0,0.0,0.0,0.0,7.0,,7,0.0,7.0,10.0,7.0,,24,-17,2016-10-15,8.0
2016,2016-10-15 16:00:00,URS,2667,JUN,246,0,7.0,7.0,14.0,10.0,,38,17.0,7.0,3.0,0.0,,27,11,2016-10-15,8.0
2016,2016-10-15 16:00:00,END,452,MAI,274,0,7.0,0.0,0.0,7.0,,14,7.0,7.0,14.0,7.0,,35,-21,2016-10-15,8.0
2016,2016-10-15 16:00:00,NAR,2886,ODM,2477,0,21.0,14.0,0.0,0.0,,35,7.0,14.0,0.0,7.0,,28,7,2016-10-15,8.0
2016,2016-10-15 16:00:00,WES,2909,MAS,110,0,7.0,10.0,0.0,7.0,,24,7.0,0.0,7.0,7.0,,21,3,2016-10-15,8.0
2016,2016-10-15 16:00:00,BOW,340,HAM,348,0,7.0,0.0,7.0,12.0,,26,10.0,6.0,0.0,9.0,,25,1,2016-10-15,8.0
2016,2016-10-15 16:00:00,FRO,341,CNJ,2442,0,0.0,0.0,0.0,7.0,,7,7.0,17.0,3.0,7.0,,34,-27,2016-10-15,8.0
2016,2016-10-15 16:00:00,MINN,135,MD,120,0,0.0,0.0,0.0,10.0,,10,0.0,14.0,3.0,14.0,,31,-21,2016-10-15,8.0
2016,2016-10-15 16:00:00,DAY,2168,JAC,294,0,3.0,0.0,13.0,0.0,,16,0.0,27.0,3.0,6.0,,36,-20,2016-10-15,8.0
2016,2016-10-15 16:00:00,VAN,238,UGA,61,0,3.0,3.0,7.0,3.0,,16,7.0,0.0,3.0,7.0,,17,-1,2016-10-15,8.0
2016,2016-10-15 16:00:00,FUR,231,ETSU,2193,0,0.0,0.0,0.0,7.0,,7,21.0,14.0,14.0,3.0,,52,-45,2016-10-15,8.0
2016,2016-10-15 16:00:00,BUT,2086,DAV,2166,0,7.0,7.0,3.0,0.0,,17,0.0,7.0,7.0,6.0,,20,-3,2016-10-15,8.0
2016,2016-10-15 16:00:00,WAL,2682,WAY,131,0,7.0,14.0,13.0,13.0,,47,0.0,7.0,7.0,0.0,,14,33,2016-10-15,8.0
2016,2016-10-15 16:00:00,IOWA,2294,PUR,2509,0,0.0,7.0,7.0,21.0,,35,21.0,14.0,7.0,7.0,,49,-14,2016-10-15,8.0
2016,2016-10-15 16:00:00,LIU,2089,SOU,2583,0,0.0,13.0,0.0,10.0,,23,0.0,7.0,7.0,16.0,,30,-7,2016-10-15,8.0
2016,2016-10-15 16:00:00,WVU,277,TTU,2641,0,7.0,0.0,3.0,7.0,,17,10.0,14.0,3.0,21.0,,48,-31,2016-10-15,8.0
2016,2016-10-15 16:30:00,GASO,290,GT,59,0,21.0,0.0,0.0,14.0,,35,7.0,3.0,0.0,14.0,,24,11,2016-10-15,8.0
2016,2016-10-15 16:30:00,PITT,221,UVA,258,0,21.0,7.0,0.0,3.0,,31,14.0,21.0,0.0,10.0,,45,-14,2016-10-15,8.0
2016,2016-10-15 17:00:00,ITH,175,BRO,2781,0,3.0,17.0,7.0,15.0,,42,14.0,0.0,7.0,7.0,,28,14,2016-10-15,8.0
2016,2016-10-15 17:00:00,SUS,216,MOR,323,0,14.0,13.0,0.0,7.0,,34,0.0,7.0,14.0,14.0,,35,-1,2016-10-15,8.0
2016,2016-10-15 17:00:00,ROW,2827,SVA,2896,0,0.0,0.0,0.0,7.0,,7,0.0,10.0,7.0,0.0,,17,-10,2016-10-15,8.0
2016,2016-10-15 17:00:00,CAT,2107,MAR,2369,0,7.0,0.0,7.0,8.0,,22,3.0,21.0,6.0,3.0,,33,-11,2016-10-15,8.0
2016,2016-10-15 17:00:00,NCAT,2448,BCU,2065,0,7.0,7.0,7.0,14.0,,35,14.0,7.0,3.0,28.0,,52,-17,2016-10-15,8.0
2016,2016-10-15 17:00:00,WES,336,BAT,121,0,0.0,0.0,7.0,0.0,,7,0.0,14.0,14.0,0.0,,28,-21,2016-10-15,8.0
2016,2016-10-15 17:00:00,THI,2644,CSR,2963,0,13.0,14.0,21.0,0.0,,48,3.0,6.0,6.0,6.0,,21,27,2016-10-15,8.0
2016,2016-10-15 17:00:00,COLG,2142,BUCK,2083,0,0.0,0.0,7.0,0.0,,7,3.0,10.0,0.0,14.0,,27,-20,2016-10-15,8.0
2016,2016-10-15 17:00:00,FDU,2221,ALB,2015,0,14.0,21.0,24.0,0.0,,59,0.0,0.0,0.0,7.0,,7,52,2016-10-15,8.0
2016,2016-10-15 17:00:00,HIR,2274,OHI,2980,0,7.0,7.0,14.0,0.0,,28,0.0,14.0,0.0,7.0,,21,7,2016-10-15,8.0
2016,2016-10-15 17:00:00,BRE,2913,LIM,2336,0,7.0,7.0,7.0,7.0,,28,3.0,7.0,0.0,7.0,,17,11,2016-10-15,8.0
2016,2016-10-15 17:00:00,VIR,2676,CHO,2804,0,13.0,21.0,6.0,14.0,,54,0.0,14.0,7.0,0.0,,21,33,2016-10-15,8.0
2016,2016-10-15 17:00:00,NOR,128,FER,2222,0,7.0,17.0,14.0,7.0,,45,3.0,3.0,0.0,17.0,,23,22,2016-10-15,8.0
2016,2016-10-15 17:00:00,REN,2528,MER,2383,0,0.0,3.0,3.0,10.0,,16,0.0,3.0,7.0,3.0,,13,3,2016-10-15,8.0
2016,2016-10-15 17:00:00,SCST,2569,HOW,47,0,0.0,3.0,6.0,0.0,,9,0.0,7.0,0.0,7.0,,14,-5,2016-10-15,8.0
2016,2016-10-15 17:00:00,LSBG,102118,APP,3111,0,14.0,10.0,6.0,6.0,,36,7.0,14.0,14.0,10.0,,45,-9,2016-10-15,8.0
2016,2016-10-15 17:00:00,FOR,2232,FLTH,53,0,13.0,28.0,7.0,0.0,,48,0.0,7.0,0.0,7.0,,14,34,2016-10-15,8.0
2016,2016-10-15 17:00:00,DEP,83,ALL,2018,0,7.0,7.0,0.0,7.0,,21,35.0,13.0,21.0,0.0,,69,-48,2016-10-15,8.0
2016,2016-10-15 17:00:00,SWB,2586,WJC,2911,0,7.0,0.0,14.0,7.0,,28,14.0,17.0,13.0,7.0,,51,-23,2016-10-15,8.0
2016,2016-10-15 17:00:00,JOH,2304,FAY,2220,0,3.0,7.0,17.0,10.0,,37,7.0,7.0,0.0,7.0,,21,16,2016-10-15,8.0
2016,2016-10-15 17:00:00,ASH,308,LKE,437,0,0.0,0.0,0.0,6.0,,6,14.0,14.0,21.0,14.0,,63,-57,2016-10-15,8.0
2016,2016-10-15 17:00:00,WAG,2681,CCSU,2115,0,0.0,21.0,0.0,0.0,,21,7.0,3.0,0.0,15.0,,25,-4,2016-10-15,8.0
2016,2016-10-15 17:00:00,COL,33,AMH,7,0,14.0,6.0,14.0,7.0,,41,0.0,0.0,0.0,0.0,,0,41,2016-10-15,8.0
2016,2016-10-15 17:00:00,MAR,2373,FER,366,0,7.0,3.0,0.0,9.0,,19,3.0,14.0,15.0,10.0,,42,-23,2016-10-15,8.0
2016,2016-10-15 17:00:00,MON,2818,CHR,3112,0,7.0,7.0,0.0,7.0,7.0,28,7.0,14.0,0.0,0.0,0.0,21,7,2016-10-15,8.0
2016,2016-10-15 17:00:00,SOU,2568,OUA,2888,0,7.0,10.0,0.0,10.0,7.0,40,3.0,21.0,0.0,3.0,7.0,37,3,2016-10-15,8.0
2016,2016-10-15 17:00:00,VALP,2674,STET,56,0,5.0,7.0,6.0,0.0,,18,0.0,14.0,7.0,0.0,,21,-3,2016-10-15,8.0
2016,2016-10-15 17:00:00,STU,471,WID,2725,0,7.0,7.0,0.0,7.0,,21,7.0,14.0,3.0,21.0,,45,-24,2016-10-15,8.0
2016,2016-10-15 17:00:00,WES,2846,KEA,2871,0,7.0,3.0,0.0,7.0,,17,14.0,10.0,10.0,14.0,,48,-31,2016-10-15,8.0
2016,2016-10-15 17:00:00,MIT,109,WES,2702,0,10.0,10.0,3.0,14.0,,37,0.0,0.0,0.0,0.0,,0,37,2016-10-15,8.0
2016,2016-10-15 17:00:00,WAB,89,KEN,352,0,0.0,0.0,3.0,0.0,,3,7.0,10.0,7.0,0.0,,24,-21,2016-10-15,8.0
2016,2016-10-15 17:00:00,MRST,2368,MORE,2413,0,14.0,0.0,14.0,10.0,3.0,41,14.0,3.0,14.0,7.0,6.0,44,-3,2016-10-15,8.0
2016,2016-10-15 17:00:00,OLI,354,ALBI,2790,0,7.0,7.0,0.0,0.0,,14,13.0,8.0,10.0,0.0,,31,-17,2016-10-15,8.0
2016,2016-10-15 17:00:00,STJ,374,UTI,390,0,0.0,9.0,14.0,0.0,,23,0.0,0.0,6.0,0.0,,6,17,2016-10-15,8.0
2016,2016-10-15 17:00:00,GET,2248,MUH,2422,0,6.0,24.0,13.0,0.0,,43,0.0,0.0,0.0,7.0,,7,36,2016-10-15,8.0
2016,2016-10-15 17:00:00,AUR,2044,ALM,2800,0,14.0,14.0,7.0,3.0,,38,0.0,0.0,14.0,0.0,,14,24,2016-10-15,8.0
2016,2016-10-15 17:00:00,YALE,43,FOR,2230,0,14.0,13.0,14.0,3.0,,44,8.0,7.0,8.0,14.0,,37,7,2016-10-15,8.0
2016,2016-10-15 17:00:00,BUF,2085,ASC,3162,0,0.0,0.0,0.0,0.0,,0,3.0,14.0,0.0,10.0,,27,-27,2016-10-15,8.0
2016,2016-10-15 17:00:00,HAM,297,CATH,2108,0,0.0,0.0,21.0,7.0,,28,13.0,14.0,6.0,0.0,,33,-5,2016-10-15,8.0
2016,2016-10-15 17:00:00,RAN,2516,EMO,2213,0,7.0,7.0,6.0,7.0,,27,2.0,7.0,0.0,11.0,,20,7,2016-10-15,8.0
2016,2016-10-15 17:00:00,HUS,2280,CAS,293,0,7.0,7.0,7.0,0.0,,21,14.0,9.0,13.0,7.0,,43,-22,2016-10-15,8.0
2016,2016-10-15 17:00:00,WVW,455,URB,2666,0,13.0,0.0,0.0,7.0,,20,0.0,0.0,7.0,14.0,,21,-1,2016-10-15,8.0
2016,2016-10-15 17:00:00,COR,2782,ALF,365,0,3.0,14.0,10.0,14.0,,41,0.0,0.0,14.0,14.0,,28,13,2016-10-15,8.0
2016,2016-10-15 17:00:00,SHE,2974,WES,2707,0,14.0,3.0,0.0,7.0,,24,21.0,28.0,14.0,7.0,,70,-46,2016-10-15,8.0
2016,2016-10-15 17:00:00,NOT,587,CON,2148,0,0.0,7.0,0.0,3.0,,10,7.0,0.0,0.0,7.0,,14,-4,2016-10-15,8.0
2016,2016-10-15 17:00:00,UI,389,CON,3066,0,0.0,14.0,0.0,7.0,,21,14.0,14.0,6.0,7.0,,41,-20,2016-10-15,8.0
2016,2016-10-15 17:00:00,ELI,2207,LIN,2339,0,7.0,8.0,0.0,8.0,,23,7.0,9.0,3.0,14.0,,33,-10,2016-10-15,8.0
2016,2016-10-15 17:00:00,UWL,2688,GUI,2258,0,17.0,3.0,7.0,7.0,,34,14.0,13.0,13.0,8.0,,48,-14,2016-10-15,8.0
2016,2016-10-15 17:00:00,MCD,2700,F&M,2234,0,3.0,15.0,7.0,0.0,,25,0.0,0.0,0.0,7.0,,7,18,2016-10-15,8.0
2016,2016-10-15 17:00:00,CHE,2129,SHI,2559,0,28.0,21.0,7.0,20.0,,76,0.0,0.0,0.0,0.0,,0,76,2016-10-15,8.0
2016,2016-10-15 17:00:00,NOR,2467,ANN,15,0,0.0,0.0,7.0,0.0,,7,0.0,14.0,14.0,0.0,,28,-21,2016-10-15,8.0
2016,2016-10-15 17:00:00,HAR,173,MOR,3110,0,13.0,21.0,7.0,0.0,,41,14.0,6.0,7.0,16.0,,43,-2,2016-10-15,8.0
2016,2016-10-15 17:00:00,SAL,2532,WMP,2970,0,0.0,19.0,0.0,0.0,,19,21.0,28.0,14.0,14.0,,77,-58,2016-10-15,8.0
2016,2016-10-15 17:05:00,HARV,108,HC,107,0,21.0,0.0,3.0,3.0,,27,7.0,10.0,0.0,0.0,,17,10,2016-10-15,8.0
2016,2016-10-15 17:30:00,LAN,2323,CCI,2119,0,14.0,0.0,13.0,0.0,,27,7.0,0.0,0.0,3.0,,10,17,2016-10-15,8.0
2016,2016-10-15 17:30:00,LEN,2331,WIN,351,0,14.0,21.0,14.0,0.0,,49,3.0,3.0,0.0,0.0,,6,43,2016-10-15,8.0
