Day,DiffPtsAPG,DiffPtsFPG,DiffPtsPAG,Home,Home1Q,Home2Q,Home3Q,Home4Q,HomeConf,HomeConf_AAC,HomeConf_ACC,HomeConf_Big10,HomeConf_Big12,HomeConf_ConferenceUSA,HomeConf_Independent,HomeConf_MidAmerican,HomeConf_MountainWest,HomeConf_NotD1,HomeConf_PAC12,HomeConf_SEC,HomeConf_SunBelt,HomeDiffOD,HomeFinal,HomeFmb,HomeFmbPG,HomeFrstD,HomeFrthDA,HomeFrthDC,HomeGames,HomeID,HomeInt,HomeIntPG,HomeMLBetUS,HomeMLMirage,HomeMLPinnacle,HomeMLSBG,HomeMLSIA,HomeMLSportsbet,HomeMLStation,HomeMLWestgate,HomeOT,HomePassA,HomePassAPG,HomePassC,HomePassY,HomePassYPA,HomePassYPC,HomePassYPG,HomePnl,HomePnlPG,HomePnlY,HomePnlYPG,HomePtsA,HomePtsAPG,HomePtsF,HomePtsFPG,HomeRushA,HomeRushAPG,HomeRushY,HomeRushYPA,HomeRushYPG,HomeSpreadOddsBetUS,HomeSpreadOddsMirage,HomeSpreadOddsPinnacle,HomeSpreadOddsSBG,HomeSpreadOddsSIA,HomeSpreadOddsSportsbet,HomeSpreadOddsStation,HomeSpreadOddsWestgate,HomeThrdDA,HomeThrdDC,HomeTm,HomeWinPct,HomeWins,Month,NeutralSite,OverOddsBetUS,OverOddsMirage,OverOddsPinnacle,OverOddsSBG,OverOddsSIA,OverOddsSportsbet,OverOddsStation,OverOddsWestgate,OverUnderWag,OverunderBetUS,OverunderMirage,OverunderPinnacle,OverunderSBG,OverunderSIA,OverunderSportsbet,OverunderStation,OverunderWestgate,Season,Spread,SpreadBetUS,SpreadMirage,SpreadPinnacle,SpreadSBG,SpreadSIA,SpreadSportsbet,SpreadStation,SpreadWag,SpreadWestgate,UnderOddsBetUS,UnderOddsMirage,UnderOddsPinnacle,UnderOddsSBG,UnderOddsSIA,UnderOddsSportsbet,UnderOddsStation,UnderOddsWestgate,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisConf,VisConf_AAC,VisConf_ACC,VisConf_Big10,VisConf_Big12,VisConf_ConferenceUSA,VisConf_Independent,VisConf_MidAmerican,VisConf_MountainWest,VisConf_NotD1,VisConf_PAC12,VisConf_SEC,VisConf_SunBelt,VisDiffOD,VisFinal,VisFmb,VisFmbPG,VisFrstD,VisFrthDA,VisFrthDC,VisGames,VisID,VisInt,VisIntPG,VisMLBetUS,VisMLMirage,VisMLPinnacle,VisMLSBG,VisMLSIA,VisMLSportsbet,VisMLStation,VisMLWestgate,VisOT,VisPassA,VisPassAPG,VisPassC,VisPassY,VisPassYPA,VisPassYPC,VisPassYPG,VisPnl,VisPnlPG,VisPnlY,VisPnlYPG,VisPtsA,VisPtsAPG,VisPtsF,VisPtsFPG,VisRushA,VisRushAPG,VisRushY,VisRushYPA,VisRushYPG,VisSpreadOddsBetUS,VisSpreadOddsMirage,VisSpreadOddsPinnacle,VisSpreadOddsSBG,VisSpreadOddsSIA,VisSpreadOddsSportsbet,VisSpreadOddsStation,VisSpreadOddsWestgate,VisThrdDA,VisThrdDC,VisTm,VisWinPct,VisWins,Visiter,Week,WeekDate,Year,HomePythPct,HomePythWins,HomeLuck,HomePrevLuck,VisPythPct,VisPythWins,VisLuck,VisPrevLuck,HomeElo,SpreadElo,VisElo,HomeEloProb,VisEloProb
7,0.0,0.0,0.0,STA,14,7.0,7.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,28,,0.0,,,,0.0,2830,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-14,,,,,,,,,,,,,,,,,,14,7.0,7.0,14.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,42,,0.0,,,,0.0,2075,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,BOW,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,ANN,0,0.0,6.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6,,0.0,,,,0.0,15,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-28,,,,,,,,,,,,,,,,,,7,20.0,0.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,34,,0.0,,,,0.0,402,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,WOR,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,MAR,0,14.0,0.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,21,,0.0,,,,0.0,2369,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-10,,,,,,,,,,,,,,,,,,0,10.0,14.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,31,,0.0,,,,0.0,2698,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,WES,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,BRD,10,21.0,20.0,6.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,57,,0.0,,,,0.0,2079,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,57,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,,0.0,,,,0.0,2614,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,STV,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,UWL,0,7.0,0.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14,,0.0,,,,0.0,2688,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,1,,,,,,,,,,,,,,,,,,7,0.0,0.0,6.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,13,,0.0,,,,0.0,2234,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,F&M,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,DV,0,0.0,7.0,28.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35,,0.0,,,,0.0,2808,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,8,,,,,,,,,,,,,,,,,,7,13.0,7.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27,,0.0,,,,0.0,2827,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,ROW,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,COR,28,3.0,14.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,45,,0.0,,,,0.0,2155,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,31,,,,,,,,,,,,,,,,,,0,7.0,0.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14,,0.0,,,,0.0,268,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,LAW,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,51.0,26.0,0.0,URI,0,0.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,26.0,0,,0.0,,,,1.0,227,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,51.0,51.0,26.0,26.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-24,,,,,,,,,,,,,,,,,,3,7.0,0.0,14.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,-51.0,24,,0.0,,,,0.0,2619,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,STON,2,2013-09-07,2013,0.16843802463623186,0.16843802463623186,0.0,0,0.0,0.0,0.0,0,1267,1.28,1300,0.45265148195413535,0.5473485180458647
7,16.0,23.0,0.0,BALL,14,13.0,10.0,3.0,MidAmerican,0,0,0,0,0,0,1,0,0,0,0,0,39.0,40,1.0,0.0,6.0,0.0,0.0,1.0,2050,0.0,0.0,-380.0,-380.0,-380.0,-380.0,-460.0,-370.0,,-400.0,,37.0,0.0,23.0,325.0,0.0,0.0,0.0,7.0,0.0,44.0,0.0,28.0,28.0,51.0,51.0,34.0,0.0,115.0,0.0,0.0,-110.0,-110.0,101.0,-110.0,-115.0,-107.0,,-110.0,13.0,6.0,1661.0,1.0,1.0,9,0,-110.0,-110.0,-108.0,-110.0,-110.0,-107.0,,-110.0,0.0,59.5,60.0,59.5,59.5,59.5,59.5,,60.5,2013,26,-9.5,-10.5,-10.0,-10.0,-9.5,-10.0,,-8.0,-10.0,-110.0,-110.0,-104.0,-110.0,-110.0,-107.0,,-110.0,7,0.0,7.0,0.0,Independent,0,0,0,0,0,1,0,0,0,0,0,0,0.0,14,2.0,0.0,15.0,5.0,3.0,1.0,349,1.0,0.0,310.0,320.0,321.0,310.0,350.0,325.0,,330.0,,20.0,0.0,7.0,76.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,12.0,12.0,28.0,28.0,64.0,0.0,363.0,0.0,0.0,-110.0,-110.0,-113.0,-110.0,-105.0,-107.0,,-110.0,19.0,7.0,1939.0,1.0,1.0,ARMY,2,2013-09-07,2013,0.8055111265825504,0.8055111265825504,0.0,0,0.8816444815090427,0.8816444815090427,0.0,0,1513,2.64,1512,0.5014391117091528,0.4985608882908471
7,0.0,0.0,0.0,MUH,14,21.0,21.0,3.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,59,,0.0,,,,0.0,2422,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,53,,,,,,,,,,,,,,,,,,0,6.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6,,0.0,,,,0.0,3111,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,APP,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,GRN,7,7.0,7.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,28,,0.0,,,,0.0,2256,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-3,,,,,,,,,,,,,,,,,,10,7.0,7.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,31,,0.0,,,,0.0,2258,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,GUI,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,4.0,-25.0,0.0,DAY,7,7.0,6.0,3.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,-14.0,23,,0.0,,,,1.0,2168,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,28.0,28.0,10.0,10.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,3,,,,,,,,,,,,,,,,,,10,10.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,20,,0.0,,,,1.0,2184,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,24.0,24.0,35.0,35.0,,0.0,,0.0,0.0,,,,,,,,,,,,1.0,1.0,DUQ,2,2013-09-07,2013,0.08015831045345904,0.08015831045345904,0.0,0,0.7097535335962007,0.7097535335962007,0.0,0,1270,0.43999999999999995,1324,0.422907524174671,0.577092475825329
7,0.0,0.0,0.0,ALL,0,0.0,7.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,,0.0,,,,0.0,2018,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-30,,,,,,,,,,,,,,,,,,14,8.0,15.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,37,,0.0,,,,0.0,352,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,KEN,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,SOU,0,14.0,0.0,6.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,20,,0.0,,,,0.0,2583,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-10,,,,,,,,,,,,,,,,,,7,7.0,6.0,10.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30,,0.0,,,,0.0,2291,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,IND,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,RAN,7,0.0,0.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14,,0.0,,,,0.0,2516,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-24,,,,,,,,,,,,,,,,,,7,7.0,10.0,14.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,38,,0.0,,,,0.0,118,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,JOH,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,KIN,0,7.0,0.0,12.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,19,,0.0,,,,0.0,247,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-2,,,,,,,,,,,,,,,,,,0,7.0,7.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,21,,0.0,,,,0.0,2970,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,WMP,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,BLO,10,7.0,14.0,10.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,41,,0.0,,,,0.0,2071,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,28,,,,,,,,,,,,,,,,,,0,0.0,6.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,13,,0.0,,,,0.0,284,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,SBI,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,-1.0,-17.0,0.0,HC,7,0.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,7,,0.0,,,,1.0,107,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,17.0,17.0,16.0,16.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-42,,,,,,,,,,,,,,,,,,14,14.0,14.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,16.0,49,,0.0,,,,1.0,119,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,18.0,18.0,33.0,33.0,,0.0,,0.0,0.0,,,,,,,,,,,,1.0,1.0,TOWS,2,2013-09-07,2013,0.46414157892781804,0.46414157892781804,0.0,0,0.8079185664962201,0.8079185664962201,0.0,0,1293,0.48,1346,0.4243130476235704,0.5756869523764296
7,0.0,0.0,0.0,ON,14,14.0,13.0,14.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,55,,0.0,,,,0.0,427,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,55,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,,0.0,,,,0.0,3162,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,ASC,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,SHA,7,20.0,14.0,3.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,44,,0.0,,,,0.0,2551,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,30,,,,,,,,,,,,,,,,,,0,7.0,0.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14,,0.0,,,,0.0,2128,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,CHA,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,CLA,7,0.0,8.0,17.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,39,,0.0,,,,0.0,2134,,0.0,,,,,,,,,7.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,1,,,,,,,,,,,,,,,,,,0,18.0,7.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,38,,0.0,,,,0.0,2315,,0.0,,,,,,,,,6.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,KUT,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,PLY,7,14.0,7.0,3.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,31,,0.0,,,,0.0,2972,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-4,,,,,,,,,,,,,,,,,,14,0.0,14.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35,,0.0,,,,0.0,293,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,CAS,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,OTT,0,0.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,,0.0,,,,0.0,359,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-28,,,,,,,,,,,,,,,,,,0,14.0,7.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,28,,0.0,,,,0.0,374,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,STJ,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,CAT,0,10.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,10,,0.0,,,,0.0,2107,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,1,,,,,,,,,,,,,,,,,,3,0.0,3.0,3.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9,,0.0,,,,0.0,2699,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,WES,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,HEI,28,10.0,7.0,7.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,52,,0.0,,,,0.0,191,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,45,,,,,,,,,,,,,,,,,,0,7.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,,0.0,,,,0.0,2800,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,ALM,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,CCI,3,0.0,0.0,6.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9,,0.0,,,,0.0,2119,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-33,,,,,,,,,,,,,,,,,,14,0.0,13.0,15.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,42,,0.0,,,,0.0,490,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,BBG,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
7,0.0,0.0,0.0,CAP,0,0.0,0.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,,0.0,,,,0.0,424,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,9,0,,,,,,,,,,,,,,,,,,2013,-20,,,,,,,,,,,,,,,,,,6,7.0,7.0,0.0,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,20,,0.0,,,,0.0,2646,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,THO,2,2013-09-07,2013,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1300,2.6,1300,0.5,0.5
