Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week,HomeConf,VisConf
2013,2013-10-24 23:30:00,DEL,2170,SHO,2560,0,0,7.0,3.0,7.0,,17,14,0.0,17.0,7.0,,38,-21,2013-10-24,9,NotMajor,NotMajor
2013,2013-10-25 23:00:00,NH,2441,SOU,2583,0,0,0.0,7.0,14.0,,21,23,7.0,7.0,3.0,,40,-19,2013-10-25,9,NotMajor,NotMajor
2013,2013-10-26 00:00:00,BSU,68,BYU,252,0,7,17.0,10.0,3.0,,37,0,3.0,10.0,7.0,,20,17,2013-10-26,9,Independent,MountainWest
2013,2013-10-26 16:00:00,CAS,293,MAR,2951,0,7,0.0,21.0,10.0,,38,0,6.0,0.0,0.0,,6,32,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,UNI,237,ROC,184,0,0,0.0,14.0,7.0,,21,7,0.0,0.0,0.0,,7,14,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,TOWS,119,RICH,257,0,6,12.0,0.0,14.0,,32,7,20.0,7.0,14.0,,48,-16,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,OKST,197,ISU,66,0,7,13.0,0.0,7.0,,27,21,7.0,17.0,13.0,,58,-31,2013-10-26,9,Big12,Big12
2013,2013-10-26 16:00:00,MON,2818,MOR,3110,0,14,0.0,0.0,7.0,,21,0,7.0,14.0,13.0,,34,-13,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,CONN,41,UCF,2116,0,21,24.0,10.0,7.0,,62,3,7.0,0.0,7.0,,17,45,2013-10-26,9,AAC,AAC
2013,2013-10-26 16:00:00,REN,2528,HOB,174,0,7,7.0,21.0,0.0,,35,6,0.0,0.0,7.0,,13,22,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,TRI,386,CSR,2963,0,7,0.0,7.0,7.0,,21,0,10.0,7.0,0.0,,17,4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,BALL,2050,AKR,2006,0,3,7.0,7.0,7.0,,24,14,14.0,7.0,7.0,,42,-18,2013-10-26,9,MidAmerican,MidAmerican
2013,2013-10-26 16:00:00,SHU,2529,SFU,2598,0,3,0.0,7.0,14.0,,24,7,0.0,3.0,0.0,,10,14,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,GVSU,125,NAR,2886,0,3,7.0,7.0,0.0,,17,0,3.0,7.0,13.0,,23,-6,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,LIU,2089,SBI,284,0,0,10.0,7.0,21.0,,38,7,7.0,0.0,14.0,,28,10,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,NW,77,IOWA,2294,0,7,3.0,0.0,0.0,7.0,17,0,0.0,7.0,3.0,0.0,10,7,2013-10-26,9,Big10,Big10
2013,2013-10-26 16:00:00,VIR,330,LIN,2339,0,0,6.0,0.0,8.0,,14,7,7.0,13.0,7.0,,34,-20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,RMU,2523,WAG,2681,0,3,0.0,7.0,3.0,,13,0,3.0,0.0,14.0,,17,-4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,NEB,158,MINN,135,0,7,10.0,10.0,7.0,,34,10,3.0,7.0,3.0,,23,11,2013-10-26,9,Big10,Big10
2013,2013-10-26 16:00:00,F&M,2234,MOR,323,0,10,28.0,7.0,7.0,,52,7,7.0,14.0,14.0,,42,10,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,MAS,379,MAS,110,0,7,20.0,0.0,7.0,,34,7,0.0,7.0,7.0,,21,13,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,LKE,437,FIN,2224,0,13,14.0,14.0,7.0,,48,7,14.0,6.0,0.0,,27,21,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,FAI,2986,URB,2666,0,7,13.0,21.0,0.0,,41,0,3.0,0.0,2.0,,5,36,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,WAKE,154,MIAMI,2390,0,0,10.0,0.0,14.0,,24,7,7.0,0.0,7.0,,21,3,2013-10-26,9,ACC,ACC
2013,2013-10-26 16:00:00,IND,2291,MER,2385,0,3,3.0,0.0,0.0,,6,14,7.0,0.0,7.0,,28,-22,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,MUH,2422,JUN,246,0,0,7.0,0.0,0.0,,7,3,17.0,7.0,0.0,,27,-20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,LOU,97,USF,58,0,3,0.0,0.0,0.0,,3,7,10.0,3.0,14.0,,34,-31,2013-10-26,9,AAC,AAC
2013,2013-10-26 16:00:00,DEL,48,URI,227,0,0,6.0,7.0,0.0,,13,7,14.0,14.0,0.0,,35,-22,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,NIC,2884,MAI,274,0,16,16.0,24.0,7.0,,63,6,19.0,0.0,27.0,,52,11,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,STU,471,WIL,398,0,0,0.0,0.0,21.0,,21,7,7.0,3.0,0.0,,17,4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,SRU,215,EDI,2205,0,0,7.0,6.0,7.0,,20,10,14.0,7.0,13.0,,44,-24,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:00:00,HOU,248,RUTG,164,0,7,7.0,0.0,0.0,,14,7,21.0,14.0,7.0,,49,-35,2013-10-26,9,AAC,AAC
2013,2013-10-26 16:00:00,GAN,367,CAL,2858,0,0,14.0,14.0,7.0,,35,0,7.0,0.0,0.0,,7,28,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:21:00,VAN,238,TA&M,245,0,21,7.0,21.0,7.0,,56,0,17.0,0.0,7.0,,24,32,2013-10-26,9,SEC,SEC
2013,2013-10-26 16:30:00,BRWN,225,COR,172,0,7,0.0,7.0,21.0,,35,7,14.0,14.0,7.0,,42,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:30:00,WES,336,BOW,340,0,0,0.0,7.0,7.0,,14,7,7.0,0.0,20.0,,34,-20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 16:30:00,GT,59,UVA,258,0,0,10.0,0.0,15.0,,25,7,7.0,7.0,14.0,,35,-10,2013-10-26,9,ACC,ACC
2013,2013-10-26 17:00:00,LOC,209,MIL,210,0,0,0.0,7.0,7.0,,14,0,13.0,6.0,7.0,,26,-12,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,SAL,2776,CCSU,2115,0,14,21.0,6.0,6.0,,47,0,0.0,7.0,6.0,,13,34,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,BEN,2060,MER,2771,0,0,13.0,14.0,13.0,,40,13,7.0,0.0,14.0,,34,6,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,DAY,2168,MORE,2413,0,7,0.0,7.0,0.0,,14,14,0.0,14.0,14.0,,42,-28,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,TUS,2657,KYS,2310,0,0,0.0,7.0,0.0,,7,14,15.0,0.0,7.0,,36,-29,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,VIR,2676,BOW,2075,0,7,14.0,7.0,6.0,,34,0,7.0,0.0,0.0,,7,27,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,CON,2148,CHA,2128,0,3,0.0,0.0,0.0,0.0,3,0,0.0,0.0,3.0,6.0,9,-6,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,STJ,374,ITH,175,0,0,6.0,13.0,6.0,,25,0,7.0,7.0,8.0,,22,3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MAN,2816,STJ,2601,0,14,0.0,7.0,10.0,,31,3,10.0,0.0,0.0,,13,18,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WAS,2686,STV,2614,0,0,0.0,0.0,7.0,,7,7,21.0,7.0,7.0,,42,-35,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,PLY,2972,FRA,2967,0,0,20.0,0.0,21.0,,41,3,3.0,3.0,0.0,,9,32,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,LAG,548,MTH,291,0,0,17.0,13.0,13.0,,43,7,7.0,7.0,20.0,,41,2,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,KIN,247,DV,2808,0,7,0.0,7.0,0.0,0.0,14,0,0.0,7.0,7.0,7.0,21,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MIT,109,WES,2702,0,0,0.0,14.0,0.0,,14,7,3.0,0.0,7.0,,17,-3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,HUS,2280,GAL,417,0,6,7.0,0.0,3.0,,16,6,7.0,0.0,0.0,,13,3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,SET,611,CLA,2134,0,7,13.0,14.0,7.0,,41,0,2.0,0.0,0.0,,2,39,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WAB,89,OBE,391,0,3,0.0,0.0,7.0,,10,14,10.0,3.0,0.0,,27,-17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WES,2909,BGW,18,0,0,7.0,13.0,6.0,,26,10,3.0,0.0,7.0,,20,6,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,GLE,2249,NOT,587,0,3,7.0,0.0,6.0,,16,7,7.0,6.0,0.0,,20,-4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WES,223,SHI,2559,0,14,6.0,6.0,3.0,,29,7,14.0,0.0,11.0,,32,-3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WAS,143,MAC,2359,0,0,0.0,0.0,0.0,,0,0,0.0,0.0,7.0,,7,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MEN,2381,WES,2846,0,0,3.0,17.0,0.0,,20,0,7.0,0.0,6.0,,13,7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,COLG,2142,GTWN,46,0,7,0.0,7.0,0.0,,14,13,14.0,0.0,7.0,,34,-20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,BAT,121,COL,33,0,7,7.0,7.0,0.0,,21,0,3.0,0.0,0.0,,3,18,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,UWS,2683,FLTH,53,0,7,10.0,7.0,13.0,,37,3,0.0,0.0,0.0,,3,34,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,AMH,7,TUF,112,0,0,7.0,0.0,0.0,,7,0,7.0,3.0,7.0,,17,-10,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,ALM,2800,ALBI,2790,0,14,7.0,0.0,7.0,,28,10,7.0,0.0,7.0,,24,4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,YALE,43,PENN,219,0,7,7.0,14.0,0.0,,28,3,0.0,0.0,14.0,,17,11,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,CHAR,2429,CHSO,2127,0,0,15.0,6.0,15.0,,36,7,0.0,7.0,0.0,,14,22,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,KEA,2871,BRO,2781,0,3,0.0,14.0,0.0,,17,0,0.0,0.0,7.0,,7,10,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,DAV,2166,JAC,294,0,0,35.0,21.0,0.0,,56,6,0.0,0.0,7.0,,13,43,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,BLU,495,SVA,2896,0,10,17.0,3.0,14.0,,44,0,6.0,6.0,6.0,,18,26,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,RAN,2516,GUI,2258,0,7,14.0,0.0,7.0,,28,0,0.0,14.0,7.0,,21,7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,LEN,2331,MAR,2369,0,7,0.0,6.0,7.0,,20,7,14.0,3.0,3.0,,27,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WAY,131,NOR,128,0,7,10.0,3.0,13.0,,33,7,0.0,7.0,7.0,,21,12,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WES,2707,VAW,2842,0,0,10.0,2.0,6.0,,18,0,0.0,3.0,7.0,,10,8,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WES,2699,WVW,455,0,7,7.0,10.0,14.0,,38,0,14.0,7.0,0.0,,21,17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,BIR,3,BER,2757,0,0,0.0,0.0,0.0,,0,7,21.0,7.0,7.0,,42,-42,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,ASP,2038,PAC,2487,0,7,7.0,0.0,7.0,,21,7,20.0,14.0,14.0,,55,-34,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,STET,56,MRST,2368,0,7,6.0,14.0,0.0,,27,0,0.0,0.0,0.0,,0,27,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,ROW,2827,WMP,2970,0,2,0.0,7.0,0.0,,9,7,7.0,0.0,6.0,,20,-11,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MAL,556,ASH,308,0,7,10.0,3.0,7.0,,27,14,0.0,0.0,0.0,,14,13,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,TRI,2977,MID,2394,0,7,7.0,3.0,10.0,,27,0,17.0,0.0,7.0,,24,3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,ALF,365,FRO,341,0,0,0.0,7.0,0.0,,7,9,6.0,7.0,10.0,,32,-25,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,COA,2557,END,452,0,3,20.0,3.0,7.0,,33,7,0.0,0.0,0.0,,7,26,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,SHE,2828,HAM,297,0,19,0.0,9.0,7.0,,35,0,7.0,13.0,16.0,,36,-1,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,ALL,2018,DEP,83,0,7,6.0,0.0,10.0,,23,7,0.0,0.0,0.0,,7,16,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,LEB,388,MISC,2969,0,7,0.0,7.0,0.0,,14,7,10.0,0.0,14.0,,31,-17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,EDW,2206,APP,3111,0,7,0.0,7.0,7.0,,21,7,14.0,0.0,17.0,,38,-17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,FDU,2221,WID,2725,0,14,28.0,10.0,7.0,,59,0,7.0,0.0,7.0,,14,45,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,LEH,2329,BUCK,2083,0,13,14.0,14.0,7.0,,48,0,3.0,7.0,0.0,,10,38,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,STA,2830,AIC,2022,0,14,0.0,20.0,7.0,,41,7,7.0,7.0,0.0,,21,20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,WSSU,2736,LVI,2940,0,0,0.0,0.0,0.0,,0,0,7.0,13.0,20.0,,40,-40,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,DUQ,2184,BRY,2803,0,7,0.0,21.0,14.0,,42,7,0.0,0.0,7.0,,14,28,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,FER,2222,MIC,2392,0,7,14.0,6.0,0.0,,27,0,10.0,13.0,7.0,,30,-3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,PRIN,163,HARV,108,0,0,21.0,7.0,7.0,7.0,48,13,8.0,7.0,7.0,7.0,51,-3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,PITT,221,NAVY,2426,0,0,7.0,0.0,17.0,,24,3,10.0,0.0,8.0,,21,3,2013-10-26,9,Independent,ACC
2013,2013-10-26 17:00:00,WMN,2849,BET,2062,0,3,3.0,0.0,0.0,,6,0,0.0,0.0,7.0,,7,-1,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,JOH,118,GET,2248,0,0,3.0,7.0,6.0,,16,0,14.0,7.0,13.0,,34,-18,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,LAF,322,HC,107,0,3,7.0,0.0,13.0,,23,6,21.0,7.0,7.0,,41,-18,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,DSU,2169,HAMP,2261,0,10,0.0,10.0,10.0,,30,0,7.0,0.0,0.0,,7,23,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,SHA,2551,JOH,2304,0,7,3.0,9.0,14.0,,33,2,10.0,20.0,7.0,,39,-6,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,ODU,295,NSU,2450,0,3,7.0,7.0,7.0,,24,10,7.0,0.0,10.0,,27,-3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,EMO,2213,CATH,2108,0,0,3.0,0.0,12.0,,15,0,3.0,7.0,7.0,,17,-2,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MCD,2700,DIC,2175,0,7,21.0,7.0,3.0,,38,14,3.0,0.0,14.0,,31,7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,HAM,348,WIL,2731,0,10,0.0,7.0,7.0,,24,0,0.0,0.0,0.0,,0,24,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MOU,481,BEC,479,0,12,6.0,0.0,7.0,,25,6,6.0,6.0,18.0,,36,-11,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MORG,2415,HOW,47,0,8,7.0,7.0,6.0,,28,0,7.0,7.0,0.0,,14,14,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,MAINE,311,NOVA,222,0,7,7.0,14.0,7.0,,35,17,6.0,7.0,7.0,,37,-2,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:00:00,CNJ,2442,COR,2782,0,10,3.0,7.0,0.0,,20,7,0.0,0.0,0.0,,7,13,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:05:00,EAS,2188,KUT,2315,0,0,10.0,0.0,16.0,,26,7,9.0,17.0,10.0,,43,-17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,JOH,2302,ON,427,0,0,0.0,0.0,0.0,,0,10,17.0,7.0,13.0,,47,-47,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,MTS,2419,MAN,2362,0,13,0.0,0.0,14.0,,27,0,13.0,7.0,21.0,,41,-14,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,CAP,424,BAL,188,0,7,7.0,7.0,7.0,,28,6,6.0,0.0,0.0,,12,16,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,BRD,2079,UWL,2688,0,7,14.0,0.0,21.0,,42,3,7.0,3.0,0.0,,13,29,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,FRA,2233,ROS,86,0,0,0.0,0.0,14.0,,14,21,13.0,30.0,0.0,,64,-50,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,ALB,2015,LYC,2354,0,7,7.0,0.0,3.0,3.0,20,3,7.0,0.0,7.0,0.0,17,3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,OTT,359,MTU,426,0,14,27.0,0.0,7.0,,48,0,0.0,0.0,0.0,,0,48,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,WAL,2682,TIF,2838,0,16,13.0,0.0,0.0,,29,14,3.0,13.0,0.0,,30,-1,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,HEI,191,MUS,332,0,0,0.0,14.0,7.0,,21,21,21.0,7.0,0.0,,49,-28,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,FER,366,MAR,2373,0,6,20.0,6.0,21.0,,53,3,11.0,0.0,0.0,,14,39,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,CLMB,171,DART,159,0,7,21.0,14.0,14.0,,56,0,0.0,0.0,0.0,,0,56,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,GEN,2242,WAY,2845,0,14,3.0,7.0,7.0,,31,7,0.0,0.0,7.0,,14,17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,LIB,2335,WEBB,2241,0,0,0.0,0.0,0.0,,0,0,14.0,3.0,7.0,,24,-24,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,EAR,2189,AND,2023,0,13,7.0,0.0,0.0,,20,0,0.0,14.0,7.0,,21,-1,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,WES,2843,WOR,402,0,13,8.0,7.0,7.0,,35,7,14.0,7.0,27.0,,55,-20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,HAN,2262,DEF,190,0,0,0.0,14.0,7.0,,21,7,5.0,0.0,13.0,,25,-4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,SAM,2535,WOF,2747,0,7,3.0,7.0,10.0,,27,14,7.0,3.0,10.0,,34,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,WIL,2733,MAR,317,0,7,14.0,7.0,22.0,,50,6,3.0,13.0,0.0,,22,28,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,WIN,351,TUS,2839,0,22,3.0,0.0,8.0,,33,13,7.0,7.0,14.0,,41,-8,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 17:30:00,GRO,146,THO,2646,0,13,3.0,14.0,14.0,,44,7,0.0,0.0,0.0,,7,37,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,WAR,2685,DUB,49,0,2,0.0,6.0,7.0,,15,0,7.0,8.0,7.0,,22,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,STL,2779,SPR,81,0,0,0.0,14.0,7.0,,21,6,7.0,7.0,0.0,,20,1,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,BEL,266,RIP,2891,0,6,20.0,7.0,7.0,,40,0,0.0,0.0,14.0,,14,26,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,LUT,67,CEN,2964,0,12,3.0,7.0,0.0,,22,0,6.0,6.0,0.0,,12,10,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,WIN,2851,MNST,2364,0,14,9.0,7.0,14.0,,44,0,7.0,3.0,0.0,,10,34,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,WHE,396,ILL,306,0,3,10.0,3.0,14.0,,30,3,3.0,7.0,6.0,,19,11,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,MIN,2399,MAR,446,0,7,14.0,0.0,14.0,,35,6,6.0,13.0,7.0,,32,3,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,POINT,3179,PRE,2506,0,21,14.0,7.0,7.0,,49,3,0.0,7.0,9.0,,19,30,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,WIS,2743,WIS,2740,0,14,14.0,0.0,0.0,,28,7,0.0,7.0,7.0,,21,7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,LOR,263,BUE,63,0,10,10.0,0.0,14.0,,34,0,0.0,0.0,0.0,,0,34,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,CAR,2101,STO,133,0,21,3.0,6.0,7.0,,37,14,14.0,14.0,0.0,,42,-5,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,HEND,418,AUS,2045,0,14,14.0,0.0,17.0,,45,7,14.0,3.0,14.0,,38,7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,MAR,559,MOO,2817,0,14,20.0,7.0,7.0,,48,0,14.0,20.0,7.0,,41,7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,BUF,2085,UTI,390,0,3,7.0,3.0,6.0,,19,0,7.0,7.0,20.0,,34,-15,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,VALP,2674,DRKE,2181,0,7,0.0,0.0,16.0,,23,3,0.0,0.0,7.0,,10,13,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,GRE,2257,IOW,2295,0,0,10.0,10.0,6.0,,26,0,10.0,21.0,14.0,,45,-19,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,NOR,2453,VAL,2673,0,7,0.0,0.0,0.0,,7,3,16.0,17.0,21.0,,57,-50,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,S&T,2402,TRU,2654,0,0,6.0,14.0,7.0,,27,7,0.0,0.0,0.0,,7,20,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,MAC,273,CRO,509,0,6,14.0,8.0,0.0,,28,0,6.0,8.0,0.0,,14,14,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,SAL,2532,HAR,173,0,0,0.0,0.0,0.0,,0,0,3.0,14.0,0.0,,17,-17,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,CON,3066,WAY,2844,0,7,0.0,10.0,7.0,,24,13,0.0,0.0,15.0,,28,-4,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,ALB,2013,CLK,2805,0,0,0.0,0.0,7.0,,7,0,0.0,0.0,30.0,,30,-23,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,EKY,2198,SEMO,2546,0,0,0.0,7.0,0.0,,7,7,17.0,0.0,7.0,,31,-24,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,LAK,262,COR,2155,0,3,0.0,0.0,7.0,,10,7,0.0,10.0,0.0,,17,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,LAW,268,MON,2919,0,7,14.0,10.0,0.0,,31,0,0.0,0.0,7.0,,7,24,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,NCAT,2448,FAMU,50,0,0,0.0,7.0,6.0,0.0,13,0,7.0,6.0,0.0,7.0,20,-7,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,ROC,2524,MAR,421,0,13,0.0,0.0,0.0,,13,14,7.0,0.0,13.0,,34,-21,2013-10-26,9,NotMajor,NotMajor
2013,2013-10-26 18:00:00,CIT,2643,CHAT,236,0,0,7.0,14.0,7.0,,28,10,7.0,7.0,0.0,,24,4,2013-10-26,9,NotMajor,NotMajor
