HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,Spread_Med,Spread_Mode,Spread_Rec
2429,2226,2015,4,NA,9.5,10,10,NA,10,9.5,10,-10,cusa,10,10,NA
57,2633,2015,4,NA,1,1,1.5,NA,1,1,1,1,sec,1,1,NA
235,2132,2015,4,NA,-7.5,-7.5,-8,-8,-7.5,-7.5,-7.5,7,american,-7.5,-7.5,NA
151,259,2015,4,NA,10,10,10,10,10,10,10,7,american,10,10,NA
333,2433,2015,4,NA,-10,-37,-10,-10,-10,-10,-10,34,sec,-37,-37,NA
61,2582,2015,4,NA,NA,-49,NA,NA,NA,NA,NA,42,sec,-49,-49,NA
251,197,2015,4,NA,2.5,2.5,2.5,3,2.5,3,3,-3,big-12,2.75,2.5,NA
164,2305,2015,4,NA,-13.5,-13.5,-13,-13.5,-13.5,-13.5,-13.5,13,big-ten,-13.5,-13.5,NA
2641,2628,2015,4,NA,5,5,5,5.5,5,5,5,-3,big-12,5,5,NA
135,195,2015,4,NA,-7.5,-7.5,-8,-8,-7.5,-7.5,-7.5,3,big-ten,-7.5,-7.5,NA
295,2026,2015,4,NA,7.5,7.5,8,7.5,7.5,7.5,7.5,-49,cusa,7.5,7.5,NA
150,59,2015,4,NA,7.5,7.5,7.5,7.5,7.5,7.5,7,14,acc,7.5,7.5,NA
97,2535,2015,4,NA,NA,-29,NA,NA,NA,NA,NA,42,acc,-29,-29,NA
98,193,2015,4,NA,-20,-20,-20,-20.5,-20,-10.5,-10.5,42,cusa,-20,-20,NA
2309,276,2015,4,NA,6.5,7,6,6.5,7,6.5,7,-7,mac,6.75,7,NA
356,2393,2015,4,NA,-3,-3.5,-3.5,-3.5,-3.5,-3.5,-3,2,big-ten,-3.5,-3.5,NA
158,2572,2015,4,NA,-20.5,-21,-20.5,-2.5,-20.5,-1.5,-1.5,8,big-ten,-20.5,-20.5,NA
103,2459,2015,4,NA,-3,-3.5,-3.5,-3.5,-3.5,-3.5,-3,3,acc,-3.5,-3.5,NA
309,2006,2015,4,NA,-7.5,-7.5,-7.5,-8,-7.5,-7.5,-7.5,-21,sun-belt,-7.5,-7.5,NA
2348,2229,2015,4,NA,-14,-14,-14,-14,-14,-14,-14,10,cusa,-14,-14,NA
154,84,2015,4,NA,3.5,4,3.5,4,3.5,3.5,3,-7,acc,3.5,3.5,NA
2509,189,2015,4,NA,4.5,4.5,4.5,4.5,4.5,4.5,4.5,-7,big-ten,4.5,4.5,NA
277,120,2015,4,NA,-17,-16.5,-16.5,-16.5,-16.5,NA,NA,39,big-12,-16.5,-16.5,NA
127,2117,2015,4,NA,-25,-25,NA,NA,-8,NA,NA,20,big-ten,-25,-25,NA
183,99,2015,4,NA,23.5,23.5,NA,NA,23.5,NA,NA,-10,acc,23.5,23.5,NA
153,48,2015,4,NA,NA,-37.5,NA,NA,NA,NA,NA,27,acc,-37.5,-37.5,NA
2636,36,2015,4,NA,8,9,9,9.5,9,9,9,-2,cusa,9,9,NA
194,2711,2015,4,NA,NA,-34.5,NA,NA,NA,NA,NA,26,big-ten,-34.5,-34.5,NA
2579,2116,2015,4,NA,-14,-14,-14,-14.5,-14,1.5,-14,17,sec,-14,-14,NA
239,242,2015,4,NA,7,-33,7.5,7.5,7.5,NA,-33,53,big-12,-33,-33,NA
2084,2440,2015,4,NA,-3,-3,-3,-3,-3,-3,-3,-3,mac,-3,-3,NA
2294,249,2015,4,NA,-25.5,-25.5,-10.75,-11,-25,-6.5,-5.5,46,big-ten,-25.5,-25.5,NA
2567,256,2015,4,NA,NA,-13,NA,NA,NA,NA,-13,-3,american,-13,-13,NA
2,23,2015,5,NA,-21.5,-21,-21.5,NA,-21.5,NA,NA,14,sec,-21.5,-21.5,NA
2032,70,2015,5,NA,-21.5,-22,NA,-22,-22,NA,NA,14,sun-belt,-22,-22,NA
57,145,2015,5,NA,7,7.5,7,7,7,7,7,28,sec,7,7,NA
61,333,2015,5,NA,-1.5,0,-1,0,0,0,0,-28,sec,0,0,NA
245,344,2015,5,-13,-4,-4,-4,-4,-4,-4,-4,13,sec,-4,-4,-13
2348,309,2015,5,7,-14,-14.5,-14,-15,-14,NA,-14.5,29,cusa,-14.25,-14,7
239,2641,2015,5,-11,-17,-17,-16.5,-17,-17,NA,-12.5,28,big-12,-17,-17,-11
2050,2649,2015,5,NA,5.5,5.5,6,5.5,5,5.5,NA,-14,mac,5.5,5.5,NA
25,265,2015,5,-3,-17,-17,-17,-17,-16.5,NA,-5,6,pac-12,-17,-17,-3
26,9,2015,5,NA,-12.5,-13,-13,-14,-13,-13,-13,-15,pac-12,-13,-13,NA
77,135,2015,5,-3,-4.5,-4.5,-3.5,-4.5,-4.5,-4.5,-4.5,27,big-ten,-4.5,-4.5,-3
2426,2005,2015,5,14,-4.5,-4.5,-4,-4.5,-4,-4.5,-4.5,22,american,-4.5,-4.5,14
2567,151,2015,5,15.5,6,6,5.5,6,6,6,6,-26,american,6,6,15.5
202,248,2015,5,-3,8.5,9,9.5,9,9,9,9,-14,american,9,9,-3
213,349,2015,5,-8.5,-25,-26,-2.5,-2.5,-26,-3,-2.5,6,big-ten,-26,-26,-8.5
152,97,2015,5,NA,-2.5,-2.5,-3,-3,-3,-3,-3,-7,acc,-3,-3,NA
2393,238,2015,5,11,-2,-2.5,-2,NA,-2,-2.5,-2,-4,cusa,-2,-2,11
58,235,2015,5,NA,7,7.5,7,7.5,7.5,7,7,-7,american,7,7,NA
154,52,2015,5,NA,19,19,19,8.5,18.5,9,9.5,-8,acc,19,19,NA
59,153,2015,5,NA,-6,-7,-6.5,-6,-6,-6.5,-6.5,-7,acc,-6.5,-6.5,NA
259,221,2015,5,-17,-3.5,-3.5,-3.5,-3.5,12.5,-3.5,-3.5,-4,acc,-3.5,-3.5,-17
142,2579,2015,5,NA,-3,-3,-2.5,-3,-2.5,-2.5,-3,14,sec,-3,-3,NA
2628,251,2015,5,NA,-14,-14.5,-14.5,-14.5,-14,NA,-14,43,big-12,-14,-14,NA
275,2294,2015,5,-14,-5,-5,-6,-5.5,-6,-5,-5,-4,big-ten,-5.25,-5,-14
66,2305,2015,5,NA,-20,-20,-18.5,-18.5,-20,-13.5,-13.5,25,big-12,-20,-20,NA
2006,195,2015,5,-7,2.5,2.5,2.5,-0.75,2.5,2.5,2.5,-2,mac,2.5,2.5,-7
127,2509,2015,5,10,-23,-23,NA,NA,-23,NA,NA,3,big-ten,-23,-23,10
242,98,2015,5,NA,7,7,7,6.5,7,7,7,-39,cusa,7,7,NA
120,130,2015,5,7,14,14,14,-5.5,14,-5,14,-28,big-ten,14,14,7
84,194,2015,5,NA,21.5,21.5,NA,21.5,22,NA,NA,-7,big-ten,21.5,21.5,NA
96,2198,2015,5,35,NA,-27.5,NA,0,NA,NA,NA,7,sec,-27.5,-27.5,35
150,103,2015,5,NA,-4.5,-4.5,-5,-5,-4.5,-4.5,-4.5,2,acc,-4.5,-4.5,NA
2309,193,2015,5,50,-10.5,-10.5,-10,-10,-10,-10.5,-10.5,6,mac,-10.25,-10.5,50
99,2199,2015,5,NA,-11,-44.5,-12,NA,-12,NA,NA,22,sec,-44.5,-44.5,NA
2117,2459,2015,5,5,1,1.5,1,2,1.5,1.5,1.5,10,mac,1.5,1.5,5
2429,218,2015,5,-2,20,20,13,NA,20.5,13.5,13,-34,cusa,20,20,-2
113,2229,2015,5,NA,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,10,mac,-2.5,-2.5,NA
2084,189,2015,5,0.3333333333333333,7,7.5,7,7.5,7.5,-1.5,7,-6,mac,7.5,7.5,0.3333333333333333
2440,2439,2015,5,NA,-6,-6,-5.5,-6,-6,-5.5,-6,-6,mwc,-6,-6,NA
356,158,2015,5,3,3,3,3.5,3.5,3,3,3,1,big-ten,3,3,3
252,41,2015,5,NA,-14.5,-15,-14.5,-15,-14.5,1,-15,17,independent,-14.5,-14.5,NA
2633,8,2015,5,NA,-5.5,-6,-6,-6.5,-6,-6,-6,-4,sec,-6,-6,NA
2132,2390,2015,5,NA,7.5,7.5,7,7,7,7,7,11,american,7,7,NA
328,36,2015,5,NA,-6,-5.5,-5.5,-4.5,-5.5,-5.5,-5.5,15,mwc,-5.5,-5.5,NA
197,2306,2015,5,-27,-7,-7,-7,-7,-7,-7,-7,2,big-12,-7,-7,-27
201,277,2015,5,NA,-6.5,-6,-6.5,-6.5,-6,-6.5,-6.5,20,big-12,-6.5,-6.5,NA
2655,2116,2015,5,NA,2,1.5,1,1.5,2,1.5,2,14,american,1.5,1.5,NA
2572,249,2015,5,32,-14.5,-15,-15.5,-16,-15.5,NA,NA,35,cusa,-15.5,-15.5,32
276,295,2015,5,-4,-16.5,-17,-17,6.5,-16.5,6.5,6,20,cusa,-16.75,-17,-4
2433,290,2015,5,44,5.5,5.5,5,6,6,5.5,5.5,-20,sun-belt,5.5,5.5,44
2247,2335,2015,5,24,NA,2.5,NA,0,2.5,NA,2.5,-8,sun-belt,2.5,2.5,24
2653,6,2015,5,NA,-6,-6.5,-6,-6,-6,-6.5,-6,-6,sun-belt,-6,-6,NA
2026,2751,2015,5,NA,-26,-26,NA,NA,-26,NA,NA,18,sun-belt,-26,-26,NA
