Season,Start,Week,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal
2015,10/17/2015 18:00,0,KUT,2315,BLO,2071,0,0,7,7,7,6,27,0,14,0,7,0,21
2015,10/17/2015 18:00,0,AUR,2044,CON,2151,0,7,0,0,0,,7,14,23,14,7,,58
2015,10/17/2015 18:00,0,CON,409,BEN,2283,0,0,7,14,18,,39,7,14,7,7,,35
2015,10/17/2015 18:00,0,BUE,63,LUT,67,0,13,7,7,7,7,41,0,14,6,14,0,34
2015,10/17/2015 18:00,0,MAC,273,GRE,2257,0,7,10,7,0,,24,0,0,12,15,,27
2015,10/17/2015 18:00,0,ILL,306,AUG,2042,0,7,0,0,0,,7,14,0,0,7,,21
2015,10/17/2015 18:00,0,MAS,110,WES,2909,0,7,3,17,14,,41,13,7,7,7,,34
2015,10/17/2015 18:00,0,MIL,2398,BIR,3,0,12,7,3,13,,35,6,6,0,6,,18
2015,10/17/2015 18:00,0,GUS,2968,STJ,2600,0,7,14,14,14,,49,7,7,7,6,,27
2015,10/17/2015 18:00,0,AUG,124,CON,2152,0,14,7,21,14,,56,0,10,14,0,,24
2015,10/17/2015 18:00,0,TRI,2651,LAKE,6353,0,27,21,13,0,,61,14,0,0,21,,35
2015,10/17/2015 18:05,0,MIL,210,EAS,2188,0,20,14,0,0,,34,0,0,2,0,,2
2015,10/17/2015 18:06,0,CHE,2129,LOC,209,0,21,14,14,7,,56,0,13,0,7,,20
2015,10/17/2015 18:10,0,HAM,162,STMN,2900,0,21,29,14,14,,78,0,0,7,0,,7
2015,10/17/2015 18:30,0,WIS,2743,WIS,271,0,0,0,7,14,,21,0,0,10,0,,10
2015,10/17/2015 18:30,0,NEB,2438,LIN,2815,0,7,7,7,7,,28,0,7,3,0,,10
2015,10/17/2015 18:30,0,TUS,2839,NGR,2822,0,15,13,7,0,,35,7,7,3,7,,24
2015,10/17/2015 18:30,0,NIU,2459,M-OH,193,0,0,3,2,7,,12,21,0,10,14,,45
2015,10/17/2015 19:00,0,CIT,2643,SAM,2535,0,7,7,3,8,,25,7,28,6,3,,44
2015,10/17/2015 19:00,0,OUA,2888,SOU,2568,0,7,7,12,6,,32,7,7,14,0,,28
2015,10/17/2015 19:00,0,EAS,2194,HOW,2758,0,3,0,0,10,,13,7,24,17,3,,51
2015,10/17/2015 19:00,0,BEM,132,MOO,2817,0,14,14,0,0,,28,7,0,21,14,,42
2015,10/17/2015 19:00,0,S&T,2402,LIN,2876,0,0,7,2,14,,23,7,13,6,14,,40
2015,10/17/2015 19:00,0,JMU,256,ELON,2210,0,0,0,0,0,,0,13,21,10,7,,51
2015,10/17/2015 19:00,0,NMH,2424,WES,2714,0,21,21,7,7,,56,0,0,0,7,,7
2015,10/17/2015 19:00,0,WAS,2687,MOW,137,0,0,0,7,0,,7,0,7,7,7,,21
2015,10/17/2015 19:00,0,HAR,2264,SEOS,199,0,0,7,7,21,7,60,14,7,14,0,7,63
2015,10/17/2015 19:00,0,SET,611,CLA,2134,0,7,6,24,7,,44,10,0,7,12,,29
2015,10/17/2015 19:00,0,EMP,2214,FHSU,2231,0,0,6,7,14,,27,10,0,0,14,,24
2015,10/17/2015 19:00,0,AKR,2006,BGSU,189,0,7,21,21,10,,59,7,3,0,0,,10
2015,10/17/2015 19:00,0,SHO,2560,WES,2695,0,7,21,7,10,,45,0,7,7,7,,21
2015,10/17/2015 19:00,0,ILST,2287,MOST,2623,0,0,0,0,2,,2,14,17,7,0,,38
2015,10/17/2015 19:00,0,WAR,2685,DUB,49,0,7,7,14,17,,45,7,0,6,0,,13
2015,10/17/2015 19:00,0,TXSO,2640,MVSU,2400,0,7,7,7,0,,21,7,21,14,7,,49
2015,10/17/2015 19:00,0,OB,319,NWO,2823,0,0,24,0,14,,38,0,7,14,20,,41
2015,10/17/2015 19:00,0,GAST,2247,BALL,2050,0,3,7,3,6,,19,7,17,0,7,,31
2015,10/17/2015 19:00,0,OKP,2824,MCM,241,0,0,0,14,15,6,35,6,14,2,7,7,36
2015,10/17/2015 19:00,0,STN,200,SWO,2927,0,14,17,21,21,,73,0,0,7,0,,7
2015,10/17/2015 19:00,0,CEN,2118,CEN,2122,0,0,7,21,14,,42,0,10,16,19,,45
2015,10/17/2015 19:00,0,WES,2703,MESA,11,0,21,7,17,7,,52,0,20,0,6,,26
2015,10/17/2015 19:00,0,BLA,2069,ADST,2001,0,7,13,7,17,,44,7,6,11,0,,24
2015,10/17/2015 19:00,0,SIM,2564,COE,2141,0,0,0,7,8,,15,0,6,6,6,,18
2015,10/17/2015 19:00,0,FAY,2220,JOH,2304,0,10,7,14,6,,37,6,0,14,0,,20
2015,10/17/2015 19:00,0,SIU,79,INST,282,0,7,10,10,12,,39,7,7,7,15,,36
2015,10/17/2015 19:00,0,SIM,2829,SDA,613,0,3,13,3,0,,19,0,0,0,0,,0
2015,10/17/2015 19:00,0,NBY,2444,CNEW,2105,0,13,7,0,7,,27,0,14,6,0,,20
2015,10/17/2015 19:00,0,DSU,2169,FAMU,50,0,7,10,10,14,,41,7,0,0,6,,13
2015,10/17/2015 19:05,0,UCD,302,UNCO,2458,0,21,21,14,0,,56,0,3,10,14,,27
2015,10/17/2015 19:30,0,OKLA,201,KSU,2306,0,0,0,0,0,,0,14,21,13,7,,55
2015,10/17/2015 19:30,0,PENN,219,CLMB,171,0,7,0,0,0,,7,7,21,14,0,,42
2015,10/17/2015 19:30,0,NOVA,222,ALBY,399,0,0,0,0,0,,0,10,0,14,13,,37
2015,10/17/2015 19:30,0,YALE,43,MAINE,311,0,0,7,3,0,,10,0,3,6,12,,21
2015,10/17/2015 19:30,0,ALA,333,TA&M,245,0,3,10,7,3,,23,14,14,3,10,,41
2015,10/17/2015 19:30,0,VT,259,MIAMI,2390,0,10,10,3,7,,30,10,3,0,7,,20
2015,10/17/2015 19:30,0,HARV,108,LAF,322,0,0,0,0,0,,0,14,7,14,7,,42
2015,10/17/2015 19:30,0,NWMS,138,PIT,90,0,7,0,7,0,,14,7,21,0,3,,31
2015,10/17/2015 19:30,0,IDHO,70,TROY,2653,0,0,0,3,13,,16,0,6,10,3,,19
2015,10/17/2015 19:30,0,SHSU,2534,ACU,2000,0,0,7,0,14,,21,28,7,14,0,,49
2015,10/17/2015 19:30,0,GRAM,2755,ALCN,2016,0,7,21,0,0,6,34,6,8,14,0,7,35
2015,10/17/2015 19:30,0,AFA,2005,CSU,36,0,14,7,14,3,,38,6,7,0,10,,23
2015,10/17/2015 19:30,0,WAG,2681,SFU,2598,0,6,10,10,17,,43,0,7,7,0,,14
2015,10/17/2015 19:30,0,KENT,2309,UMASS,113,0,0,10,0,0,,10,0,10,3,2,,15
2015,10/17/2015 19:30,0,CHAR,2429,ODU,295,0,6,6,10,15,,37,14,10,0,10,,34
2015,10/17/2015 19:30,0,RUTG,164,IND,84,0,10,14,28,0,,52,7,20,6,22,,55
2015,10/17/2015 19:30,0,SDAK,233,NDSU,2449,0,14,7,0,0,,21,0,14,0,10,,24
2015,10/17/2015 19:30,0,MSU,127,MICH,130,0,0,10,10,3,,23,0,7,7,13,,27
2015,10/17/2015 19:30,0,NEB,158,MINN,135,0,7,7,0,11,,25,14,10,7,17,,48
2015,10/17/2015 19:30,0,SYR,183,UVA,258,0,0,14,0,10,7,44,0,21,3,0,7,38
2015,10/17/2015 19:30,0,MNDU,134,MAR,559,0,0,0,0,0,,0,7,28,10,0,,45
2015,10/17/2015 19:35,0,MTST,147,PRST,2502,0,14,21,21,3,,59,14,7,21,0,,42
2015,10/17/2015 20:00,0,GFU,415,PUG,2508,0,10,20,13,0,,43,0,21,7,7,,35
2015,10/17/2015 20:00,0,WHI,2850,LAV,2318,0,6,7,10,21,,44,3,0,0,0,,3
2015,10/17/2015 20:00,0,VAN,238,SC,2579,0,6,0,10,3,,19,0,7,3,0,,10
2015,10/17/2015 20:00,0,PAC,2486,WHI,2721,0,8,17,7,0,,32,0,0,0,7,,7
2015,10/17/2015 20:00,0,CAL,2094,POM,2923,0,7,7,7,6,,27,7,24,7,9,,47
2015,10/17/2015 20:00,0,NEV,2440,WYO,2751,0,0,21,7,0,,28,0,7,7,7,,21
2015,10/17/2015 20:00,0,HEN,2271,ARK,2028,0,0,3,0,0,,3,7,7,3,24,,41
2015,10/17/2015 20:00,0,ETSU,2193,MER,2382,0,14,21,14,3,,52,0,0,0,0,,0
2015,10/17/2015 20:00,0,LIN,203,WIL,2930,0,0,0,0,7,,7,0,7,28,14,,49
2015,10/17/2015 20:00,0,RED,29,CLA,17,0,10,3,0,12,,25,7,7,7,0,,21
2015,10/17/2015 20:00,0,CEN,2120,WES,2848,0,7,14,10,0,,31,8,7,3,7,,25
2015,10/17/2015 20:00,0,ORST,204,WSU,265,0,14,31,0,7,,52,3,14,0,14,,31
2015,10/17/2015 20:00,0,HBU,2277,NICH,2447,0,21,0,7,10,,38,0,10,0,7,,17
2015,10/17/2015 20:00,0,SDSU,2571,YSU,2754,0,2,3,3,0,,8,7,10,7,14,,38
2015,10/17/2015 20:35,0,EWU,331,IDST,304,0,14,7,0,7,,28,14,17,7,7,,45
2015,10/17/2015 21:00,0,KYS,2310,MIL,2396,0,6,10,0,0,,16,0,0,0,6,,6
2015,10/17/2015 21:00,0,ASP,2038,SOU,2583,0,14,14,7,15,,50,7,17,7,29,,60
2015,10/17/2015 21:00,0,UTM,2630,PEAY,2046,0,0,7,0,7,,14,21,10,3,10,,44
2015,10/17/2015 21:00,0,DRKE,2181,USD,301,0,7,7,6,7,,27,0,0,0,0,,0
2015,10/17/2015 21:00,0,WIU,2710,UNI,2460,0,0,6,7,6,,19,14,7,0,3,,24
2015,10/17/2015 21:00,0,PAC,205,LEW,2333,0,7,0,0,21,,28,7,21,14,7,,49
2015,10/17/2015 22:00,0,FIT,114,WES,2843,0,10,7,27,13,,57,3,6,14,7,,30
2015,10/17/2015 22:00,0,TXA,2837,WES,2704,0,7,3,3,7,,20,0,21,3,14,,38
2015,10/17/2015 22:00,0,KAL,126,ALM,2800,0,10,13,7,6,,36,14,7,0,6,,27
2015,10/17/2015 22:00,0,TOWS,119,STON,2619,0,14,0,0,0,,14,0,7,7,7,,21
2015,10/17/2015 22:00,0,HUN,2938,LAG,548,0,0,7,7,0,,14,0,3,21,7,,31
2015,10/17/2015 22:00,0,PVAM,2504,SOU,2582,0,16,7,7,12,,42,14,6,7,20,,47
2015,10/17/2015 22:00,0,QUI,2825,IND,2292,0,3,20,0,3,,26,7,7,0,6,,20
2015,10/17/2015 22:00,0,CAL,2858,IND,2291,0,7,6,7,0,,20,9,0,0,6,,15
2015,10/17/2015 22:00,0,FLTH,53,FOR,2232,0,0,0,0,7,,7,10,14,3,7,,34
2015,10/17/2015 22:00,0,WAL,2682,MAL,556,0,0,7,0,0,,7,0,10,7,7,,24
2015,10/17/2015 22:00,0,NMSU,166,GASO,290,0,14,21,14,7,,56,0,7,7,12,,26
2015,10/17/2015 22:00,0,CAR,32,LAW,268,0,0,6,0,0,,6,7,14,14,7,,42
2015,10/17/2015 23:00,0,BC,103,CLEM,228,0,10,7,10,7,,34,7,3,0,7,,17
2015,10/17/2015 23:00,0,DEN,2171,WIT,2746,0,3,21,14,7,,45,0,0,0,14,,14
2015,10/17/2015 23:00,0,WAKE,154,UNC,153,0,0,29,7,14,,50,7,7,0,0,,14
2015,10/17/2015 23:00,0,MCNS,2377,UCA,2110,0,0,3,10,0,,13,0,0,7,21,,28
2015,10/17/2015 23:00,0,CSR,2963,GEN,2242,0,0,0,0,7,,7,0,10,10,0,,20
2015,10/17/2015 23:00,0,LKE,437,SAG,129,0,14,13,10,0,,37,7,6,7,14,,34
2015,10/17/2015 23:00,0,HAR,2810,SUL,2834,0,0,7,6,0,,13,21,14,0,6,,41
2015,10/17/2015 23:00,0,EIU,2197,TNST,2634,0,0,10,9,3,0,22,7,7,0,8,3,25
2015,10/17/2015 23:00,0,WES,2698,DEL,2170,0,0,0,0,7,,7,14,7,7,0,,28
2015,10/17/2015 23:00,0,FLA,57,LSU,99,0,0,28,0,7,,35,7,7,14,0,,28
2015,10/17/2015 23:00,0,UTSA,2636,USM,2572,0,7,9,10,6,,32,0,0,10,0,,10
2015,10/17/2015 23:00,0,LAM,2320,NWST,2466,0,14,17,3,14,,48,0,14,7,14,,35
2015,10/17/2015 23:00,0,LIM,2336,BRE,2913,0,0,3,0,22,0,25,3,6,8,8,0,28
2015,10/17/2015 23:00,0,APP,2026,ULM,2433,0,7,7,0,0,,14,10,14,21,14,,59
2015,10/17/2015 23:00,0,WIS,2744,WIS,2738,0,0,0,6,6,,12,7,24,7,7,,45
2015,10/17/2015 23:00,0,SIO,2894,SWM,2587,0,7,0,12,7,,26,14,6,7,7,,34
2015,10/17/2015 23:00,0,OBE,391,WOO,2748,0,7,7,7,2,,23,6,6,8,8,,28
2015,10/17/2015 23:00,0,NCP,2882,NOR,2453,0,28,20,7,7,,62,7,7,7,7,,28
2015,10/17/2015 23:00,0,SS,375,NWM,583,0,0,7,0,0,,7,0,13,0,0,,13
2015,10/17/2015 23:00,0,ARK,2033,EAS,2191,0,7,10,3,0,,20,13,0,3,3,,19
2015,10/17/2015 23:00,0,BET,2062,WAS,2686,0,21,31,7,7,,66,14,7,0,21,,42
2015,10/17/2015 23:00,0,TCU,2628,ISU,66,0,21,0,0,0,,21,14,10,7,14,,45
2015,10/17/2015 23:00,0,MIC,2392,GVSU,125,0,7,17,0,14,,38,7,0,0,14,,21
2015,10/17/2015 23:00,0,EAS,2201,TAR,2627,0,7,14,7,16,,44,14,14,7,14,,49
2015,10/17/2015 23:00,0,JVST,55,TNTC,2635,0,3,3,0,7,,13,14,12,9,7,,42
2015,10/17/2015 23:00,0,HAW,62,UNM,167,0,7,7,7,7,,28,10,14,0,3,,27
2015,10/17/2015 23:00,0,MIL,74,WHE,396,0,14,20,21,7,,62,14,0,0,0,,14
2015,10/17/2015 23:00,0,MUS,332,OTT,359,0,7,3,8,10,,28,0,15,6,0,,21
2015,10/17/2015 23:30,0,UCF,2116,TEM,218,0,7,7,0,16,,30,3,10,3,0,,16
2015,10/17/2015 23:30,0,USC,30,ND,87,0,21,3,0,17,,41,10,14,7,0,,31
2015,10/17/2015 23:30,0,MIZ,142,UGA,61,0,0,3,3,3,,9,3,3,0,0,,6
2015,10/18/2015 0:00,0,NOC,3071,CAR,2106,0,0,0,10,7,,17,0,14,21,6,,41
2015,10/18/2015 0:00,0,UND,155,WEB,2692,0,3,0,7,15,,25,7,10,0,7,,24
2015,10/18/2015 0:00,0,SFA,2617,SELA,2545,0,13,7,7,0,,27,0,14,7,7,,28
2015,10/18/2015 0:00,0,SAC,16,SUU,253,0,21,0,16,7,,44,0,0,0,0,,0
2015,10/18/2015 0:00,0,TXA,2658,ANG,2025,0,12,6,9,12,,39,7,6,15,6,,34
2015,10/18/2015 0:00,0,PSU,213,OSU,194,0,0,21,0,17,,38,3,0,7,0,,10
2015,10/18/2015 1:00,0,HUM,2278,MID,2395,0,7,7,21,0,,35,7,3,0,0,,10
2015,10/18/2015 1:00,0,ARIZ,12,COLO,38,0,7,10,7,7,,31,17,0,0,21,,38
2015,10/18/2015 1:30,0,DIX,3101,AZU,2049,0,14,21,23,3,,61,0,7,0,7,,14
2015,10/18/2015 2:00,0,CHA,411,OCC,2475,0,6,7,14,8,,35,7,14,6,0,,27
2015,10/18/2015 2:00,0,ASU,9,UTAH,254,0,7,7,0,20,,34,10,0,8,0,,18
2015,10/18/2015 2:30,0,ORE,2483,WASH,264,0,0,3,10,7,,20,6,10,7,3,,26
2015,10/18/2015 2:30,0,SDSU,21,SJSU,23,0,0,7,0,0,,7,7,10,13,0,,30
2015,10/21/2015 0:00,0,ULL,309,ARST,2032,0,13,21,3,0,,37,0,14,7,6,,27
2015,10/22/2015 22:00,0,MER,2385,EDI,2205,0,14,0,7,7,,28,0,17,7,14,,38
2015,10/22/2015 23:00,0,TEM,218,ECU,151,0,0,14,0,0,,14,3,7,0,14,,24
2015,10/22/2015 23:00,0,NOT,587,WES,2699,0,0,10,21,20,,51,14,24,0,21,,59
2015,10/22/2015 23:30,0,GASO,290,APP,2026,0,3,14,7,7,,31,7,0,0,6,,13
2015,10/22/2015 23:30,0,VAL,2673,SHO,2560,0,0,10,0,12,,22,3,10,0,24,,37
2015,10/23/2015 1:00,0,CAL,25,UCLA,26,0,10,16,14,0,,40,3,7,6,8,,24
2015,10/23/2015 23:00,0,ASC,3162,STJ,374,0,35,21,0,0,,56,0,0,0,0,,0
2015,10/23/2015 23:00,0,MER,2383,WPI,2749,0,21,3,7,7,,38,0,0,8,0,,8
2015,10/23/2015 23:00,0,YALE,43,PENN,219,0,0,20,7,7,,34,10,3,7,0,,20
2015,10/24/2015 0:00,0,MEM,235,TLSA,202,0,7,14,14,7,,42,14,21,17,14,,66
2015,10/24/2015 2:30,0,USU,328,SDSU,21,0,17,17,0,14,,48,0,7,7,0,,14
2015,10/24/2015 16:00,0,SOU,2583,STA,2830,0,0,7,0,7,,14,0,14,0,14,,28
2015,10/24/2015 16:00,0,ISU,66,BAY,239,0,21,14,0,10,,45,0,7,7,13,,27
2015,10/24/2015 16:00,0,MIC,2392,FER,2222,0,10,7,7,0,,24,7,7,0,0,,14
2015,10/24/2015 16:00,0,PRIN,163,HARV,108,0,0,14,21,7,,42,0,7,0,0,,7
2015,10/24/2015 16:00,0,HOU,248,UCF,2116,0,7,3,0,0,,10,7,17,28,7,,59
2015,10/24/2015 16:00,0,SAL,2776,NIC,2884,0,6,0,0,0,,6,7,7,7,14,,35
2015,10/24/2015 16:00,0,BEL,2056,EAS,2194,0,13,13,20,0,,46,0,0,7,6,,13
2015,10/24/2015 16:00,0,MUH,2422,JUN,246,0,0,6,15,7,7,35,0,7,7,14,7,41
2015,10/24/2015 16:00,0,NCST,152,WAKE,154,0,0,7,3,7,,17,28,0,0,7,,35
2015,10/24/2015 16:00,0,MAI,274,END,452,0,7,17,3,10,,37,7,0,7,0,,14
2015,10/24/2015 16:00,0,COL,33,HAM,348,0,0,0,13,6,,19,10,0,14,0,,24
2015,10/24/2015 16:00,0,AUB,2,ARK,8,0,7,7,7,3,7,54,0,7,7,10,7,46
2015,10/24/2015 16:00,0,REN,2528,HOB,174,0,7,0,7,6,,20,7,7,0,7,,21
2015,10/24/2015 16:00,0,ARMY,349,RICE,242,0,14,10,0,14,,38,0,14,7,10,,31
2015,10/24/2015 16:00,0,NW,77,NEB,158,0,5,7,7,9,,28,7,10,3,10,,30
2015,10/24/2015 16:00,0,PITT,221,SYR,183,0,7,10,0,3,,20,3,10,0,10,,23
2015,10/24/2015 16:00,0,USM,2572,CHAR,2429,0,3,0,7,0,,10,10,13,14,7,,44
2015,10/24/2015 16:00,0,SVA,2896,WMP,2970,0,7,7,0,17,,31,6,0,6,15,,27
2015,10/24/2015 16:00,0,MAS,379,MAS,110,0,7,14,0,14,,35,7,19,8,0,,34
2015,10/24/2015 16:00,0,KSU,2306,TEX,251,0,3,13,0,7,,23,0,6,3,0,,9
2015,10/24/2015 16:00,0,CLEM,228,MIAMI,2390,0,0,0,0,0,,0,21,21,3,13,,58
2015,10/24/2015 16:00,0,PLY,2972,FRA,2967,0,0,10,7,17,,34,0,3,0,0,,3
2015,10/24/2015 16:00,0,CHA,2128,URB,2666,0,0,6,0,6,,12,6,10,14,7,,37
2015,10/24/2015 16:00,0,SHE,2974,CON,2148,0,7,7,7,7,,28,7,6,6,16,,35
2015,10/24/2015 16:00,0,GGA,2245,ABC,2017,0,3,3,3,6,,15,0,14,7,7,,28
2015,10/24/2015 16:05,0,UNI,237,ROC,184,0,0,10,3,20,,33,6,14,3,7,,30
2015,10/24/2015 16:30,0,WIS,2738,WIS,2740,0,14,7,6,0,,27,7,6,3,9,,25
2015,10/24/2015 16:30,0,BC,103,LOU,97,0,7,10,0,0,,17,0,7,7,0,,14
2015,10/24/2015 16:30,0,STON,2619,MAINE,311,0,3,0,7,13,,23,0,10,0,0,,10
2015,10/24/2015 16:30,0,BRWN,225,COR,172,0,3,7,7,7,,24,21,13,0,10,,44
2015,10/24/2015 17:00,0,MCD,2700,DIC,2175,0,15,14,24,0,,53,7,0,0,13,,20
2015,10/24/2015 17:00,0,SHI,2559,CHE,2129,0,0,7,0,0,,7,25,21,7,17,,70
2015,10/24/2015 17:00,0,GLE,2249,WES,2707,0,21,0,3,0,,24,7,7,7,0,,21
2015,10/24/2015 17:00,0,WES,336,AMH,7,0,0,7,14,6,,27,6,6,0,6,,18
2015,10/24/2015 17:00,0,GRN,2256,UNCW,286,0,10,13,17,21,,61,13,10,13,0,,36
2015,10/24/2015 17:00,0,HAR,173,ALF,365,0,7,28,7,0,,42,7,3,0,8,,18
2015,10/24/2015 17:00,0,HOW,47,NCAT,2448,0,7,23,28,7,,65,7,7,0,0,,14
2015,10/24/2015 17:00,0,GDCH,109425,NGR,2822,0,27,14,14,14,,69,0,0,0,0,,0
2015,10/24/2015 17:00,0,URS,2667,SUS,216,0,21,17,3,7,,48,0,7,0,14,,21
2015,10/24/2015 17:00,0,MON,2818,CNJ,2442,0,0,10,7,6,,23,0,7,6,7,,20
2015,10/24/2015 17:00,0,TRU,2654,WJC,2911,0,0,21,7,0,,28,10,14,10,6,,40
2015,10/24/2015 17:00,0,MID,2394,BAT,121,0,10,0,3,14,,27,7,7,14,13,,41
2015,10/24/2015 17:00,0,CAS,293,MAR,2951,0,14,13,0,7,,34,7,20,13,9,,49
2015,10/24/2015 17:00,0,PAC,2487,MER,2771,0,0,14,28,10,,52,6,0,0,0,,6
2015,10/24/2015 17:00,0,SHA,2551,JOH,2304,0,7,0,10,0,,17,0,0,7,3,,10
2015,10/24/2015 17:00,0,MRST,2368,DAV,2166,0,10,0,0,0,,10,0,10,14,7,,31
2015,10/24/2015 17:00,0,LEN,2331,MAR,2369,0,7,14,7,13,,41,7,16,6,8,,37
2015,10/24/2015 17:00,0,SFU,2598,BRY,2803,0,14,5,7,0,,26,3,0,7,14,,24
2015,10/24/2015 17:00,0,WIT,2746,HIR,2274,0,10,0,0,0,,10,0,17,0,10,,27
2015,10/24/2015 17:00,0,BRO,2781,COR,2782,0,14,14,7,0,,35,14,0,7,0,,21
2015,10/24/2015 17:00,0,ASH,308,NOR,128,0,0,21,10,9,,40,14,21,0,6,,41
2015,10/24/2015 17:00,0,TRI,2651,ALBI,2790,0,7,13,13,18,,51,0,14,13,28,,55
2015,10/24/2015 17:00,0,EMO,2213,CATH,2108,0,7,10,0,7,,24,0,12,14,18,,44
2015,10/24/2015 17:00,0,HUS,2280,GAL,417,0,0,0,0,8,,8,14,27,6,7,,54
2015,10/24/2015 17:00,0,LAG,548,FER,366,0,0,3,7,14,,24,0,14,6,7,,27
2015,10/24/2015 17:00,0,GTWN,46,BUCK,2083,0,6,3,0,0,,9,10,0,0,7,,17
2015,10/24/2015 17:00,0,BRD,2079,UWL,2688,0,14,7,14,10,,45,0,16,0,7,,23
2015,10/24/2015 17:00,0,DEN,2171,ALL,2018,0,0,0,0,7,,7,0,16,0,17,,33
2015,10/24/2015 17:00,0,APP,3111,BLU,495,0,3,14,0,0,,17,0,0,6,0,,6
2015,10/24/2015 17:00,0,BGSU,189,KENT,2309,0,0,0,0,0,,0,14,17,10,7,,48
2015,10/24/2015 17:00,0,NDSU,2449,INST,282,0,0,7,7,0,,14,7,7,14,0,,28
2015,10/24/2015 17:00,0,LEB,388,WIL,398,0,0,10,7,0,,17,7,10,10,21,,48
2015,10/24/2015 17:00,0,KIN,247,MISC,2969,0,7,0,0,7,,14,0,7,14,7,,28
2015,10/24/2015 17:00,0,WMN,433,NWM,583,0,6,7,7,7,,27,0,7,3,0,,10
2015,10/24/2015 17:00,0,DV,2808,ALB,2015,0,0,20,0,3,,23,14,0,7,7,,28
2015,10/24/2015 17:00,0,SHE,2828,HAM,297,0,14,14,7,3,,38,7,13,0,13,,33
2015,10/24/2015 17:00,0,BOW,340,TRI,2977,0,0,14,14,0,,28,0,0,0,7,,7
2015,10/24/2015 17:00,0,LEH,2329,FOR,2230,0,14,3,21,21,,59,7,14,0,21,,42
2015,10/24/2015 17:00,0,WAB,89,WOO,2748,0,0,7,0,0,,7,7,17,24,7,,55
2015,10/24/2015 17:00,0,VIR,330,LIN,2339,0,0,0,0,0,,0,14,7,14,0,,35
2015,10/24/2015 17:00,0,WSSU,2736,LVI,2940,0,0,7,7,7,,21,6,7,7,3,,23
2015,10/24/2015 17:00,0,TUS,2657,KYS,2310,0,0,14,7,7,,28,14,14,3,7,,38
2015,10/24/2015 17:00,0,VIR,2676,BOW,2075,0,7,7,9,0,,23,0,13,6,0,,19
2015,10/24/2015 17:00,0,BEN,2060,SBI,284,0,0,7,6,8,,21,0,0,7,7,,14
2015,10/24/2015 17:00,0,LAF,322,HC,107,0,7,21,14,0,,42,0,0,0,0,,0
2015,10/24/2015 17:00,0,SOU,2582,TXSO,2640,0,14,7,0,0,,21,21,0,12,7,,40
2015,10/24/2015 17:00,0,CRO,509,EUR,101,0,7,8,7,7,,29,14,0,6,6,,26
2015,10/24/2015 17:00,0,COA,2557,CUR,40,0,0,28,7,7,,42,0,0,7,7,,14
2015,10/24/2015 17:00,0,WID,2725,STU,471,0,24,7,0,0,,31,0,0,13,7,,20
2015,10/24/2015 17:00,0,SAG,129,NAR,2886,0,0,7,7,7,,21,0,0,7,7,,14
2015,10/24/2015 17:00,0,F&M,2234,MOR,323,0,17,14,0,3,,34,10,0,2,7,,19
2015,10/24/2015 17:00,0,CCU,324,MONM,2405,0,7,6,7,0,,20,3,14,3,3,,23
2015,10/24/2015 17:00,0,ASP,2038,AIC,2022,0,7,0,0,0,,7,11,0,14,7,,32
2015,10/24/2015 17:00,0,MAR,2373,AVE,2047,0,6,0,7,13,,26,7,17,0,7,,31
2015,10/24/2015 17:00,0,ROW,2827,WES,2846,0,7,7,17,7,,38,9,0,7,9,,25
2015,10/24/2015 17:00,0,STV,2614,CAR,2102,0,7,14,7,13,,41,0,0,7,6,,13
2015,10/24/2015 17:00,0,SWO,2927,OB,319,0,0,7,0,7,,14,7,14,0,21,,42
2015,10/24/2015 17:00,0,JOH,118,GET,2248,0,0,0,7,0,,7,13,9,7,7,,36
2015,10/24/2015 17:00,0,SAL,2532,KEA,2871,0,0,10,3,20,,33,7,21,10,7,,45
2015,10/24/2015 17:00,0,GEN,2242,BET,2062,0,14,7,14,6,,41,0,13,0,2,,15
2015,10/24/2015 17:00,0,CCSU,2115,SHU,2529,0,3,0,0,7,,10,0,3,14,9,,26
2015,10/24/2015 17:00,0,RAN,2516,GUI,2258,0,14,14,6,7,,41,7,0,0,14,,21
2015,10/24/2015 17:00,0,TULN,2655,NAVY,2426,0,7,3,7,14,,31,0,7,0,7,,14
2015,10/24/2015 17:00,0,ITH,175,MOR,3110,0,0,6,6,12,,24,0,0,0,12,,12
2015,10/24/2015 17:00,0,ELI,2207,CHO,2804,0,14,3,0,7,,24,3,7,0,10,,20
2015,10/24/2015 17:00,0,TRI,3214,FINL,109418,0,0,7,6,8,,21,7,7,0,0,,14
2015,10/24/2015 17:00,0,LIU,2089,NH,2441,0,21,14,21,7,,63,0,3,13,0,,16
2015,10/24/2015 17:00,0,DEP,83,OHI,2980,0,3,14,10,0,,27,7,9,0,6,,22
2015,10/24/2015 17:05,0,EAS,2188,KUT,2315,0,21,0,21,21,,63,0,10,7,0,,17
2015,10/24/2015 17:30,0,MTU,426,WIL,2733,0,0,0,0,0,,0,35,21,10,3,,69
2015,10/24/2015 17:30,0,THI,2644,WAY,2845,0,7,0,14,7,,28,0,3,0,12,,15
