Season,Start,Week,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal
2013,9/22/2013 0:00,0,WEB,2692,MCNS,2377,0,7,10,13,13,,43,6,0,0,0,,6
2013,9/22/2013 0:00,0,MICH,130,CONN,41,0,0,14,7,0,,21,7,0,7,10,,24
2013,9/22/2013 0:00,0,SWB,2586,PIT,90,0,3,28,28,0,,59,0,0,0,7,,7
2013,9/22/2013 0:00,0,KSU,2306,TEX,251,0,10,7,7,7,,31,0,7,0,14,,21
2013,9/22/2013 0:00,0,UTSA,2636,UTEP,2638,0,10,0,3,0,,13,7,18,0,7,,32
2013,9/22/2013 0:00,0,MCM,241,TXA,2658,0,28,7,7,10,,52,0,7,12,13,,32
2013,9/22/2013 0:00,0,TNST,2634,TNTC,2635,0,7,0,0,14,,21,14,3,10,14,,41
2013,9/22/2013 0:00,0,WES,2714,ADST,2001,0,7,3,0,6,,16,7,0,0,7,,14
2013,9/22/2013 0:00,0,BKN,487,LAM,2320,0,13,23,10,7,,53,0,0,0,0,,0
2013,9/22/2013 0:05,0,HAW,62,NEV,2440,0,7,10,7,7,,31,3,6,0,0,,9
2013,9/22/2013 1:00,0,PRST,2502,UCD,302,0,0,7,3,0,,10,7,7,13,14,,41
2013,9/22/2013 1:00,0,WIU,2710,UNLV,2439,0,10,7,14,7,,38,0,0,7,0,,7
2013,9/22/2013 1:05,0,SUU,253,SAC,16,0,7,14,0,0,0,21,0,13,0,8,3,24
2013,9/22/2013 1:30,0,HUM,2278,AZU,2049,0,0,0,14,14,,28,0,0,0,2,,2
2013,9/22/2013 2:00,0,AUS,2045,OCC,2475,0,7,14,14,0,,35,0,12,6,7,,25
2013,9/22/2013 2:15,0,WYO,2751,AFA,2005,0,10,7,0,6,,23,14,28,7,7,,56
2013,9/22/2013 2:15,0,UTAH,254,BYU,252,0,0,0,6,7,,13,3,10,0,7,,20
2013,9/22/2013 2:30,0,NMSU,166,UCLA,26,0,7,24,14,14,,59,0,0,0,13,,13
2013,9/22/2013 2:30,0,IDHO,70,WSU,265,0,7,21,7,7,,42,0,0,0,0,,0
2013,9/26/2013 23:00,0,CON,3099,WES,2695,0,24,14,13,20,,71,14,0,0,0,,14
2013,9/26/2013 23:30,0,HOW,47,NCAT,2448,0,13,14,0,0,,27,7,3,6,3,,19
2013,9/26/2013 23:30,0,VT,259,GT,59,0,0,3,7,0,,10,7,7,0,3,,17
2013,9/26/2013 23:30,0,ISU,66,TLSA,202,0,0,14,0,7,,21,7,7,14,10,,38
2013,9/27/2013 2:15,0,CP,13,PRST,2502,0,7,14,0,13,,34,0,7,14,17,,38
2013,9/27/2013 23:00,0,END,452,CUR,40,0,0,7,7,13,,27,7,14,7,14,,42
2013,9/27/2013 23:00,0,MON,2818,ROW,2827,0,7,0,0,0,,7,0,0,0,0,,0
2013,9/27/2013 23:00,0,ASP,2038,AIC,2022,0,0,7,16,0,,23,7,0,9,10,,26
2013,9/27/2013 23:00,0,SOU,2583,STA,2830,0,0,3,3,14,,20,14,14,7,7,,42
2013,9/28/2013 1:00,0,MTSU,2393,BYU,252,0,7,16,14,0,,37,10,0,0,0,,10
2013,9/28/2013 1:00,0,USU,328,SJSU,23,0,3,3,6,0,,12,14,9,14,3,,40
2013,9/28/2013 16:00,0,SPR,81,ROC,184,0,14,6,0,16,,36,7,7,14,7,,35
2013,9/28/2013 16:00,0,COR,172,YALE,43,0,7,3,14,14,,38,3,7,0,13,,23
2013,9/28/2013 16:00,0,JOH,2304,VIR,330,0,0,7,6,6,,19,3,0,7,7,,17
2013,9/28/2013 16:00,0,LYN,2355,ABC,2017,0,0,0,3,14,,17,0,0,14,0,,14
2013,9/28/2013 16:00,0,NIU,2459,PUR,2509,0,7,3,7,7,,24,10,17,21,7,,55
2013,9/28/2013 16:00,0,SC,2579,UCF,2116,0,7,3,0,15,,25,0,0,14,14,,28
2013,9/28/2013 16:00,0,SET,611,EDI,2205,0,13,13,10,7,,43,0,0,7,0,,7
2013,9/28/2013 16:00,0,LIN,203,CSR,2963,0,0,0,0,0,,0,14,10,0,21,,45
2013,9/28/2013 16:00,0,GLE,2249,URB,2666,0,6,6,0,0,,12,6,0,3,0,,9
2013,9/28/2013 16:00,0,TIF,2838,NAR,2886,0,0,9,7,10,,26,3,3,0,5,,11
2013,9/28/2013 16:00,0,BUT,2086,JAC,294,0,3,10,14,0,,27,0,7,21,17,,45
2013,9/28/2013 16:00,0,GVSU,125,ODM,2477,0,17,16,10,14,,57,0,14,0,0,,14
2013,9/28/2013 16:00,0,SVA,2896,CNJ,2442,0,0,7,0,0,,7,2,0,0,0,,2
2013,9/28/2013 16:00,0,MIAMI,2390,USF,58,0,7,0,0,14,,21,21,14,14,0,,49
2013,9/28/2013 16:00,0,SMU,2567,TCU,2628,0,0,7,10,31,,48,7,3,0,7,,17
2013,9/28/2013 16:00,0,OKST,197,WVU,277,0,14,10,0,6,,30,7,7,7,0,,21
2013,9/28/2013 16:00,0,MAL,556,WAY,131,0,10,7,14,7,,38,7,13,7,0,,27
2013,9/28/2013 16:00,0,FRA,2967,WES,2843,0,3,3,0,6,,12,7,0,7,0,,14
2013,9/28/2013 16:00,0,FOR,2230,SFU,2598,0,0,6,14,0,,20,14,0,3,21,,38
2013,9/28/2013 16:00,0,M-OH,193,ILL,356,0,7,29,7,7,,50,0,0,7,7,,14
2013,9/28/2013 16:00,0,SHI,2559,MIL,210,0,0,3,0,7,,10,7,13,14,14,,48
2013,9/28/2013 16:21,0,USA,6,TENN,2633,0,10,14,7,0,,31,7,0,10,7,,24
2013,9/28/2013 16:30,0,UVA,258,PITT,221,0,14,0,0,0,,14,0,0,3,0,,3
2013,9/28/2013 16:30,0,ECU,151,UNC,153,0,0,10,14,7,,31,14,14,14,13,,55
2013,9/28/2013 16:30,0,UNH,160,LEH,2329,0,3,10,14,7,,34,12,7,8,0,,27
2013,9/28/2013 16:30,0,MONM,2405,CLMB,171,0,7,0,7,0,,14,10,3,10,14,,37
2013,9/28/2013 17:00,0,WSSU,2736,VIR,2676,0,0,7,0,8,,15,21,14,14,6,,55
2013,9/28/2013 17:00,0,BRY,2803,WAG,2681,0,0,14,7,7,,28,10,17,14,6,,47
2013,9/28/2013 17:00,0,MAI,274,WES,2702,0,7,28,24,0,,59,0,0,0,0,,0
2013,9/28/2013 17:00,0,WMN,2849,STV,2614,0,0,7,0,14,,21,7,11,3,7,,28
2013,9/28/2013 17:00,0,UNCW,286,AVE,2047,0,3,7,14,0,,24,14,6,7,0,,27
2013,9/28/2013 17:00,0,USD,301,STET,56,0,0,0,0,0,,0,14,21,17,7,,59
2013,9/28/2013 17:00,0,NSU,2450,MORG,2415,0,7,0,0,14,,21,0,10,7,10,,27
2013,9/28/2013 17:00,0,DEP,83,KEN,352,0,0,14,14,0,,28,0,14,6,6,,26
2013,9/28/2013 17:00,0,DRKE,2181,MER,2382,0,3,14,7,7,,31,0,7,7,3,,17
2013,9/28/2013 17:00,0,PAC,2487,MER,2771,0,21,7,21,17,,66,0,0,7,7,,14
2013,9/28/2013 17:00,0,APP,3111,ASC,3162,0,14,21,13,7,,55,21,7,0,13,,41
2013,9/28/2013 17:00,0,LYC,2354,WID,2725,0,0,0,14,0,,14,3,10,0,3,,16
2013,9/28/2013 17:00,0,CON,2148,WES,2699,0,0,3,0,0,,3,6,14,0,0,,20
2013,9/28/2013 17:00,0,BOW,340,AMH,7,0,7,3,3,14,,27,3,0,0,8,,11
2013,9/28/2013 17:00,0,JUN,246,F&M,2234,0,14,9,7,16,,46,0,10,0,6,,16
2013,9/28/2013 17:00,0,MAR,2951,WMP,2970,0,7,7,14,21,,49,0,10,6,7,,23
2013,9/28/2013 17:00,0,NOT,587,CHA,2128,0,7,3,14,10,,34,10,0,10,12,,32
2013,9/28/2013 17:00,0,ALB,2015,KIN,247,0,3,7,7,12,,29,0,14,21,13,,48
2013,9/28/2013 17:00,0,EAS,2188,CHE,2129,0,0,6,0,0,,6,14,13,6,7,,40
2013,9/28/2013 17:00,0,CAT,2107,CNEW,2105,0,7,3,6,6,,22,6,7,0,12,,25
2013,9/28/2013 17:00,0,STA,395,BOW,2075,0,0,0,7,0,,7,12,0,7,10,,29
2013,9/28/2013 17:00,0,SW,2588,HEND,418,0,14,0,7,27,,48,0,9,7,13,,29
2013,9/28/2013 17:00,0,STU,471,DV,2808,0,7,7,13,14,,41,0,17,0,6,,23
2013,9/28/2013 17:00,0,MCD,2700,URS,2667,0,14,10,3,13,,40,0,7,7,7,,21
2013,9/28/2013 17:00,0,WOO,2748,HIR,2274,0,0,7,7,10,,24,14,14,0,10,,38
2013,9/28/2013 17:00,0,WAB,89,ALL,2018,0,0,0,0,0,,0,21,24,17,3,,65
2013,9/28/2013 17:00,0,SHE,2974,WVW,455,0,0,0,10,0,,10,17,14,7,7,,45
2013,9/28/2013 17:00,0,CAL,2858,IND,2291,0,7,0,7,6,,20,0,0,7,0,,7
2013,9/28/2013 17:00,0,REN,2528,WPI,2749,0,7,6,0,14,,27,0,0,7,7,,14
2013,9/28/2013 17:00,0,WIL,398,MISC,2969,0,0,7,7,0,,14,10,0,7,16,,33
2013,9/28/2013 17:00,0,GRN,2256,LAG,548,0,7,14,7,7,,35,0,0,7,14,,21
2013,9/28/2013 17:00,0,MAR,559,UI,389,0,0,14,22,0,,36,7,0,0,0,,7
2013,9/28/2013 17:00,0,ALM,2800,WIS,271,0,7,21,21,7,,56,3,0,0,0,,3
2013,9/28/2013 17:00,0,DAV,2166,MORE,2413,0,21,7,7,10,,45,8,6,0,0,,14
2013,9/28/2013 17:00,0,ANN,15,CATH,2108,0,21,14,14,0,,49,0,0,0,0,,0
2013,9/28/2013 17:00,0,MRST,2368,DAY,2168,0,13,0,0,7,,20,0,7,7,17,,31
2013,9/28/2013 17:00,0,CCSU,2115,URI,227,0,14,7,21,0,,42,0,0,0,7,,7
2013,9/28/2013 17:00,0,GEN,2242,CAR,2102,0,7,14,6,0,7,41,7,6,6,8,7,34
2013,9/28/2013 17:00,0,COL,33,MID,2394,0,10,0,0,17,,27,0,7,3,0,,10
2013,9/28/2013 17:00,0,LIU,2089,NH,2441,0,21,6,7,14,,48,16,0,0,7,,23
2013,9/28/2013 17:00,0,WES,2707,FAI,2986,0,21,7,21,7,,56,3,0,0,0,,3
2013,9/28/2013 17:00,0,STL,2779,UNI,237,0,7,13,0,0,,20,13,0,7,10,,30
2013,9/28/2013 17:00,0,MIT,109,SAL,2776,0,9,7,0,13,,29,14,7,0,0,,21
2013,9/28/2013 17:00,0,ITH,175,BUF,2085,0,0,7,0,13,,20,7,3,0,14,,24
2013,9/28/2013 17:00,0,MOR,323,DIC,2175,0,7,14,10,0,,31,7,0,0,0,,7
2013,9/28/2013 17:00,0,SUS,216,GET,2248,0,7,14,14,7,,42,7,7,7,7,,28
2013,9/28/2013 17:00,0,PAC,2486,WIS,2738,0,0,7,6,6,,19,14,7,0,0,,21
2013,9/28/2013 17:00,0,FDU,2221,LEB,388,0,14,30,14,7,,65,0,14,0,7,,21
2013,9/28/2013 17:00,0,WES,336,HAM,348,0,0,0,0,6,,6,7,14,14,0,,35
2013,9/28/2013 17:30,0,NIC,2884,COA,2557,0,10,10,14,3,,37,6,7,0,7,,20
2013,9/28/2013 17:30,0,SEW,2553,UWL,2688,0,14,7,14,0,,35,7,10,0,7,,24
2013,9/28/2013 17:30,0,MAS,110,WOR,402,0,7,22,29,6,,64,13,28,0,22,,63
2013,9/28/2013 17:30,0,WIL,2733,HEI,191,0,28,28,0,10,,66,0,6,0,6,,12
2013,9/28/2013 17:30,0,ROS,86,MAN,2362,0,6,13,11,0,,30,7,13,14,10,,44
2013,9/28/2013 17:30,0,BGW,18,FIT,114,0,12,0,0,8,,20,7,7,7,9,,30
2013,9/28/2013 17:30,0,CCU,324,ELON,2210,0,14,14,0,0,,28,19,13,7,14,,53
2013,9/28/2013 17:30,0,WES,2698,SHO,2560,0,14,0,0,0,,14,7,14,10,0,,31
2013,9/28/2013 17:30,0,FRA,2233,EAR,2189,0,7,0,7,0,,14,31,21,21,7,,80
2013,9/28/2013 17:30,0,RMU,2523,VMI,2678,0,7,10,7,7,0,31,7,7,7,10,6,37
2013,9/28/2013 17:30,0,WAY,2845,THO,2646,0,7,21,21,0,,49,7,7,7,7,,28
2013,9/28/2013 17:30,0,TUF,112,BAT,121,0,14,0,0,6,,20,3,0,10,3,,16
2013,9/28/2013 17:30,0,WIL,2731,TRI,2977,0,0,0,6,14,,20,0,6,0,7,,13
2013,9/28/2013 18:00,0,CEN,2121,WAS,143,0,0,17,7,7,,31,7,0,7,0,,14
2013,9/28/2013 18:00,0,PRIN,163,GTWN,46,0,12,3,7,0,,22,22,7,21,0,,50
2013,9/28/2013 18:00,0,MUH,2422,JOH,118,0,0,21,10,14,,45,3,10,0,0,,13
2013,9/28/2013 18:00,0,ADR,2003,CAR,2106,0,7,7,0,0,,14,7,0,14,7,,28
2013,9/28/2013 18:00,0,NEB,2438,NWMS,138,0,20,20,10,3,,53,7,0,0,0,,7
2013,9/28/2013 18:00,0,HOB,174,MER,2383,0,0,0,0,8,,8,3,7,7,7,,24
2013,9/28/2013 18:00,0,NEO,196,EMP,2214,0,14,7,10,14,,45,7,10,0,7,,24
2013,9/28/2013 18:00,0,BER,2757,RHO,2519,0,7,6,9,14,,36,10,7,0,7,,24
2013,9/28/2013 18:00,0,NMH,2424,COL,2146,0,10,17,3,0,,30,0,0,10,0,,10
2013,9/28/2013 18:00,0,CAMP,2097,VALP,2674,0,14,7,7,14,7,49,11,14,3,14,0,42
2013,9/28/2013 18:00,0,IOW,2295,MAC,273,0,7,0,0,7,,14,14,6,14,7,,41
2013,9/28/2013 18:00,0,THI,2644,WAS,2686,0,10,3,12,7,,32,0,6,6,7,,19
2013,9/28/2013 18:00,0,HOP,2812,ILL,306,0,7,7,0,0,,14,7,0,0,0,,7
2013,9/28/2013 18:00,0,WIN,351,NCP,2882,0,14,7,7,10,,38,0,0,10,0,,10
2013,9/28/2013 18:00,0,GAN,367,CLA,2134,0,7,10,8,0,,25,14,21,7,3,,45
2013,9/28/2013 18:00,0,HAM,162,AUG,124,0,21,9,13,12,,55,6,8,6,0,,20
2013,9/28/2013 18:00,0,MAR,446,GRE,2257,0,14,14,7,21,,56,0,6,0,0,,6
2013,9/28/2013 18:00,0,ILST,2287,MOST,2623,0,7,7,10,13,,37,0,10,0,0,,10
2013,9/28/2013 18:00,0,BET,2802,CAR,2101,0,7,7,0,0,,14,7,28,16,7,,58
2013,9/28/2013 18:00,0,AUS,2045,TRI,386,0,7,6,13,0,,26,0,0,3,0,,3
2013,9/28/2013 18:00,0,FOR,2232,BBG,490,1,7,10,0,13,,30,13,8,14,0,,35
2013,9/28/2013 18:00,0,CRO,509,NWM,583,0,6,7,7,7,,27,0,7,0,7,,14
2013,9/28/2013 18:00,0,STN,2832,CAR,32,0,0,7,0,0,,7,7,7,0,13,,27
2013,9/28/2013 18:00,0,BEL,266,GRI,65,0,7,14,7,14,,42,0,10,7,0,,17
2013,9/28/2013 18:00,0,SWM,2587,BEM,132,0,20,6,0,15,,41,7,14,16,3,,40
2013,9/28/2013 18:00,0,HAMP,2261,SCST,2569,0,9,7,14,0,,30,0,3,3,0,,6
2013,9/28/2013 18:00,0,WAL,3080,WISW,2745,0,27,17,7,14,,65,0,0,0,0,,0
2013,9/28/2013 18:00,0,ON,427,CAP,424,0,7,7,3,7,,24,7,21,3,7,,38
2013,9/28/2013 18:00,0,COR,2155,MON,2919,0,3,14,3,0,,20,3,0,6,14,,23
2013,9/28/2013 18:00,0,SDA,613,WJC,2911,0,14,7,21,6,,48,14,14,21,21,,70
2013,9/28/2013 18:00,0,WIS,2743,NOC,3071,0,6,7,7,7,,27,0,0,0,7,,7
2013,9/28/2013 18:00,0,ALBI,2790,CEN,2964,0,0,14,7,10,,31,0,6,0,0,,6
2013,9/28/2013 18:00,0,MNDU,134,WAY,2844,0,14,7,0,0,,21,29,14,14,7,,64
2013,9/28/2013 18:00,0,MIN,2772,SIO,2894,0,13,22,0,17,,52,0,0,0,7,,7
2013,9/28/2013 18:00,0,MTH,291,MAR,2373,0,14,14,0,7,,35,10,0,6,10,,26
2013,9/28/2013 18:00,0,GRO,146,BET,2062,0,7,14,0,13,,34,3,0,7,21,,31
2013,9/28/2013 18:00,0,OLI,354,NOR,75,0,7,0,3,0,,10,0,6,8,0,,14
2013,9/28/2013 18:00,0,CON,2152,STJ,2600,0,0,7,0,7,,14,14,7,3,0,,24
2013,9/28/2013 18:00,0,SOU,2568,NWO,2823,0,0,7,0,7,,14,7,13,27,0,,47
2013,9/28/2013 18:00,0,LAK,262,KNO,255,0,0,0,0,7,,7,0,7,7,0,,14
2013,9/28/2013 18:00,0,NAVY,2426,WKU,98,0,0,3,7,9,,19,7,0,0,0,,7
2013,9/28/2013 18:00,0,EUR,101,MIN,2399,0,0,0,0,13,,13,7,7,0,7,,21
2013,9/28/2013 18:00,0,MUS,332,BAL,188,0,7,6,7,3,,23,0,0,7,6,,13
2013,9/28/2013 18:00,0,ILLC,2286,RIP,2891,0,7,9,6,6,,28,10,21,0,13,,44
2013,9/28/2013 18:00,0,WES,2846,BIR,3,0,0,0,6,6,,12,37,0,7,2,,46
2013,9/28/2013 18:00,0,FER,366,HUN,2938,0,21,14,21,0,,56,7,21,7,0,,35
2013,9/28/2013 18:00,0,CHAR,2429,PRE,2506,0,14,0,0,7,,21,7,21,14,3,,45
2013,9/28/2013 18:00,0,MIL,74,AUR,2044,0,7,14,7,21,,49,7,7,21,17,,52
2013,9/28/2013 18:30,0,EKY,2198,EIU,2197,0,7,28,7,0,,42,0,0,0,7,,7
2013,9/28/2013 18:30,0,IND,2292,HIL,2273,0,0,0,7,7,,14,3,14,0,0,,17
2013,9/28/2013 18:30,0,STO,133,GUS,2968,0,7,17,14,7,,45,13,0,0,6,,19
2013,9/28/2013 18:30,0,DEF,190,AND,2023,0,0,0,0,0,,0,7,10,7,10,,34
2013,9/28/2013 18:30,0,WIN,2851,MIN,568,0,0,7,7,0,,14,21,7,21,0,,49
2013,9/28/2013 18:30,0,LEN,2331,TUS,2839,0,3,0,0,7,,10,7,7,3,7,,24
2013,9/28/2013 18:30,0,AKR,2006,BGSU,189,0,3,7,14,7,,31,14,0,0,0,,14
2013,9/28/2013 18:30,0,BLU,2074,MTS,2419,0,14,10,21,7,,52,0,7,7,14,,28
2013,9/28/2013 19:00,0,NOR,425,MNST,2364,0,7,7,21,7,,42,0,0,0,14,,14
2013,9/28/2013 19:00,0,MIC,2392,FIN,2224,0,14,3,17,6,,40,13,3,0,3,,19
2013,9/28/2013 19:00,0,PIT,90,LIN,2876,0,0,10,14,14,,38,7,21,17,14,,59
2013,9/28/2013 19:00,0,TUS,2657,LAN,2323,0,0,14,0,0,,14,7,8,14,13,,42
2013,9/28/2013 19:00,0,TOL,2649,BALL,2050,0,10,7,0,14,,31,10,0,0,14,,24
2013,9/28/2013 19:00,0,COLO,38,ORST,204,0,10,7,21,6,,44,3,0,0,14,,17
2013,9/28/2013 19:00,0,TROY,2653,DUKE,150,0,14,14,7,3,,38,7,14,7,3,,31
2013,9/28/2013 19:00,0,BLA,2069,MESA,11,0,14,0,7,28,,49,5,3,3,0,,11
2013,9/28/2013 19:00,0,CCI,2119,TNST,2634,1,28,15,21,9,,73,0,6,0,0,,6
2013,9/28/2013 19:00,0,NDSU,2449,SDSU,2571,0,0,0,0,0,,0,0,7,0,13,,20
2013,9/28/2013 19:00,0,MIS,2401,WEBB,2691,0,3,7,7,18,,35,0,0,7,0,,7
2013,9/28/2013 19:00,0,CON,3066,MOO,2817,0,7,0,7,20,,34,0,15,14,7,,36
2013,9/28/2013 19:00,0,CHA,2123,WES,2714,0,0,6,7,0,,13,7,7,14,7,,35
2013,9/28/2013 19:00,0,EWU,331,SHSU,2534,0,7,21,14,7,,49,13,7,7,7,,34
2013,9/28/2013 19:00,0,LIND,3209,QUI,2825,0,8,7,7,14,,36,0,7,0,0,,7
2013,9/28/2013 19:00,0,WES,2703,FOR,2237,0,14,14,3,7,,38,7,7,7,7,,28
2013,9/28/2013 19:00,0,WCU,2717,SAM,2535,0,14,14,21,13,,62,0,10,6,7,,23
2013,9/28/2013 19:30,0,CMU,2117,NCST,152,0,7,28,3,10,,48,0,0,0,14,,14
2013,9/28/2013 19:30,0,LSU,99,UGA,61,0,14,10,10,10,,44,14,3,10,14,,41
2013,9/28/2013 19:30,0,CHSO,2127,APP,2026,0,7,10,7,0,,24,7,10,3,7,,27
2013,9/28/2013 19:30,0,UTEP,2638,CSU,36,0,14,14,9,22,,59,7,0,21,14,,42
2013,9/28/2013 19:30,0,LOC,209,BLO,2071,0,21,14,21,0,,56,7,3,0,0,,10
2013,9/28/2013 19:30,0,WES,2848,SIM,2829,0,3,3,0,3,,9,0,9,7,14,,30
2013,9/28/2013 19:30,0,WAKE,154,CLEM,228,0,21,14,14,7,,56,7,0,0,0,,7
2013,9/28/2013 19:30,0,CONN,41,BUFF,2084,0,14,14,6,7,,41,3,9,0,0,,12
2013,9/28/2013 19:30,0,FSU,52,BC,103,0,14,3,10,7,,34,3,21,14,10,,48
2013,9/28/2013 19:30,0,OKLA,201,ND,87,0,7,0,7,7,,21,14,7,6,8,,35
2013,9/28/2013 19:30,0,MTST,147,UND,155,0,0,7,7,6,,20,14,28,14,7,,63
2013,9/28/2013 19:30,0,IOWA,2294,MINN,135,0,0,0,7,0,,7,3,14,3,3,,23
2013,9/28/2013 19:35,0,SUU,253,UNCO,2458,0,0,7,7,7,,21,3,14,7,3,,27
2013,9/28/2013 19:37,0,CEN,2122,WAS,2687,0,0,7,14,7,,28,7,0,6,6,,19
2013,9/28/2013 20:00,0,COR,2782,STJ,374,0,7,0,7,19,,33,0,3,14,8,,25
2013,9/28/2013 20:00,0,FAY,2220,ELI,2207,0,13,7,7,0,,27,0,14,7,10,,31
2013,9/28/2013 20:00,0,HOU,248,UTSA,2636,0,7,14,7,0,,28,7,14,10,28,,59
2013,9/28/2013 20:00,0,EAS,2191,HEN,2271,0,14,28,14,7,,63,17,0,7,7,,31
2013,9/28/2013 20:00,0,MURR,93,JVST,55,0,0,10,14,3,7,34,10,10,0,7,8,35
2013,9/28/2013 20:00,0,MAINE,311,RICH,257,0,7,3,3,8,,21,7,0,7,14,,28
2013,9/28/2013 20:00,0,PLY,2972,MAS,379,0,14,3,14,7,,38,0,0,7,7,,14
2013,9/28/2013 20:00,0,SDAK,233,WIU,2710,0,0,10,7,7,,24,0,3,0,7,,10
2013,9/28/2013 20:00,0,ARMY,349,LT,2348,1,0,9,7,0,,16,14,7,7,7,,35
2013,9/28/2013 20:00,0,MEN,2381,LAV,2318,0,7,0,0,0,,7,20,16,14,6,,56
2013,9/28/2013 21:00,0,TAR,2627,ACU,2000,1,0,10,7,14,3,34,14,7,7,3,3,41
2013,9/28/2013 21:00,0,PENN,219,NOVA,222,0,14,7,7,7,,35,0,0,6,0,,6
2013,9/28/2013 21:00,0,TEM,218,IDHO,70,0,7,10,3,6,,26,3,0,7,14,,24
2013,9/28/2013 21:00,0,MCNS,2377,UNI,2460,0,7,10,14,10,,41,0,0,6,0,,6
2013,9/28/2013 21:30,0,WMN,433,SS,375,0,21,13,7,0,,41,6,0,0,7,,13
2013,9/28/2013 22:00,0,FER,2222,WAL,2682,0,3,0,7,6,,16,0,21,17,21,,59
2013,9/28/2013 22:00,0,DSU,2169,SAV,2542,0,0,9,0,13,,22,0,7,10,7,,24
2013,9/28/2013 22:00,0,SHA,2551,CHO,2804,0,7,0,14,8,,29,6,7,10,0,,23
2013,9/28/2013 22:00,0,NGR,2822,BRE,2913,0,7,0,7,14,,28,10,21,10,0,,41
2013,9/28/2013 22:00,0,CHAT,236,GASO,290,0,14,3,0,6,,23,7,7,7,0,,21
2013,9/28/2013 22:00,0,BEN,2060,SBI,284,0,6,17,0,7,,30,0,0,0,3,,3
2013,9/28/2013 22:00,0,UNI,2841,VAW,2842,0,7,0,10,0,,17,3,14,0,7,,24
2013,9/28/2013 22:00,0,MER,2385,SRU,215,0,17,21,13,7,,58,7,3,10,14,,34
2013,9/28/2013 22:00,0,OBE,391,WIT,2746,0,14,28,3,14,,59,0,0,0,0,,0
2013,9/28/2013 22:00,0,TOWS,119,STON,2619,0,14,7,0,0,,21,0,10,7,18,,35
2013,9/28/2013 22:00,0,ALCN,2016,ALST,2011,0,14,14,7,14,,49,0,7,0,23,,30
2013,9/28/2013 22:00,0,POINT,3179,WEBB,2241,0,14,17,3,21,,55,0,7,0,0,,7
2013,9/28/2013 22:00,0,SHU,2529,BUCK,2083,0,0,0,0,0,,0,0,9,0,7,,16
2013,9/28/2013 22:00,0,ALBY,399,ODU,295,0,21,21,10,14,,66,7,0,3,0,,10
2013,9/28/2013 22:00,0,KUT,2315,WES,223,0,3,7,0,12,,22,7,7,0,7,,21
2013,9/28/2013 22:00,0,MAR,2369,NBY,2444,0,7,10,7,0,,24,0,7,3,0,,10
2013,9/28/2013 22:00,0,FUR,231,CIT,2643,0,0,7,3,7,,17,3,14,0,7,,24
2013,9/28/2013 22:00,0,ALF,365,BRO,2781,0,14,14,0,0,0,28,0,0,14,14,6,34
2013,9/28/2013 22:30,0,MISS,145,ALA,333,0,3,6,7,9,,25,0,0,0,0,,0
2013,9/28/2013 23:00,0,MID,2395,TXA,2837,0,3,7,0,14,,24,7,10,10,3,,30
2013,9/28/2013 23:00,0,HC,107,DART,159,0,7,7,14,0,,28,0,7,14,10,,31
2013,9/28/2013 23:00,0,STI,2948,KYS,2310,0,0,14,0,7,,21,0,0,7,19,,26
2013,9/28/2013 23:00,0,ANG,2025,VAL,2673,0,14,6,7,10,,37,0,0,3,0,,3
2013,9/28/2013 23:00,0,KAL,126,CHI,80,0,6,3,15,7,,31,7,7,3,0,,17
2013,9/28/2013 23:00,0,TXSO,2640,AAMU,2010,0,6,0,0,6,,12,0,3,7,0,,10
2013,9/28/2013 23:00,0,FAU,2226,RICE,242,0,3,3,0,12,,18,7,0,0,7,,14
2013,9/28/2013 23:00,0,PVAM,2504,SFA,2617,0,14,17,3,14,,48,21,14,14,7,,56
2013,9/28/2013 23:00,0,ARIZ,12,WASH,264,0,8,3,14,6,,31,0,6,7,0,,13
2013,9/28/2013 23:00,0,NOR,128,ASH,308,0,0,31,7,14,,52,7,3,7,7,,24
2013,9/28/2013 23:00,0,ARK,2028,SWO,2927,0,7,7,7,14,,35,7,7,0,3,,17
2013,9/28/2013 23:00,0,SEOS,199,OUA,2888,0,3,21,7,14,,45,0,0,0,7,,7
2013,9/28/2013 23:00,0,EDW,2206,MOR,60,0,0,0,0,28,,28,0,0,0,26,,26
2013,9/28/2013 23:00,0,FHSU,2231,MOW,137,0,7,14,28,3,,52,7,7,7,0,,21
2013,9/28/2013 23:00,0,YSU,2754,SIU,79,0,7,20,0,0,,27,7,7,0,14,,28
2013,9/28/2013 23:00,0,S&T,2402,LIN,2815,0,17,0,0,10,,27,0,7,3,0,,10
2013,9/28/2013 23:00,0,MAR,317,MTU,426,0,21,28,14,21,,84,7,0,0,7,,14
2013,9/28/2013 23:00,0,KYW,2316,LIB,2335,0,24,21,14,14,,73,7,0,0,0,,7
2013,9/28/2013 23:00,0,MOS,2403,SWB,2586,0,0,14,7,17,,38,7,20,0,6,,33
2013,9/28/2013 23:00,0,OTT,359,JOH,2302,0,7,14,7,0,,28,0,0,0,0,,0
2013,9/28/2013 23:00,0,KENT,2309,WMU,2711,0,0,7,7,0,,14,7,8,7,10,,32
2013,9/28/2013 23:00,0,AUG,2043,STC,2594,0,0,7,14,10,,31,0,0,0,6,,6
