user,item,rating
2015.0-11.0-7.0-84.0|2294.0,SpreadStation,7
2015.0-11.0-7.0-84.0|2294.0,SpreadWag,6.5
2015.0-11.0-7.0-84.0|2294.0,SpreadWestgate,7
2015.0-11.0-7.0-97.0|183.0,SpreadMirage,-17
2015.0-11.0-7.0-97.0|183.0,SpreadPinnacle,-17
2015.0-11.0-7.0-97.0|183.0,SpreadSBG,-17
2015.0-11.0-7.0-97.0|183.0,SpreadSIA,-17
2015.0-11.0-7.0-97.0|183.0,SpreadSportsbet,-17
2015.0-11.0-7.0-97.0|183.0,SpreadStation,-17
2015.0-11.0-7.0-97.0|183.0,SpreadWag,-13.5
2015.0-11.0-7.0-97.0|183.0,SpreadWestgate,-17
2015.0-11.0-7.0-98.0|2226.0,SpreadMirage,-25.137559531592085
2015.0-11.0-7.0-98.0|2226.0,SpreadPinnacle,-25.5
2015.0-11.0-7.0-98.0|2226.0,SpreadSBG,-25.1274798019784
2015.0-11.0-7.0-98.0|2226.0,SpreadSIA,-25.5
2015.0-11.0-7.0-98.0|2226.0,SpreadSportsbet,-25.5
2015.0-11.0-7.0-98.0|2226.0,SpreadStation,-25.5
2015.0-11.0-7.0-98.0|2226.0,SpreadWag,-24
2015.0-11.0-7.0-98.0|2226.0,SpreadWestgate,-25.139421553168432
2015.0-11.0-8.0-151.0|58.0,SpreadMirage,-5
2015.0-11.0-8.0-151.0|58.0,SpreadPinnacle,-4.5
2015.0-11.0-8.0-151.0|58.0,SpreadSBG,-5
2015.0-11.0-8.0-151.0|58.0,SpreadSIA,-4.5
2015.0-11.0-8.0-151.0|58.0,SpreadSportsbet,-5
2015.0-11.0-8.0-151.0|58.0,SpreadStation,-5
2015.0-11.0-8.0-151.0|58.0,SpreadWag,-4.942567379606304
2015.0-11.0-8.0-151.0|58.0,SpreadWestgate,-5
2015.0-11.0-8.0-158.0|127.0,SpreadMirage,3.5
2015.0-11.0-8.0-158.0|127.0,SpreadPinnacle,3.5
2015.0-11.0-8.0-158.0|127.0,SpreadSBG,4
2015.0-11.0-8.0-158.0|127.0,SpreadSIA,5
2015.0-11.0-8.0-158.0|127.0,SpreadSportsbet,4
2015.0-11.0-8.0-158.0|127.0,SpreadStation,5
2015.0-11.0-8.0-158.0|127.0,SpreadWag,4.096982646964596
2015.0-11.0-8.0-158.0|127.0,SpreadWestgate,3.5
2015.0-11.0-8.0-194.0|135.0,SpreadMirage,-23.499999999999996
2015.0-11.0-8.0-194.0|135.0,SpreadPinnacle,-23.5
2015.0-11.0-8.0-194.0|135.0,SpreadSBG,-23.499999999999996
2015.0-11.0-8.0-194.0|135.0,SpreadSIA,-23.5
2015.0-11.0-8.0-194.0|135.0,SpreadSportsbet,-23.5
2015.0-11.0-8.0-194.0|135.0,SpreadStation,-23.5
2015.0-11.0-8.0-194.0|135.0,SpreadWag,-23.5
2015.0-11.0-8.0-194.0|135.0,SpreadWestgate,-23.5
2015.0-11.0-8.0-201.0|66.0,SpreadMirage,-24.499732794185192
2015.0-11.0-8.0-201.0|66.0,SpreadPinnacle,-24.5
2015.0-11.0-8.0-201.0|66.0,SpreadSBG,-24.500428517315378
2015.0-11.0-8.0-201.0|66.0,SpreadSIA,-24
2015.0-11.0-8.0-201.0|66.0,SpreadSportsbet,-25
2015.0-11.0-8.0-201.0|66.0,SpreadStation,-24.502173650646608
2015.0-11.0-8.0-201.0|66.0,SpreadWag,-24
2015.0-11.0-8.0-201.0|66.0,SpreadWestgate,-24.50023498144051
2015.0-11.0-8.0-235.0|2426.0,SpreadMirage,-11
2015.0-11.0-8.0-235.0|2426.0,SpreadPinnacle,-11
2015.0-11.0-8.0-235.0|2426.0,SpreadSBG,-10.5
2015.0-11.0-8.0-235.0|2426.0,SpreadSIA,-10.5
2015.0-11.0-8.0-235.0|2426.0,SpreadSportsbet,-10.5
2015.0-11.0-8.0-235.0|2426.0,SpreadStation,-10
2015.0-11.0-8.0-235.0|2426.0,SpreadWag,-10.509229195987249
2015.0-11.0-8.0-235.0|2426.0,SpreadWestgate,-10.5
2015.0-11.0-8.0-245.0|2.0,SpreadMirage,-7
2015.0-11.0-8.0-245.0|2.0,SpreadPinnacle,-7
2015.0-11.0-8.0-245.0|2.0,SpreadSBG,-7
2015.0-11.0-8.0-245.0|2.0,SpreadSIA,-7
2015.0-11.0-8.0-245.0|2.0,SpreadSportsbet,-7.5
2015.0-11.0-8.0-245.0|2.0,SpreadStation,-7
2015.0-11.0-8.0-245.0|2.0,SpreadWag,-7
2015.0-11.0-8.0-245.0|2.0,SpreadWestgate,-7
2015.0-11.0-8.0-2483.0|25.0,SpreadMirage,-3
2015.0-11.0-8.0-2483.0|25.0,SpreadPinnacle,-3.5
2015.0-11.0-8.0-2483.0|25.0,SpreadSBG,-3
2015.0-11.0-8.0-2483.0|25.0,SpreadSIA,-3.5
2015.0-11.0-8.0-2483.0|25.0,SpreadSportsbet,-3.5
2015.0-11.0-8.0-2483.0|25.0,SpreadStation,-3.5
2015.0-11.0-8.0-2483.0|25.0,SpreadWag,-3.2713780773944765
2015.0-11.0-8.0-2483.0|25.0,SpreadWestgate,-3.5
2015.0-11.0-8.0-251.0|2305.0,SpreadMirage,-28.5
2015.0-11.0-8.0-251.0|2305.0,SpreadPinnacle,-28.5
2015.0-11.0-8.0-251.0|2305.0,SpreadSBG,-28.5
2015.0-11.0-8.0-251.0|2305.0,SpreadSIA,-28.5
2015.0-11.0-8.0-251.0|2305.0,SpreadSportsbet,-28.5
2015.0-11.0-8.0-251.0|2305.0,SpreadStation,-28.5
2015.0-11.0-8.0-251.0|2305.0,SpreadWestgate,-28.5
2015.0-11.0-8.0-2636.0|295.0,SpreadMirage,-8
2015.0-11.0-8.0-2636.0|295.0,SpreadPinnacle,-7.5
2015.0-11.0-8.0-2636.0|295.0,SpreadSBG,-8
2015.0-11.0-8.0-2636.0|295.0,SpreadSIA,-8
2015.0-11.0-8.0-2636.0|295.0,SpreadSportsbet,-7.5
2015.0-11.0-8.0-2636.0|295.0,SpreadStation,-8
2015.0-11.0-8.0-2636.0|295.0,SpreadWag,-8
2015.0-11.0-8.0-2636.0|295.0,SpreadWestgate,-8
2015.0-11.0-8.0-264.0|254.0,SpreadMirage,-2.9999999999999996
2015.0-11.0-8.0-264.0|254.0,SpreadPinnacle,-3
2015.0-11.0-8.0-264.0|254.0,SpreadSBG,-3
2015.0-11.0-8.0-264.0|254.0,SpreadSIA,-3
2015.0-11.0-8.0-264.0|254.0,SpreadSportsbet,-3
2015.0-11.0-8.0-264.0|254.0,SpreadStation,-2.5
2015.0-11.0-8.0-264.0|254.0,SpreadWag,-2.8677667127364823
2015.0-11.0-8.0-264.0|254.0,SpreadWestgate,-3
2015.0-11.0-8.0-30.0|12.0,SpreadMirage,-19.5
2015.0-11.0-8.0-30.0|12.0,SpreadPinnacle,-19
2015.0-11.0-8.0-30.0|12.0,SpreadSBG,-19.124644538225276
2015.0-11.0-8.0-30.0|12.0,SpreadSIA,-19
2015.0-11.0-8.0-30.0|12.0,SpreadSportsbet,-19
2015.0-11.0-8.0-30.0|12.0,SpreadStation,-19.129426992118223
2015.0-11.0-8.0-30.0|12.0,SpreadWag,-19.397663699693968
2015.0-11.0-8.0-30.0|12.0,SpreadWestgate,-19.5
2015.0-11.0-8.0-333.0|99.0,SpreadMirage,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadPinnacle,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadSBG,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadSIA,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadSportsbet,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadStation,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadWag,-7.5
2015.0-11.0-8.0-333.0|99.0,SpreadWestgate,-7.5
2015.0-12.0-12.0-2287.0|257.0,SpreadMirage,-12.5
2015.0-12.0-12.0-2287.0|257.0,SpreadPinnacle,-12.5
2015.0-12.0-12.0-2287.0|257.0,SpreadSBG,-12.5
2015.0-12.0-12.0-2287.0|257.0,SpreadSIA,-12.5
2015.0-12.0-12.0-2287.0|257.0,SpreadSportsbet,-12.5
2015.0-12.0-12.0-2287.0|257.0,SpreadStation,-12.5
2015.0-12.0-12.0-2287.0|257.0,SpreadWag,-12.500000000000002
2015.0-12.0-12.0-2287.0|257.0,SpreadWestgate,-12.5
2015.0-12.0-12.0-2426.0|349.0,SpreadMirage,-21.3680185465585
2015.0-12.0-12.0-2426.0|349.0,SpreadPinnacle,-21
2015.0-12.0-12.0-2426.0|349.0,SpreadSBG,-21.37376031560005
2015.0-12.0-12.0-2426.0|349.0,SpreadSIA,-21
2015.0-12.0-12.0-2426.0|349.0,SpreadSportsbet,-21.5
2015.0-12.0-12.0-2426.0|349.0,SpreadStation,-22
2015.0-12.0-12.0-2426.0|349.0,SpreadWag,-22
2015.0-12.0-12.0-2426.0|349.0,SpreadWestgate,-22
2015.0-12.0-12.0-2449.0|2460.0,SpreadMirage,-6.5
2015.0-12.0-12.0-2449.0|2460.0,SpreadPinnacle,-6.5
2015.0-12.0-12.0-2449.0|2460.0,SpreadSBG,-7
2015.0-12.0-12.0-2449.0|2460.0,SpreadSIA,-6
2015.0-12.0-12.0-2449.0|2460.0,SpreadSportsbet,-7
2015.0-12.0-12.0-2449.0|2460.0,SpreadStation,-6.606527886055525
2015.0-12.0-12.0-2449.0|2460.0,SpreadWag,-6.574636320582954
2015.0-12.0-12.0-2449.0|2460.0,SpreadWestgate,-6.5
2015.0-12.0-12.0-2534.0|2142.0,SpreadMirage,-14
2015.0-12.0-12.0-2534.0|2142.0,SpreadPinnacle,-14
2015.0-12.0-12.0-2534.0|2142.0,SpreadSBG,-14.5
2015.0-12.0-12.0-2534.0|2142.0,SpreadSIA,-14.5
2015.0-12.0-12.0-2534.0|2142.0,SpreadSportsbet,-14.5
2015.0-12.0-12.0-2534.0|2142.0,SpreadStation,-14.300771539512507
2015.0-12.0-12.0-2534.0|2142.0,SpreadWag,-14.359224729210144
2015.0-12.0-12.0-2534.0|2142.0,SpreadWestgate,-14.5
2015.0-12.0-12.0-55.0|2127.0,SpreadMirage,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadPinnacle,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadSBG,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadSIA,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadSportsbet,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadStation,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadWag,-12
2015.0-12.0-12.0-55.0|2127.0,SpreadWestgate,-12
2015.0-12.0-19.0-167.0|12.0,SpreadMirage,10
2015.0-12.0-19.0-167.0|12.0,SpreadSBG,10
2015.0-12.0-19.0-167.0|12.0,SpreadWag,10
2015.0-12.0-19.0-167.0|12.0,SpreadWestgate,10
2015.0-12.0-19.0-2026.0|195.0,SpreadMirage,-9
2015.0-12.0-19.0-2026.0|195.0,SpreadSBG,-9
2015.0-12.0-19.0-2026.0|195.0,SpreadWag,-9
2015.0-12.0-19.0-2026.0|195.0,SpreadWestgate,-9
2015.0-12.0-19.0-254.0|252.0,SpreadMirage,-2.5
2015.0-12.0-19.0-254.0|252.0,SpreadSBG,-2.5
2015.0-12.0-19.0-254.0|252.0,SpreadWag,-2.5
2015.0-12.0-19.0-254.0|252.0,SpreadWestgate,-2.5
2015.0-12.0-21.0-58.0|98.0,SpreadMirage,3.5
2015.0-12.0-21.0-58.0|98.0,SpreadSBG,3.5
2015.0-12.0-21.0-58.0|98.0,SpreadWag,3.5
2015.0-12.0-21.0-58.0|98.0,SpreadWestgate,3.5
2015.0-12.0-22.0-328.0|2006.0,SpreadMirage,-6
2015.0-12.0-22.0-328.0|2006.0,SpreadSBG,-6
2015.0-12.0-22.0-328.0|2006.0,SpreadWag,-6
2015.0-12.0-22.0-328.0|2006.0,SpreadWestgate,-6
2015.0-12.0-23.0-2459.0|68.0,SpreadMirage,8
2015.0-12.0-23.0-2459.0|68.0,SpreadSBG,8
2015.0-12.0-23.0-2459.0|68.0,SpreadWag,8
2015.0-12.0-23.0-2459.0|68.0,SpreadWestgate,8
2015.0-12.0-24.0-2711.0|2393.0,SpreadMirage,-3.5
2015.0-12.0-24.0-2711.0|2393.0,SpreadSBG,-3.5
2015.0-12.0-24.0-2711.0|2393.0,SpreadWag,-3.5
2015.0-12.0-24.0-2711.0|2393.0,SpreadWestgate,-3.5
2015.0-12.0-26.0-150.0|84.0,SpreadMirage,1.5
2015.0-12.0-26.0-150.0|84.0,SpreadSBG,1.5
2015.0-12.0-26.0-150.0|84.0,SpreadWag,1.5
2015.0-12.0-26.0-150.0|84.0,SpreadWestgate,1.5
2015.0-12.0-26.0-259.0|202.0,SpreadMirage,-13.5
2015.0-12.0-26.0-259.0|202.0,SpreadSBG,-13.5
2015.0-12.0-26.0-259.0|202.0,SpreadWag,-13.5
2015.0-12.0-26.0-259.0|202.0,SpreadWestgate,-13.5
2015.0-12.0-26.0-265.0|2390.0,SpreadMirage,-2
2015.0-12.0-26.0-265.0|2390.0,SpreadSBG,-2
2015.0-12.0-26.0-265.0|2390.0,SpreadWag,-2
2015.0-12.0-26.0-265.0|2390.0,SpreadWestgate,-2
2015.0-12.0-26.0-276.0|41.0,SpreadMirage,-4.5
2015.0-12.0-26.0-276.0|41.0,SpreadSBG,-4.5
2015.0-12.0-26.0-276.0|41.0,SpreadWag,-4.5
2015.0-12.0-26.0-276.0|41.0,SpreadWestgate,-4.5
2015.0-12.0-28.0-135.0|2117.0,SpreadMirage,-5.5
2015.0-12.0-28.0-135.0|2117.0,SpreadSBG,-5.5
2015.0-12.0-28.0-135.0|2117.0,SpreadWag,-5.5
2015.0-12.0-28.0-135.0|2117.0,SpreadWestgate,-5.5
2015.0-12.0-28.0-2426.0|221.0,SpreadMirage,-4.5
2015.0-12.0-28.0-2426.0|221.0,SpreadSBG,-4.5
2015.0-12.0-28.0-2426.0|221.0,SpreadWag,-4.5
2015.0-12.0-28.0-2426.0|221.0,SpreadWestgate,-4.5
2015.0-12.0-30.0-344.0|152.0,SpreadMirage,-5.5
2015.0-12.0-30.0-344.0|152.0,SpreadSBG,-5.5
2015.0-12.0-30.0-344.0|152.0,SpreadWag,-5.5
2015.0-12.0-30.0-344.0|152.0,SpreadWestgate,-5.5
2015.0-12.0-31.0-228.0|201.0,SpreadMirage,3.5
2015.0-12.0-31.0-228.0|201.0,SpreadSBG,3.5
2015.0-12.0-31.0-228.0|201.0,SpreadWag,3.5
2015.0-12.0-31.0-228.0|201.0,SpreadWestgate,3.5
2015.0-12.0-31.0-52.0|248.0,SpreadMirage,-7
2015.0-12.0-31.0-52.0|248.0,SpreadSBG,-7
2015.0-12.0-31.0-52.0|248.0,SpreadWag,-7
2015.0-12.0-31.0-52.0|248.0,SpreadWestgate,-7
2015.0-12.0-5.0-2032.0|326.0,SpreadMirage,-23.895932552653477
2015.0-12.0-5.0-2032.0|326.0,SpreadPinnacle,-24.5
2015.0-12.0-5.0-2032.0|326.0,SpreadSBG,-23.879133003297337
2015.0-12.0-5.0-2032.0|326.0,SpreadSIA,-24.5
2015.0-12.0-5.0-2032.0|326.0,SpreadSportsbet,-24.5
2015.0-12.0-5.0-2032.0|326.0,SpreadStation,-24.5
2015.0-12.0-5.0-2032.0|326.0,SpreadWag,-22
2015.0-12.0-5.0-2032.0|326.0,SpreadWestgate,-25
2015.0-12.0-5.0-2127.0|2643.0,SpreadMirage,1.1663584420881878
2015.0-12.0-5.0-2127.0|2643.0,SpreadPinnacle,1.5
2015.0-12.0-5.0-2127.0|2643.0,SpreadSBG,1
2015.0-12.0-5.0-2127.0|2643.0,SpreadSIA,1.2496704614456193
2015.0-12.0-5.0-2127.0|2643.0,SpreadSportsbet,1
2015.0-12.0-5.0-2127.0|2643.0,SpreadStation,1.1613706996922564
2015.0-12.0-5.0-2127.0|2643.0,SpreadWag,1.2440283247188026
2015.0-12.0-5.0-2127.0|2643.0,SpreadWestgate,1.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadMirage,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadPinnacle,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadSBG,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadSIA,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadSportsbet,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadStation,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadWag,-17.5
2015.0-12.0-5.0-2287.0|2710.0,SpreadWestgate,-17.5
2015.0-12.0-5.0-2306.0|277.0,SpreadMirage,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadPinnacle,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadSBG,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadSIA,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadSportsbet,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadStation,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadWag,6.5
2015.0-12.0-5.0-2306.0|277.0,SpreadWestgate,6.5
2015.0-12.0-5.0-239.0|251.0,SpreadMirage,-20.511358797982197
2015.0-12.0-5.0-239.0|251.0,SpreadPinnacle,-20.5
2015.0-12.0-5.0-239.0|251.0,SpreadSBG,-20.50215813874498
2015.0-12.0-5.0-239.0|251.0,SpreadSIA,-21
2015.0-12.0-5.0-239.0|251.0,SpreadSportsbet,-21
2015.0-12.0-5.0-239.0|251.0,SpreadStation,-21.5
2015.0-12.0-5.0-239.0|251.0,SpreadWag,-19.5
2015.0-12.0-5.0-239.0|251.0,SpreadWestgate,-21
2015.0-12.0-5.0-2433.0|166.0,SpreadMirage,1
2015.0-12.0-5.0-2433.0|166.0,SpreadPinnacle,1
2015.0-12.0-5.0-2433.0|166.0,SpreadSBG,1
2015.0-12.0-5.0-2433.0|166.0,SpreadSIA,1
2015.0-12.0-5.0-2433.0|166.0,SpreadSportsbet,1
2015.0-12.0-5.0-2433.0|166.0,SpreadStation,1.5
2015.0-12.0-5.0-2433.0|166.0,SpreadWag,-3
2015.0-12.0-5.0-2433.0|166.0,SpreadWestgate,0.22414857625457701
2015.0-12.0-5.0-2449.0|149.0,SpreadMirage,-13
2015.0-12.0-5.0-2449.0|149.0,SpreadPinnacle,-12.66836959728163
2015.0-12.0-5.0-2449.0|149.0,SpreadSBG,-13
2015.0-12.0-5.0-2449.0|149.0,SpreadSIA,-12.667879896026157
2015.0-12.0-5.0-2449.0|149.0,SpreadSportsbet,-13
2015.0-12.0-5.0-2449.0|149.0,SpreadStation,-13.000000000000002
2015.0-12.0-5.0-2449.0|149.0,SpreadWag,-12.511943350562396
2015.0-12.0-5.0-2449.0|149.0,SpreadWestgate,-12
2015.0-12.0-5.0-2459.0|189.0,SpreadMirage,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadPinnacle,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadSBG,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadSIA,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadSportsbet,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadStation,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadWag,-14
2015.0-12.0-5.0-2459.0|189.0,SpreadWestgate,-14
2015.0-12.0-5.0-248.0|218.0,SpreadMirage,-5.5
2015.0-12.0-5.0-248.0|218.0,SpreadPinnacle,-5.5
2015.0-12.0-5.0-248.0|218.0,SpreadSBG,-5.5
2015.0-12.0-5.0-248.0|218.0,SpreadSIA,-6
2015.0-12.0-5.0-248.0|218.0,SpreadSportsbet,-5.5
2015.0-12.0-5.0-248.0|218.0,SpreadStation,-6
2015.0-12.0-5.0-248.0|218.0,SpreadWag,-6.5
2015.0-12.0-5.0-248.0|218.0,SpreadWestgate,-5
2015.0-12.0-5.0-256.0|2142.0,SpreadMirage,-16.5
2015.0-12.0-5.0-256.0|2142.0,SpreadPinnacle,-16.499999999999996
2015.0-12.0-5.0-256.0|2142.0,SpreadSBG,-16.5
2015.0-12.0-5.0-256.0|2142.0,SpreadSIA,-16.500000000000004
2015.0-12.0-5.0-256.0|2142.0,SpreadSportsbet,-16.5
2015.0-12.0-5.0-256.0|2142.0,SpreadStation,-16.5
2015.0-12.0-5.0-256.0|2142.0,SpreadWag,-16.5
2015.0-12.0-5.0-256.0|2142.0,SpreadWestgate,-16.5
2015.0-12.0-5.0-257.0|2729.0,SpreadMirage,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadPinnacle,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadSBG,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadSIA,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadSportsbet,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadStation,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadWag,-2
2015.0-12.0-5.0-257.0|2729.0,SpreadWestgate,-2
2015.0-12.0-5.0-290.0|2247.0,SpreadMirage,-20.5
2015.0-12.0-5.0-290.0|2247.0,SpreadPinnacle,-20.5
2015.0-12.0-5.0-290.0|2247.0,SpreadSBG,-20.499999999999996
2015.0-12.0-5.0-290.0|2247.0,SpreadSIA,-20.5
2015.0-12.0-5.0-290.0|2247.0,SpreadSportsbet,-20.5
2015.0-12.0-5.0-290.0|2247.0,SpreadStation,-20.5
2015.0-12.0-5.0-290.0|2247.0,SpreadWag,-20.5
2015.0-12.0-5.0-290.0|2247.0,SpreadWestgate,-20.5
2015.0-12.0-5.0-309.0|2653.0,SpreadMirage,-2
2015.0-12.0-5.0-309.0|2653.0,SpreadPinnacle,-2
2015.0-12.0-5.0-309.0|2653.0,SpreadSBG,-2
2015.0-12.0-5.0-309.0|2653.0,SpreadSIA,-2
2015.0-12.0-5.0-309.0|2653.0,SpreadSportsbet,-2
2015.0-12.0-5.0-309.0|2653.0,SpreadStation,-2
2015.0-12.0-5.0-309.0|2653.0,SpreadWag,-1.8566190117835437
2015.0-12.0-5.0-309.0|2653.0,SpreadWestgate,-1.5
2015.0-12.0-5.0-333.0|57.0,SpreadMirage,-16.5
2015.0-12.0-5.0-333.0|57.0,SpreadPinnacle,-16.5
2015.0-12.0-5.0-333.0|57.0,SpreadSBG,-16.700467782209312
2015.0-12.0-5.0-333.0|57.0,SpreadSIA,-17
2015.0-12.0-5.0-333.0|57.0,SpreadSportsbet,-17
2015.0-12.0-5.0-333.0|57.0,SpreadStation,-17
2015.0-12.0-5.0-333.0|57.0,SpreadWag,-16.5
2015.0-12.0-5.0-333.0|57.0,SpreadWestgate,-17
2015.0-12.0-5.0-55.0|236.0,SpreadMirage,-9
2015.0-12.0-5.0-55.0|236.0,SpreadPinnacle,-9.165815201359186
2015.0-12.0-5.0-55.0|236.0,SpreadSBG,-9
2015.0-12.0-5.0-55.0|236.0,SpreadSIA,-9.166060051986925
2015.0-12.0-5.0-55.0|236.0,SpreadSportsbet,-9
2015.0-12.0-5.0-55.0|236.0,SpreadStation,-9
2015.0-12.0-5.0-55.0|236.0,SpreadWag,-9.244028324718803
2015.0-12.0-5.0-55.0|236.0,SpreadWestgate,-9.5
2015.0-12.0-5.0-98.0|2572.0,SpreadMirage,-7.5
2015.0-12.0-5.0-98.0|2572.0,SpreadPinnacle,-7
2015.0-12.0-5.0-98.0|2572.0,SpreadSBG,-7.5
2015.0-12.0-5.0-98.0|2572.0,SpreadSIA,-7
2015.0-12.0-5.0-98.0|2572.0,SpreadSportsbet,-7.5
2015.0-12.0-5.0-98.0|2572.0,SpreadStation,-7.5
2015.0-12.0-5.0-98.0|2572.0,SpreadWag,-8.5
2015.0-12.0-5.0-98.0|2572.0,SpreadWestgate,-7
2015.0-12.0-6.0-21.0|2005.0,SpreadMirage,-3.5
2015.0-12.0-6.0-21.0|2005.0,SpreadPinnacle,-3.5
2015.0-12.0-6.0-21.0|2005.0,SpreadSBG,-3.5
2015.0-12.0-6.0-21.0|2005.0,SpreadSIA,-4
2015.0-12.0-6.0-21.0|2005.0,SpreadSportsbet,-3.5
2015.0-12.0-6.0-21.0|2005.0,SpreadStation,-4
2015.0-12.0-6.0-21.0|2005.0,SpreadWag,-3.7713780773944765
2015.0-12.0-6.0-21.0|2005.0,SpreadWestgate,-4
2015.0-12.0-6.0-228.0|153.0,SpreadMirage,-6.5
2015.0-12.0-6.0-228.0|153.0,SpreadPinnacle,-6.5
2015.0-12.0-6.0-228.0|153.0,SpreadSBG,-6.5
2015.0-12.0-6.0-228.0|153.0,SpreadSIA,-5.5
2015.0-12.0-6.0-228.0|153.0,SpreadSportsbet,-6.5
2015.0-12.0-6.0-228.0|153.0,SpreadStation,-6
2015.0-12.0-6.0-228.0|153.0,SpreadWag,-6.282488729629991
2015.0-12.0-6.0-228.0|153.0,SpreadWestgate,-6.5
2015.0-12.0-6.0-2294.0|127.0,SpreadMirage,3
2015.0-12.0-6.0-2294.0|127.0,SpreadPinnacle,3
2015.0-12.0-6.0-2294.0|127.0,SpreadSBG,3
2015.0-12.0-6.0-2294.0|127.0,SpreadSIA,3
2015.0-12.0-6.0-2294.0|127.0,SpreadSportsbet,3
2015.0-12.0-6.0-2294.0|127.0,SpreadStation,3.5
2015.0-12.0-6.0-2294.0|127.0,SpreadWag,3.2139454570007806
2015.0-12.0-6.0-2294.0|127.0,SpreadWestgate,3.5
2015.0-12.0-6.0-2377.0|2534.0,SpreadMirage,-2.5000000000000004
2015.0-12.0-6.0-2377.0|2534.0,SpreadPinnacle,-2.5000000000000004
2015.0-12.0-6.0-2377.0|2534.0,SpreadSBG,-2.5
2015.0-12.0-6.0-2377.0|2534.0,SpreadSIA,-2.5
2015.0-12.0-6.0-2377.0|2534.0,SpreadSportsbet,-2.5
2015.0-12.0-6.0-2377.0|2534.0,SpreadStation,-2.5
2015.0-12.0-6.0-2377.0|2534.0,SpreadWag,-2.5
2015.0-12.0-6.0-2377.0|2534.0,SpreadWestgate,-2.5
2015.0-12.0-6.0-24.0|30.0,SpreadMirage,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadPinnacle,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadSBG,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadSIA,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadSportsbet,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadStation,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadWag,-4.5
2015.0-12.0-6.0-24.0|30.0,SpreadWestgate,-4.5
2015.0-12.0-6.0-2502.0|2460.0,SpreadMirage,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadPinnacle,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadSBG,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadSIA,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadSportsbet,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadStation,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadWag,7
2015.0-12.0-6.0-2502.0|2460.0,SpreadWestgate,7
2015.0-12.0-6.0-6.0|2026.0,SpreadMirage,18.333590159321247
2015.0-12.0-6.0-6.0|2026.0,SpreadPinnacle,18
2015.0-12.0-6.0-6.0|2026.0,SpreadSBG,18.333271962371054
2015.0-12.0-6.0-6.0|2026.0,SpreadSIA,18.5
2015.0-12.0-6.0-6.0|2026.0,SpreadSportsbet,18.5
2015.0-12.0-6.0-6.0|2026.0,SpreadStation,19
2015.0-12.0-6.0-6.0|2026.0,SpreadWag,18.894183382561497
2015.0-12.0-6.0-6.0|2026.0,SpreadWestgate,19
2015.0-9.0-11.0-98.0|2348.0,SpreadMirage,3
2015.0-9.0-11.0-98.0|2348.0,SpreadPinnacle,2.5
