Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
Colorado,224,49,135,25,12,6,60,0,0,23,16,5,2,1,1618,Stanford,93,33,170,29,16,7,60,1,3,15,14,5,1,0,1982,2016,10,22,24,38.0
Miami (OH),214,46,215,35,22,10,106,1,0,24,14,4,1,1,2319,Bowling Green,57,23,389,49,30,10,104,1,3,26,12,4,2,1,1281,2016,10,22,189,193.0
Syracuse,98,35,434,38,32,16,135,2,1,23,14,6,0,0,1851,Boston College,223,40,64,20,7,8,66,1,1,16,13,4,1,0,1749,2016,10,22,103,183.0
UT Martin,110,31,210,40,20,8,60,1,3,15,17,5,2,1,2038,Georgia State,166,39,119,16,8,7,54,0,2,13,11,4,1,0,1562,2016,10,22,2247,
UNC,178,36,310,31,24,7,60,2,0,25,12,5,0,0,1638,UVA,110,39,143,45,22,9,82,1,0,19,19,3,3,3,1962,2016,10,22,258,153.0
E Michigan,142,30,319,45,29,7,50,1,1,23,15,8,3,3,1675,W Michigan,163,38,398,35,29,6,55,1,1,29,8,5,1,1,1925,2016,10,22,2711,2199.0
ECU,221,44,283,43,28,4,34,1,2,28,17,8,3,2,1819,Cincinnati,165,35,348,40,23,9,82,0,0,25,15,6,1,0,1781,2016,10,22,2132,151.0
Tennessee State,125,23,285,30,19,9,63,1,1,19,7,2,1,0,1615,Vanderbilt,358,42,143,24,15,5,63,0,0,28,9,4,1,1,1985,2016,10,22,238,
TCU,152,29,148,31,18,10,67,2,1,18,11,2,1,0,1580,West Virginia,158,48,231,23,16,7,45,0,0,25,15,8,0,0,2020,2016,10,22,277,2628.0
Oregon,192,45,258,40,22,14,134,0,1,27,13,4,2,2,1420,Cal,311,57,325,61,42,14,145,0,0,40,24,12,5,4,2180,2016,10,22,25,2483.0
Utah,360,49,179,24,12,9,103,1,1,20,15,3,0,0,2171,UCLA,46,16,464,71,40,3,35,1,4,29,16,6,3,1,1429,2016,10,22,26,254.0
UMass,142,37,247,42,20,8,77,2,2,23,17,8,4,3,1684,South Carolina,194,44,201,26,17,6,67,2,0,21,12,6,1,0,1916,2016,10,22,2579,113.0
Colorado State,230,50,237,28,21,4,21,1,0,26,18,10,4,3,2377,UNLV,175,32,185,23,7,5,21,1,1,17,10,3,0,0,1223,2016,10,22,2439,36.0
LA Tech,142,27,269,30,22,8,60,0,0,18,10,4,0,0,1552,FIU,67,29,331,49,29,7,49,0,1,24,15,7,2,0,2048,2016,10,22,2229,2348.0
Arkansas,25,31,190,33,18,4,29,1,1,14,15,3,1,0,1957,Auburn,543,57,89,12,7,2,10,0,0,26,12,7,2,1,1643,2016,10,22,2,8.0
Texas A&M,114,38,164,31,14,9,81,1,1,17,16,5,3,1,1450,Alabama,287,57,164,25,15,7,44,0,2,28,14,7,1,0,2150,2016,10,22,333,245.0
UCF,83,30,317,45,29,5,24,0,0,22,17,5,4,2,1606,UConn,171,45,242,35,18,4,30,0,0,24,17,5,3,1,1994,2016,10,22,41,2116.0
Michigan State,270,44,156,24,11,7,84,1,1,22,11,4,1,0,1849,Maryland,247,42,200,28,21,3,25,1,0,22,12,5,3,1,1751,2016,10,22,120,127.0
Illinois,77,23,95,15,4,5,45,1,1,6,10,2,1,0,1117,Michigan,270,59,291,28,20,5,41,1,0,29,14,7,2,1,2483,2016,10,22,130,356.0
Hawaii,75,26,312,37,21,4,46,0,2,19,13,6,0,0,1518,Air Force,389,87,20,10,1,4,35,2,1,27,22,12,4,1,2082,2016,10,22,2005,62.0
San Jose State,67,28,142,37,18,7,69,0,0,14,18,7,3,1,1712,San Diego State,293,44,167,18,13,5,37,0,1,22,10,5,2,2,1859,2016,10,22,21,23.0
North Texas,202,33,118,17,9,10,91,0,1,15,10,4,0,0,1354,Army,302,67,94,21,7,9,79,3,4,24,15,5,7,5,2246,2016,10,22,349,249.0
Oklahoma State,230,46,252,27,18,5,45,1,0,23,13,5,0,0,1968,Kansas,204,33,250,40,24,5,46,1,2,20,14,5,2,0,1632,2016,10,22,2305,197.0
Oregon State,177,30,148,27,12,6,40,0,2,15,13,4,2,1,1624,Washington,219,39,300,31,15,2,10,1,0,26,12,5,1,1,1976,2016,10,22,264,204.0
Cent Michigan,97,23,247,33,19,6,77,1,1,18,10,2,2,1,1620,Toledo,140,37,264,32,23,7,67,0,0,23,15,7,2,1,1980,2016,10,22,2649,2117.0
Indiana,84,27,319,59,35,5,55,0,2,23,19,5,6,3,1732,Northwestern,123,44,285,44,24,6,43,0,0,26,17,5,3,1,1868,2016,10,22,77,84.0
Charlotte,184,50,203,31,17,8,77,0,1,24,18,6,3,2,1950,Marshall,88,24,262,46,32,12,115,1,1,22,12,4,0,0,1650,2016,10,22,276,2429.0
Idaho,63,26,294,41,26,3,37,0,3,24,12,2,2,2,1720,Appalachian St,129,37,246,25,20,5,39,1,0,21,11,5,0,0,1880,2016,10,22,2026,70.0
Buffalo,135,29,203,41,25,6,53,0,4,20,12,1,1,1,1868,N Illinois,312,51,199,30,16,3,22,0,1,28,17,9,2,0,1732,2016,10,22,2459,2084.0
LA-Lafayette,236,48,156,22,18,13,84,0,1,22,14,8,1,0,1969,Texas State,79,36,142,28,20,8,64,1,1,13,18,7,3,1,1631,2016,10,22,326,309.0
Texas,122,38,222,24,17,10,72,0,0,20,11,3,2,0,1293,Kansas State,234,51,171,27,20,8,75,2,1,27,13,5,2,2,2307,2016,10,22,2306,251.0
Ga Southern,247,57,157,20,11,8,79,1,2,20,18,7,1,0,2014,New Mexico St,182,40,236,39,22,6,57,2,1,26,17,5,3,2,1586,2016,10,23,166,290.0
Wyoming,401,56,139,14,9,6,67,0,0,27,13,9,1,1,1901,Nevada,132,32,347,49,31,7,75,0,1,32,18,12,0,0,1699,2016,10,23,2440,2751.0
Fresno State,114,39,205,44,27,10,80,0,0,23,20,8,3,2,2010,Utah State,204,40,188,29,17,5,40,0,0,24,11,5,1,1,1590,2016,10,23,328,278.0
Ole Miss,116,36,209,32,19,4,30,0,2,19,15,5,0,0,1667,LSU,311,36,204,28,19,6,43,2,1,20,11,4,0,0,1933,2016,10,23,99,145.0
OSU,168,40,245,43,28,8,45,0,0,19,22,9,2,1,2239,Penn State,122,37,154,23,8,1,5,1,0,13,13,2,1,0,1361,2016,10,23,213,194.0
UL Monroe,115,41,120,22,12,6,52,0,2,12,17,7,0,0,1650,New Mexico,476,51,146,11,7,7,70,3,0,23,10,7,0,0,1950,2016,10,23,167,2433.0
Oklahoma,309,40,545,36,27,6,60,0,0,34,10,6,1,0,1747,Texas Tech,120,21,734,88,52,11,92,1,1,42,25,20,2,2,1853,2016,10,23,2641,201.0
Washington St,-52,19,398,53,42,3,25,0,0,24,13,4,1,1,1975,Arizona State,113,35,167,24,14,4,40,1,0,12,15,7,1,1,1625,2016,10,23,9,265.0
Appalachian St,299,47,199,27,16,4,36,1,2,28,12,1,4,3,2274,Ga Southern,65,26,94,29,12,4,45,0,3,9,13,2,1,0,1326,2016,10,27,290,2026.0
Akron,128,42,178,42,18,4,40,0,1,18,21,7,5,1,2007,Buffalo,378,42,140,21,7,6,66,0,1,19,10,1,0,0,1593,2016,10,27,2084,2006.0
Cal,142,30,333,53,34,7,65,1,1,29,12,3,4,2,1689,USC,398,48,231,25,18,13,125,2,1,31,10,6,1,1,1911,2016,10,27,30,25.0
VT,150,39,406,43,24,4,35,0,0,29,14,4,0,0,1997,Pitt,180,32,278,23,14,9,63,1,1,17,10,3,0,0,1603,2016,10,27,221,259.0
Ohio,269,48,243,22,11,5,55,1,0,23,14,5,0,0,1959,Toledo,122,29,438,46,32,9,66,1,1,24,15,6,1,0,1641,2016,10,27,2649,195.0
Air Force,327,73,97,9,5,6,47,1,0,23,17,9,2,1,2101,Fresno State,37,30,312,38,19,8,55,0,4,18,14,7,3,1,1499,2016,10,28,278,2005.0
San Diego State,400,57,14,10,4,4,40,0,0,20,14,7,0,0,2205,Utah State,71,28,181,26,11,4,39,1,1,12,15,5,1,1,1395,2016,10,28,328,21.0
Navy,317,54,299,27,15,2,10,0,1,29,13,8,2,1,1981,USF,412,44,217,30,20,8,50,1,0,25,16,12,0,0,1619,2016,10,28,58,2426.0
Miami (FL),18,35,288,42,26,10,86,0,1,20,19,7,1,0,2005,Notre Dame,148,29,263,38,25,7,53,2,0,20,16,8,1,0,1595,2016,10,29,87,2390.0
Tulsa,362,54,234,33,20,7,63,1,0,29,16,10,0,0,2004,Memphis,159,42,349,40,19,12,98,2,2,22,19,9,2,2,1596,2016,10,29,235,202.0
Stanford,237,42,104,31,14,6,55,0,1,17,18,7,2,1,2032,Arizona,170,44,116,20,5,5,55,2,1,15,14,3,3,1,1568,2016,10,29,12,24.0
Clemson,133,38,378,43,27,9,84,0,2,25,17,7,2,2,1982,FSU,163,28,286,35,17,13,111,0,1,23,12,4,1,0,1618,2016,10,29,52,228.0
Washington,199,36,186,20,12,4,21,0,1,22,11,4,0,0,1587,Utah,213,47,163,33,14,10,65,0,0,25,16,6,1,0,2013,2016,10,29,254,264.0
Louisville,147,34,361,41,24,7,68,1,1,27,12,3,3,2,1662,UVA,84,28,238,40,25,5,48,0,2,17,14,4,3,2,1938,2016,10,29,258,97.0
Boise State,159,27,328,36,23,4,24,1,1,24,8,2,0,0,1460,Wyoming,215,49,274,31,18,0,0,0,1,25,18,10,1,0,2140,2016,10,29,2751,68.0
Michigan,192,42,244,25,16,5,62,0,1,24,12,5,1,1,1816,Michigan State,217,42,184,28,13,7,57,0,1,23,12,4,4,1,1784,2016,10,29,127,130.0
Minnesota,171,48,112,19,10,6,56,0,0,15,17,7,1,0,1984,Illinois,89,34,156,34,16,3,33,3,0,17,15,5,3,1,1616,2016,10,29,356,135.0
Nebraska,152,44,153,31,12,2,10,0,2,16,18,9,1,0,1935,Wisconsin,223,38,114,23,14,1,5,0,2,16,13,5,0,0,1665,2016,10,29,275,158.0
Auburn,307,52,247,22,15,4,30,0,0,26,14,7,1,1,1947,Ole Miss,105,31,465,59,36,6,35,0,1,32,16,7,3,1,1653,2016,10,29,145,2.0
Baylor,398,68,226,28,14,10,39,1,1,31,20,10,3,1,1975,Texas,257,51,291,21,12,4,23,1,1,19,17,7,1,0,1625,2016,10,29,251,239.0
UCF,40,33,155,33,19,4,25,2,2,15,15,2,2,1,1546,Houston,158,49,240,37,26,6,71,1,3,22,20,11,2,1,2054,2016,10,29,248,2116.0
UNLV,217,40,185,30,12,11,87,0,1,20,15,4,1,1,1596,San Jose State,132,42,292,40,24,4,50,0,0,24,17,5,3,2,2004,2016,10,29,23,2439.0
Kansas State,247,43,151,28,18,4,35,0,0,27,13,8,0,0,1997,Iowa State,154,31,339,43,24,6,51,0,1,25,15,7,5,2,1603,2016,10,29,66,2306.0
Army,238,64,145,9,6,2,20,1,1,21,14,7,2,0,2157,Wake Forest,123,23,220,43,23,7,45,0,3,17,13,3,1,1,1443,2016,10,29,154,349.0
Samford,159,34,468,70,42,9,77,0,3,27,23,9,5,4,1841,Miss St,252,46,417,35,20,4,35,1,2,29,15,7,3,1,1759,2016,10,29,344,
Washington St,137,26,415,46,33,6,65,2,0,27,12,4,3,0,1630,Oregon State,171,28,327,39,23,13,110,0,0,20,13,3,2,0,1970,2016,10,29,204,265.0
West Virginia,209,41,212,39,24,6,46,1,2,27,16,8,0,0,1809,Oklahoma State,85,31,273,36,26,3,30,0,0,17,16,8,0,0,1791,2016,10,29,197,277.0
New Mexico,237,40,84,15,11,8,79,0,1,15,12,5,1,1,1818,Hawaii,125,40,173,28,16,1,10,1,0,16,13,2,5,3,1782,2016,10,29,62,167.0
Kansas,49,28,121,37,21,6,40,0,2,11,18,5,1,0,1795,Oklahoma,267,38,271,33,20,6,45,1,0,24,12,5,3,2,1805,2016,10,29,201,2305.0
Florida,100,48,131,25,15,6,45,0,1,20,18,9,1,1,2247,Georgia,21,19,143,33,15,5,49,0,0,8,14,4,2,0,1353,2016,10,29,61,57.0
UL Monroe,174,42,162,29,14,7,51,0,2,17,18,7,4,1,1943,Arkansas State,118,31,316,41,24,7,58,0,0,24,13,5,2,2,1657,2016,10,29,2032,2433.0
Kent State,228,42,102,18,10,5,44,1,1,14,12,4,0,0,1523,Cent Michigan,105,30,244,43,20,4,45,1,3,19,16,6,1,1,2077,2016,10,29,2117,2309.0
Northwestern,148,29,258,44,23,2,20,0,1,21,16,8,2,2,1640,OSU,208,41,223,32,21,2,10,0,0,23,17,10,0,0,1960,2016,10,29,194,77.0
Georgia State,127,40,113,18,11,5,37,1,0,14,14,5,0,0,1770,South Alabama,182,43,124,27,15,5,44,1,1,19,13,3,3,1,1830,2016,10,29,6,2247.0
Boston College,168,44,218,34,19,6,44,1,1,21,17,6,2,1,2181,North Carolina St,31,23,307,41,23,8,94,1,2,14,16,5,3,0,1419,2016,10,29,152,103.0
Mid Tennessee,170,22,296,32,19,2,30,0,0,23,8,2,0,0,1228,FIU,210,44,307,40,27,3,25,2,1,26,16,6,4,4,2372,2016,10,29,2229,2393.0
Miami (OH),230,43,175,23,15,2,15,1,0,23,9,4,0,0,2080,E Michigan,33,23,328,39,23,7,67,0,1,16,14,4,3,2,1520,2016,10,29,2199,193.0
Texas Tech,139,49,206,40,24,1,5,1,1,23,20,10,2,1,1924,TCU,172,39,246,47,22,4,25,0,1,25,15,5,1,1,1676,2016,10,29,2628,2641.0
Penn State,257,38,254,25,13,11,91,0,0,24,9,2,1,1,1513,Purdue,46,26,295,55,36,8,76,2,2,20,22,9,1,1,2087,2016,10,29,2509,213.0
Marshall,60,25,166,34,20,5,65,0,0,11,14,1,1,1,1550,Southern Miss,174,45,300,40,22,4,44,1,0,26,18,6,3,2,2050,2016,10,29,2572,276.0
North Texas,152,34,257,38,27,2,25,2,2,22,14,6,1,0,1841,UTSA,176,41,142,19,10,4,39,0,0,19,14,7,0,0,1759,2016,10,29,2636,249.0
New Mexico St,169,39,147,38,21,5,30,0,0,18,20,5,4,1,1788,Texas A&M,233,39,282,34,22,5,53,1,0,28,13,7,0,0,1812,2016,10,29,245,166.0
Cincinnati,67,22,119,27,15,4,35,2,0,10,12,5,0,0,1177,Temple,275,60,199,19,12,3,25,1,0,25,14,7,2,1,2423,2016,10,29,218,2132.0
Wagner,67,32,295,35,21,7,89,0,1,17,14,6,2,0,2050,UMass,143,24,364,41,26,7,60,0,1,24,13,7,0,0,1550,2016,10,29,113,
Kentucky,377,59,205,24,15,3,25,1,1,25,18,10,2,1,2376,Missouri,157,37,229,32,19,9,65,0,0,18,16,4,1,1,1224,2016,10,29,142,96.0
UConn,89,31,206,35,18,4,34,1,2,14,15,5,4,0,1649,ECU,136,40,294,47,33,5,35,0,0,25,17,6,4,3,1951,2016,10,29,151,41.0
Old Dominion,131,30,262,22,14,5,52,0,1,15,8,1,2,1,1559,UTEP,132,35,205,37,22,2,10,1,1,23,14,4,4,2,2041,2016,10,29,2638,295.0
SMU,137,43,302,31,16,6,57,0,2,22,17,10,0,0,1701,Tulane,227,46,164,26,13,10,100,0,1,18,16,4,4,3,1899,2016,10,29,2655,2567.0
Rice,153,43,152,27,15,1,6,1,1,18,15,6,0,0,1873,LA Tech,301,39,434,31,24,3,25,1,0,28,11,7,1,1,1727,2016,10,29,2348,242.0
Arizona State,139,36,329,40,23,6,49,0,3,22,13,4,1,0,1628,Oregon,245,46,489,42,31,9,73,1,0,30,15,4,3,3,1972,2016,10,29,2483,9.0
Tennessee,136,37,161,27,12,9,87,1,2,16,14,5,1,0,1446,South Carolina,158,49,167,21,15,7,77,0,0,19,16,5,1,1,2154,2016,10,29,2579,2633.0
W Kentucky,268,45,393,25,16,8,80,1,0,22,16,10,0,0,1942,FAU,125,33,77,34,15,1,10,1,1,12,14,1,1,0,1658,2016,10,29,2226,98.0
Maryland,269,50,248,34,22,6,60,1,1,29,16,7,3,3,1935,Indiana,414,57,236,26,17,6,65,0,0,34,14,9,1,0,1665,2016,10,29,84,120.0
Duke,254,37,305,36,22,4,20,2,1,23,13,8,2,0,1699,Georgia Tech,341,47,264,14,10,8,46,2,0,20,12,6,1,0,1901,2016,10,29,59,150.0
Bowling Green,90,35,224,43,21,9,84,0,2,20,14,3,6,3,1715,N Illinois,286,49,193,31,21,11,91,0,1,29,15,9,0,0,1885,2016,11,2,2459,189.0
Toledo,290,48,332,38,27,8,63,0,0,33,16,11,1,1,2147,Akron,96,25,348,36,18,5,63,0,2,21,11,4,1,0,1453,2016,11,2,2006,2649.0
W Michigan,186,28,367,34,23,2,10,0,0,26,9,4,0,0,1725,Ball State,298,42,199,38,20,6,55,1,2,25,17,6,4,2,1875,2016,11,2,2050,2711.0
Toledo,290,48,332,38,27,8,63,0,0,33,16,11,1,1,2147,Akron,96,25,348,36,18,5,63,0,2,21,11,4,1,0,1453,2016,11,2,2006,2649.0
Arkansas State,93,41,212,35,15,6,50,1,0,17,16,3,3,2,1742,Georgia State,94,31,237,46,22,7,65,0,2,19,17,4,2,0,1858,2016,11,3,2247,2032.0
Oklahoma,149,42,328,34,25,5,50,0,1,28,13,6,1,1,2219,Iowa State,130,26,160,30,16,5,45,0,0,15,13,5,2,1,1381,2016,11,3,66,201.0
Arkansas State,93,41,212,35,15,6,50,1,0,17,16,3,3,2,1742,Georgia State,94,31,237,46,22,7,65,0,2,19,17,4,2,0,1858,2016,11,3,2247,2032.0
UCLA,25,30,185,29,15,13,96,0,1,14,15,4,0,0,1475,Colorado,144,52,160,33,20,12,128,1,3,24,18,7,2,2,2125,2016,11,3,38,26.0
Buffalo,105,38,308,40,24,8,66,1,1,19,23,13,0,0,1896,Ohio,156,39,221,23,13,5,44,0,0,18,15,7,0,0,1704,2016,11,3,195,2084.0
Oklahoma,149,42,328,34,25,5,50,0,1,28,13,6,1,1,2219,Iowa State,130,26,160,30,16,5,45,0,0,15,13,5,2,1,1381,2016,11,3,66,201.0
Buffalo,105,38,308,40,24,8,66,1,1,19,23,13,0,0,1896,Ohio,156,39,221,23,13,5,44,0,0,18,15,7,0,0,1704,2016,11,3,195,2084.0
UCLA,25,30,185,29,15,13,96,0,1,14,15,4,0,0,1475,Colorado,144,52,160,33,20,12,128,1,3,24,18,7,2,2,2125,2016,11,4,38,26.0
Cent Michigan,50,23,242,32,21,4,45,1,1,15,11,4,3,2,1581,Miami (OH),218,41,218,21,13,3,25,0,0,21,13,9,2,0,2019,2016,11,4,193,2117.0
Temple,216,46,215,18,12,4,25,1,2,22,12,6,0,0,2016,UConn,91,28,69,21,12,4,23,0,0,8,15,5,1,0,1584,2016,11,4,41,218.0
Texas,414,50,244,40,20,9,99,2,0,29,15,6,2,1,1564,Texas Tech,115,41,367,59,36,4,14,1,1,31,20,7,5,3,2036,2016,11,5,2641,251.0
Syracuse,105,28,172,40,24,10,55,0,3,15,15,5,2,1,1653,Clemson,195,44,370,40,27,3,30,0,0,28,15,8,2,2,1947,2016,11,5,228,183.0
Fresno State,77,34,155,25,12,4,35,0,1,12,17,7,3,0,1656,Colorado State,257,48,237,25,18,7,80,0,0,28,11,6,1,0,1944,2016,11,5,36,278.0
Arizona,158,30,128,23,11,7,85,1,2,14,10,2,1,0,1352,Washington St,140,32,474,52,47,9,85,0,0,34,14,11,0,0,2248,2016,11,5,265,12.0
Wisconsin,190,57,143,22,13,1,10,0,0,20,19,7,1,0,2425,Northwestern,39,19,277,52,28,5,28,1,0,14,18,5,4,1,1175,2016,11,5,77,275.0
Pitt,130,34,287,36,17,5,25,1,1,22,14,6,2,0,1613,Miami (FL),178,36,356,47,32,8,71,0,0,22,16,8,0,0,1987,2016,11,5,2390,221.0
Michigan State,175,43,315,47,29,10,89,1,0,28,19,8,3,2,2496,Illinois,164,24,140,29,13,2,10,0,0,14,13,4,1,1,1104,2016,11,5,356,127.0
Vanderbilt,120,33,221,38,24,5,26,0,1,22,16,7,2,1,2109,Auburn,271,45,115,17,12,5,56,1,0,16,12,4,0,0,1491,2016,11,5,2,238.0
Louisville,210,36,305,29,19,0,0,2,1,22,13,6,0,0,1718,Boston College,57,37,150,25,14,6,70,2,1,9,16,4,2,0,1882,2016,11,5,103,97.0
Kansas,150,37,291,36,21,9,104,0,2,18,16,6,3,0,1767,West Virginia,341,47,264,28,17,6,59,1,0,28,13,5,1,0,1833,2016,11,5,277,2305.0
Indiana,147,44,420,41,29,4,22,2,2,27,17,7,3,1,1974,Rutgers,93,34,258,36,19,8,80,1,0,13,16,1,2,1,1626,2016,11,5,164,84.0
FIU,101,30,210,34,22,4,30,1,2,17,13,4,3,2,1969,W Kentucky,225,37,284,32,18,3,15,2,0,24,12,8,2,0,1631,2016,11,5,98,2229.0
Tennessee Tech,60,38,164,36,17,5,45,0,1,14,19,6,8,1,2476,Tennessee,177,25,294,27,22,6,71,0,0,21,8,4,0,0,1124,2016,11,5,2633,
Ga Southern,267,59,134,17,7,6,54,0,1,19,19,9,1,0,2163,Ole Miss,196,45,245,28,17,6,65,0,1,25,14,6,1,1,1437,2016,11,5,145,290.0
Oklahoma State,180,26,457,38,29,7,67,1,2,29,5,2,1,0,1410,Kansas State,345,56,87,18,12,4,31,0,1,24,13,5,2,1,2190,2016,11,5,2306,197.0
Tulane,280,64,68,21,5,6,65,2,3,22,17,5,4,2,2390,UCF,147,32,150,23,12,6,68,1,1,16,10,3,1,0,1210,2016,11,5,2116,2655.0
VT,207,52,192,27,15,6,58,0,0,23,18,8,2,2,1802,Duke,227,45,148,31,18,6,46,0,0,24,16,7,1,1,1798,2016,11,5,150,259.0
FAU,336,42,321,26,16,13,115,0,0,26,12,3,0,0,1717,Rice,159,45,281,33,20,6,61,1,2,23,15,6,1,1,1883,2016,11,5,242,2226.0
Marshall,76,20,138,29,20,5,39,0,0,10,12,3,2,1,1478,Old Dominion,262,50,199,27,16,2,10,0,0,26,14,6,3,3,2122,2016,11,5,295,276.0
UVA,105,32,190,40,20,3,30,1,2,21,12,2,2,0,1637,Wake Forest,226,51,83,10,9,6,32,0,0,16,14,6,0,0,1963,2016,11,5,154,258.0
UMass,44,28,316,44,23,8,76,1,1,18,16,7,3,2,1712,Troy,198,38,287,39,29,5,35,0,1,28,11,5,1,1,1888,2016,11,5,2653,113.0
Charlotte,303,46,136,25,12,3,28,0,0,18,17,7,1,1,1766,Southern Miss,94,29,404,53,32,8,60,0,3,25,15,4,4,4,1834,2016,11,5,2572,2429.0
South Alabama,180,39,336,39,25,12,83,0,1,30,10,4,4,1,1753,UL Monroe,181,46,279,39,26,4,40,0,1,27,18,8,4,4,1847,2016,11,5,2433,6.0
Texas A&M,117,32,265,31,16,5,27,1,1,14,15,4,1,1,1367,Miss St,365,58,209,31,18,3,30,0,2,29,18,11,0,0,2233,2016,11,5,344,245.0
Oregon,85,30,203,37,20,7,43,0,0,19,16,5,2,1,1509,USC,270,40,309,41,28,13,129,0,1,28,14,9,0,0,2091,2016,11,5,30,2483.0
Georgia Tech,334,58,184,10,5,4,26,2,0,24,14,8,1,0,1947,UNC,283,35,353,35,23,6,45,0,0,26,13,8,1,1,1653,2016,11,5,153,59.0
Iowa,30,26,204,26,18,4,24,0,1,14,10,2,2,1,1497,Penn State,359,52,240,18,11,9,86,0,0,24,14,7,1,1,2103,2016,11,5,213,2294.0
Florida,12,14,229,37,19,3,34,0,2,13,11,1,1,0,1239,Arkansas,223,49,243,26,15,9,97,0,1,22,14,6,0,0,2361,2016,11,5,8,57.0
Air Force,249,52,195,9,6,9,99,1,0,20,12,7,1,1,1873,Army,144,40,84,16,5,5,35,0,2,15,12,4,2,0,1727,2016,11,5,349,2005.0
Georgia,215,42,245,31,17,6,54,3,0,23,14,6,0,0,2039,Kentucky,186,40,122,21,11,5,40,1,1,16,13,3,0,0,1561,2016,11,5,96,61.0
Texas State,14,28,183,38,28,5,35,0,1,14,15,3,2,0,1836,Appalachian St,303,38,136,22,15,9,79,0,0,18,11,4,0,0,1764,2016,11,5,2026,326.0
Purdue,23,28,391,49,29,2,10,2,1,19,20,9,2,0,1704,Minnesota,235,43,231,23,14,5,65,0,1,18,15,4,0,0,1896,2016,11,5,135,2509.0
UTSA,270,59,108,21,9,3,25,0,2,24,19,11,2,2,2270,Mid Tennessee,110,28,259,38,22,4,32,1,3,19,12,2,2,0,1330,2016,11,5,2393,2636.0
Memphis,160,39,314,33,24,3,26,0,0,24,16,7,1,0,1858,SMU,100,32,208,40,21,6,46,2,1,19,16,6,1,0,1742,2016,11,5,2567,235.0
San Jose State,217,33,278,36,23,5,44,0,1,27,13,5,1,1,1568,Boise State,298,54,219,21,16,2,10,0,0,30,13,7,3,2,2032,2016,11,5,68,23.0
LA Tech,226,40,253,30,18,3,30,0,1,30,10,5,0,0,1897,North Texas,82,30,207,34,23,10,99,0,1,18,12,5,1,0,1703,2016,11,5,249,2348.0
Notre Dame,147,29,223,27,19,7,47,0,0,21,13,9,1,1,1567,Navy,320,56,48,8,5,1,5,0,0,21,13,8,5,4,2033,2016,11,5,2426,87.0
TCU,431,59,257,31,18,7,55,0,0,34,16,8,2,2,2139,Baylor,133,45,282,43,22,11,121,0,1,19,20,5,6,5,1461,2016,11,5,239,2628.0
Oregon State,129,22,137,24,10,9,102,0,2,8,11,2,1,0,1256,Stanford,365,58,60,17,10,4,43,1,0,20,15,4,2,1,2344,2016,11,5,24,204.0
Missouri,163,36,302,40,23,5,45,1,2,24,18,8,3,2,1430,South Carolina,174,49,254,28,22,6,45,0,0,22,17,8,1,1,2170,2016,11,5,2579,142.0
Idaho,157,40,227,30,20,4,45,0,0,22,14,7,0,0,1952,LA-Lafayette,105,40,161,30,17,6,29,0,0,18,16,6,3,1,1648,2016,11,5,309,70.0
Hawaii,48,27,167,45,25,8,69,0,4,15,16,5,2,0,1950,San Diego State,296,42,97,16,8,3,20,0,1,19,10,5,0,0,1650,2016,11,5,21,62.0
Maryland,78,38,289,28,17,6,46,0,2,19,13,6,3,0,1668,Michigan,273,39,387,27,21,6,62,0,0,31,5,3,1,0,1932,2016,11,5,130,120.0
BYU,207,47,130,25,15,5,28,0,1,23,16,10,2,1,2277,Cincinnati,96,25,199,32,19,4,40,0,1,16,13,4,2,0,1323,2016,11,5,2132,252.0
FSU,63,24,330,39,22,6,59,1,0,20,11,4,0,0,1569,North Carolina St,165,41,304,41,25,3,28,0,1,31,16,8,1,0,2031,2016,11,5,152,52.0
Nevada,108,23,301,34,19,5,25,0,2,19,10,3,0,0,1191,New Mexico,373,64,100,12,8,6,41,1,1,23,18,11,2,2,2409,2016,11,6,167,2440.0
Nebraska,78,24,126,33,9,4,43,0,2,9,16,5,2,0,1362,OSU,238,42,352,44,32,4,35,1,0,34,15,11,1,1,2238,2016,11,6,194,158.0
Washington,287,44,417,29,20,5,35,1,0,31,10,5,0,0,2147,Cal,100,27,262,47,23,9,93,0,3,18,14,1,3,2,1453,2016,11,6,25,264.0
Alabama,216,51,107,19,10,6,29,1,1,16,17,7,2,1,2035,LSU,33,27,92,24,11,3,20,0,1,6,15,4,2,0,1565,2016,11,6,99,333.0
Utah State,111,24,303,45,24,7,58,1,1,21,15,6,3,1,1679,Wyoming,267,46,261,26,16,7,70,0,1,25,14,9,0,0,1921,2016,11,6,2751,328.0
ECU,38,30,436,62,38,13,117,0,0,27,18,5,4,2,1690,Tulsa,342,54,274,38,22,10,86,0,0,37,14,6,0,0,1910,2016,11,6,202,151.0
E Michigan,154,37,468,72,37,4,30,2,1,35,22,12,0,0,1922,Ball State,149,34,393,51,30,6,49,3,2,26,13,2,2,2,1678,2016,11,9,2050,2199.0
