Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2001-09-29, Oregon, 289, 45, 261, 24, 17, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 38, Utah State, 77, 25, 378, 48, 27, -999, -999, 0, 4, -999, -999, -999, -999, -999, -999, 21
2001-09-29, Minnesota, 216, 43, 190, 28, 14, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 28, Purdue, 151, 39, 337, 37, 23, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 35
2001-09-29, Mid Tennessee, 289, 43, 53, 17, 5, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 26, LA-Lafayette, 105, 37, 241, 42, 26, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 9
2001-09-29, Kentucky, 225, 36, 104, 33, 12, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31, Ole Miss, 229, 42, 268, 36, 19, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 42
2001-09-29, New Mexico St, 288, 67, 166, 23, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 31, UL Monroe, 30, 15, 147, 35, 16, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 0
2001-09-29, Hawaii, 48, 23, 390, 57, 30, -999, -999, -1, 4, -999, -999, -999, -999, -999, -999, 24, Rice, 212, 64, 140, 19, 7, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 27
2001-09-29, Illinois, 25, 27, 275, 46, 24, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 20, Michigan, 137, 45, 268, 30, 16, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 45
2001-09-29, Maryland, 181, 52, 192, 32, 13, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 32, West Virginia, 151, 43, 279, 52, 31, -999, -999, 2, 4, -999, -999, -999, -999, -999, -999, 20
2001-09-29, Akron, 173, 42, 139, 22, 13, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 14, Kent State, 162, 45, 193, 26, 17, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 10
2001-10-04, Colorado State, 61, 37, 87, 23, 10, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 2, Louisville, 32, 32, 213, 28, 20, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 7
2001-10-05, BYU, 259, 42, 304, 35, 25, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 54, Utah State, 143, 33, 283, 43, 25, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 34
2001-10-06, UConn, 108, 40, 180, 32, 14, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 19, E Michigan, 31, 28, 160, 40, 20, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 0
2001-10-06, Air Force, 293, 62, 78, 13, 7, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24, Navy, 223, 50, 189, 20, 13, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 18
2001-10-06, Arizona State, 215, 42, 328, 27, 14, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 63, LA-Lafayette, 114, 32, 252, 47, 22, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 27
2001-10-06, Illinois, 198, 48, 239, 28, 16, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 25, Minnesota, 149, 38, 242, 34, 20, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-06, Baylor, 85, 34, 147, 38, 19, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 10, Texas A&M, 116, 46, 260, 36, 21, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 16
2001-10-06, North Carolina St, 141, 47, 180, 32, 20, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 17, Wake Forest, 221, 50, 95, 18, 6, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-06, Iowa State, 122, 38, 214, 29, 13, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 14, Nebraska, 359, 54, 117, 16, 11, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 48
2001-10-06, Army, 259, 46, 168, 28, 15, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 28, Houston, 141, 25, 367, 41, 27, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 14
2001-10-06, Boise State, 36, 21, 368, 34, 22, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 14, Rice, 430, 82, 86, 7, 4, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 45
2001-10-06, LA Tech, 168, 30, 407, 42, 31, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 41, San Jose State, 206, 42, 192, 27, 12, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 20
2001-10-06, Oregon State, 24, 23, 276, 41, 22, -999, -999, 3, 3, -999, -999, -999, -999, -999, -999, 27, Washington St, 243, 54, 137, 30, 16, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 34
2001-10-06, Arkansas, 322, 44, 129, 18, 8, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 42, Weber State, 112, 33, 315, 48, 28, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 19
2001-10-06, USC, 134, 41, 152, 14, 8, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24, Washington, 174, 41, 267, 34, 19, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 27
2001-10-06, Boston College, 188, 42, 141, 22, 12, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 33, Temple, 57, 36, 151, 32, 15, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 10
2001-10-06, VT, 224, 56, 188, 24, 14, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 35, West Virginia, 33, 36, 140, 38, 15, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 0
2001-10-06, Rutgers, 194, 40, 224, 34, 19, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 17, Syracuse, 354, 48, 100, 17, 7, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 24
2001-10-06, Maryland, 243, 55, 237, 35, 22, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 41, UVA, 64, 25, 281, 38, 21, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 21
2001-10-06, Missouri, 149, 41, 275, 39, 23, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 41, Oklahoma State, 147, 50, 272, 38, 28, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 38
2001-10-06, Miami (FL), 101, 28, 327, 37, 21, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 38, Troy, 155, 45, 157, 29, 15, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 7
2001-10-06, Notre Dame, 249, 57, 70, 13, 10, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 24, Pitt, 50, 26, 182, 22, 11, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 7
2001-10-06, Florida, 128, 26, 504, 41, 26, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 44, LSU, 137, 41, 286, 39, 18, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 15
2001-10-06, Bowling Green, 200, 58, 214, 42, 27, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 24, Kent State, 54, 21, 143, 24, 13, -999, -999, 4, 1, -999, -999, -999, -999, -999, -999, 7
2001-10-06, Arkansas State, 241, 47, 151, 15, 9, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 17, Ole Miss, 146, 40, 269, 29, 20, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 35
2001-10-06, Idaho, 123, 28, 637, 71, 49, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 58, Mid Tennessee, 226, 39, 459, 28, 23, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 70
2001-10-06, Duke, 102, 37, 201, 29, 11, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 10, Georgia Tech, 210, 48, 295, 40, 24, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 37
2001-10-06, San Diego State, 356, 50, 273, 31, 18, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 40, E Illinois, 27, 23, 199, 28, 15, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 7
2001-10-06, Michigan, 147, 48, 263, 33, 18, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 20, Penn State, 25, 26, 244, 38, 21, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 0
2001-10-06, New Mexico, 131, 44, 211, 30, 20, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 30, Wyoming, 28, 31, 364, 36, 21, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 29
2001-10-06, UAB, 35, 27, 76, 26, 13, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 7, UCF, 38, 33, 290, 37, 21, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 24
2001-10-06, Alabama, 360, 53, 228, 26, 15, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 56, UTEP, 133, 29, 99, 19, 8, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 7
2001-10-06, Oklahoma, 63, 31, 143, 33, 20, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 14, Texas, 27, 25, 198, 42, 24, -999, -999, 0, 4, -999, -999, -999, -999, -999, -999, 3
2001-10-06, Colorado, 196, 45, 87, 16, 8, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 16, Kansas State, 74, 40, 122, 30, 11, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 6
2001-10-06, USF, 67, 26, 336, 61, 32, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 21, Utah, 245, 49, 264, 24, 17, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 52
2001-10-06, Hawaii, 148, 43, 325, 51, 31, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 38, SMU, 121, 34, 256, 25, 11, -999, -999, 4, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-06, Memphis, 79, 34, 103, 30, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 22, Southern Miss, 60, 34, 204, 37, 21, -999, -999, 1, 4, -999, -999, -999, -999, -999, -999, 17
2001-10-06, Georgia, 68, 28, 303, 34, 21, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 26, Tennessee, 197, 42, 295, 40, 24, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 24
2001-10-06, Arizona, 258, 36, 225, 31, 14, -999, -999, 3, 2, -999, -999, -999, -999, -999, -999, 28, Oregon, 282, 51, 325, 29, 19, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 63
2001-10-06, Marshall, 174, 42, 184, 29, 17, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 37, N Illinois, 127, 46, 142, 23, 11, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 15
2001-10-06, Cincinnati, 227, 50, 312, 32, 22, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 46, Tulane, 282, 41, 253, 46, 24, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 33
2001-10-06, Akron, 243, 54, 114, 27, 13, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 14, W Michigan, 140, 31, 353, 42, 26, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-06, ECU, 190, 37, 109, 23, 9, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 21, UNC, 134, 48, 278, 33, 21, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24
2001-10-06, Kentucky, 138, 30, 188, 36, 20, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 6, South Carolina, 237, 43, 165, 19, 12, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 42
2001-10-06, New Mexico St, 175, 44, 124, 19, 8, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 24, Tulsa, 51, 30, 321, 62, 34, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 7
2001-10-06, UNLV, 313, 50, 80, 15, 6, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 27, Nevada, 243, 43, 165, 42, 20, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 12
2001-10-06, Auburn, 214, 48, 79, 13, 7, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 16, Miss St, 122, 34, 176, 25, 12, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-06, Kansas, 288, 57, 116, 32, 13, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 34, Texas Tech, 101, 33, 257, 47, 25, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-06, Ohio, 194, 47, 107, 18, 11, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 41, Toledo, 149, 46, 387, 39, 31, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 48
2001-10-06, Northwestern, 170, 48, 136, 31, 18, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 20, OSU, 287, 53, 109, 10, 4, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 38
2001-10-06, Iowa, 33, 34, 174, 34, 22, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 14, Purdue, 70, 30, 147, 34, 17, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 23
2001-10-06, Buffalo, 64, 31, 194, 40, 17, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 14, Miami (OH), 128, 42, 212, 30, 23, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-06, Indiana, 449, 54, 182, 13, 8, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 63, Wisconsin, 106, 39, 225, 25, 16, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 32
2001-10-11, Georgia Tech, 50, 39, 320, 45, 26, -999, -999, 3, 3, -999, -999, -999, -999, -999, -999, 17, Maryland, 92, 34, 210, 41, 21, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 20
2001-10-13, UNLV, 274, 56, 153, 19, 12, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31, San Diego State, 39, 26, 121, 28, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 3
2001-10-13, Arkansas, 162, 48, 62, 20, 8, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 10, South Carolina, 113, 28, 159, 32, 12, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 7
2001-10-13, Ball State, 217, 53, 95, 23, 8, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 35, E Michigan, 160, 34, 193, 41, 19, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 14
2001-10-13, Kent State, 307, 56, 196, 21, 12, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 44, N Illinois, 112, 37, 248, 39, 19, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 34
2001-10-13, Mid Tennessee, 123, 36, 171, 26, 19, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 21, North Texas, 216, 58, 117, 19, 8, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 24
2001-10-13, Michigan, 122, 38, 233, 28, 21, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 24, Purdue, 57, 37, 198, 33, 16, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 10
2001-10-13, Hawaii, 174, 33, 316, 39, 20, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 66, UTEP, 158, 45, 86, 31, 10, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 7
2001-10-13, Iowa State, 207, 44, 75, 22, 13, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 20, Missouri, 229, 37, 137, 32, 14, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-13, Notre Dame, 345, 69, 70, 14, 7, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 34, West Virginia, 179, 37, 91, 23, 9, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 24
2001-10-13, Colorado, 170, 52, 183, 28, 14, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31, Texas A&M, 42, 19, 334, 50, 30, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 21
2001-10-13, UCF, 216, 38, 386, 32, 21, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 63, Liberty, 67, 28, 163, 33, 19, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 0
2001-10-13, LA Tech, 105, 32, 456, 49, 30, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 45, Nevada, 321, 52, 196, 27, 19, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 42
2001-10-13, Cal, 78, 20, 244, 52, 25, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 7, Oregon, 257, 51, 206, 24, 15, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 48
2001-10-13, Kansas State, 146, 50, 197, 40, 16, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 19, Texas Tech, 66, 20, 409, 48, 32, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 38
2001-10-13, Colorado State, 322, 52, 116, 24, 13, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 22, Fresno State, 143, 29, 389, 37, 28, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 25
2001-10-13, Buffalo, 162, 38, 207, 33, 16, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 14, Marshall, 108, 36, 455, 49, 37, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 34
2001-10-13, Stanford, 219, 46, 220, 36, 17, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 39, Washington St, 114, 39, 240, 31, 16, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 45
2001-10-13, Army, 153, 43, 289, 38, 21, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 26, ECU, 263, 42, 178, 22, 13, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 49
2001-10-13, Kansas, 84, 40, 139, 26, 9, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 10, Oklahoma, 237, 37, 166, 40, 23, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 38
2001-10-13, Clemson, 234, 52, 333, 27, 23, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 45, North Carolina St, 21, 21, 331, 48, 25, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 37
2001-10-13, Air Force, 332, 60, 192, 24, 11, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24, Wyoming, 189, 33, 327, 47, 21, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 13
2001-10-13, Houston, 130, 28, 331, 42, 28, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 33, Memphis, 252, 51, 216, 22, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 52
2001-10-13, Auburn, 79, 41, 160, 27, 13, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 23, Florida, -36, 18, 364, 42, 25, -999, -999, 1, 4, -999, -999, -999, -999, -999, -999, 20
2001-10-13, Minnesota, 257, 50, 143, 34, 10, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 17, Northwestern, 113, 46, 237, 32, 22, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 23
2001-10-13, UConn, 135, 38, 209, 42, 22, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 21, USF, 64, 32, 270, 39, 25, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 40
2001-10-13, Arkansas State, 120, 41, 109, 18, 6, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 26, LA-Lafayette, 119, 28, 261, 40, 29, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 20
2001-10-13, Navy, 150, 51, 125, 16, 10, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 13, Rice, 276, 66, 102, 10, 6, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 21
2001-10-13, Baylor, 29, 33, 158, 43, 15, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 7, Nebraska, 641, 73, 47, 9, 4, -999, -999, 5, 0, -999, -999, -999, -999, -999, -999, 48
2001-10-13, Idaho, 167, 34, 288, 44, 27, -999, -999, 1, 5, -999, -999, -999, -999, -999, -999, 39, New Mexico St, 356, 59, 124, 19, 12, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 46
2001-10-13, Bowling Green, 217, 43, 202, 33, 20, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 28, W Michigan, 58, 32, 333, 42, 28, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 37
2001-10-13, Miss St, 128, 47, 144, 34, 13, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 9, Troy, 82, 33, 130, 26, 10, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 21
2001-10-13, Akron, 97, 42, 307, 31, 21, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 27, Miami (OH), 167, 34, 399, 40, 23, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 30
2001-10-13, Oklahoma State, 65, 30, 97, 23, 11, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 17, Texas, 241, 52, 238, 31, 19, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 45
2001-10-13, Iowa, 144, 35, 220, 41, 22, -999, -999, 0, 4, -999, -999, -999, -999, -999, -999, 28, Michigan State, 90, 39, 179, 22, 14, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 31
2001-10-13, BYU, 107, 31, 258, 41, 22, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 24, New Mexico, 198, 48, 180, 35, 18, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 20
2001-10-13, Georgia, 139, 31, 305, 26, 19, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 30, Vanderbilt, 120, 38, 316, 50, 24, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 14
2001-10-13, Boston College, 58, 28, 180, 26, 13, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 20, VT, 171, 49, 225, 29, 16, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 34
2001-10-13, Arizona, 46, 30, 113, 24, 10, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 3, Oregon State, 195, 49, 220, 34, 17, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 38
2001-10-13, UAB, 200, 47, 133, 30, 11, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 17, Cincinnati, 66, 36, 154, 20, 12, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-13, UNC, 234, 56, 243, 21, 13, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 30, UVA, 71, 18, 334, 55, 33, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 24
2001-10-13, TCU, 131, 44, 183, 36, 18, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 22, Tulane, 116, 35, 355, 31, 21, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 48
2001-10-13, Kentucky, 127, 24, 286, 42, 23, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 25, LSU, 132, 38, 383, 38, 27, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 29
2001-10-13, Pitt, 92, 39, 180, 30, 11, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 10, Syracuse, 172, 49, 139, 20, 11, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 42
2001-10-13, Alabama, 227, 38, 136, 24, 7, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 24, Ole Miss, 105, 39, 325, 41, 22, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 27
2001-10-13, UCLA, 325, 45, 128, 19, 9, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 35, Washington, 16, 29, 316, 45, 22, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 13
2001-10-13, Rutgers, 32, 32, 171, 41, 17, -999, -999, 3, 3, -999, -999, -999, -999, -999, -999, 5, Temple, 193, 45, 170, 23, 10, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 30
2001-10-13, Boise State, 165, 43, 405, 37, 27, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 41, Tulsa, 34, 18, 186, 35, 22, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 10
2001-10-13, OSU, 121, 50, 132, 21, 10, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 17, Wisconsin, 127, 35, 202, 22, 12, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 20
2001-10-13, San Jose State, 148, 42, 176, 30, 13, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 17, SMU, 347, 55, 44, 13, 4, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24
2001-10-13, FSU, 214, 48, 262, 37, 17, -999, -999, 2, 4, -999, -999, -999, -999, -999, -999, 27, Miami (FL), 142, 36, 249, 27, 14, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 49
2001-10-13, Arizona State, 143, 35, 155, 25, 14, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 17, USC, 118, 43, 295, 26, 18, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 48
2001-10-13, Illinois, 276, 57, 116, 17, 12, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 35, Indiana, 194, 40, 165, 36, 18, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-13, Cent Michigan, 215, 50, 101, 27, 17, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 3, Ohio, 342, 60, 94, 8, 4, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 34
2001-10-13, Duke, 81, 33, 251, 36, 21, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 35, Wake Forest, 265, 62, 144, 20, 12, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 42
2001-10-16, Louisville, 42, 44, 186, 32, 17, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 24, Southern Miss, 7, 31, 219, 29, 13, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-18, Washington St, 217, 40, 436, 43, 28, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 53, Montana State, 134, 27, 306, 43, 24, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 28
2001-10-19, Boise State, 108, 38, 297, 32, 20, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 35, Fresno State, 109, 37, 345, 50, 30, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 30
