Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-09-23, San Diego State, 187, 41, 180, 16, 10, 0, 0, 1, 0, 19, 11, 3, 0, 0, 1681, 28, Air Force, 220, 60, 33, 6, 2, 5, 52, 0, 1, 14, 15, 6, 2, 0, 1919, 24
2017-09-23, TCU, 238, 52, 228, 33, 22, 4, 23, 0, 1, 32, 19, 11, 0, 0, 2344, 44, Oklahoma State, 101, 31, 398, 42, 22, 8, 77, 1, 3, 26, 14, 7, 2, 1, 1256, 31
2017-09-23, UCF, 250, 39, 178, 30, 18, 11, 106, 0, 0, 18, 14, 5, 1, 1, 1843, 38, Maryland, 42, 37, 155, 28, 17, 7, 53, 0, 2, 18, 13, 2, 2, 1, 1757, 10
2017-09-23, Miami (OH), 177, 40, 217, 19, 11, 10, 90, 0, 0, 20, 13, 5, 0, 0, 1799, 31, Cent Michigan, 117, 38, 228, 39, 20, 6, 80, 0, 2, 19, 17, 6, 3, 1, 1801, 14
2017-09-23, W Illinois, 225, 37, 285, 20, 18, 3, 35, 0, 0, 21, 8, 4, 0, 0, 1983, 52, Coastal Carolina, 170, 35, 137, 23, 11, 7, 66, 1, 3, 15, 11, 3, 2, 0, 1617, 10
2017-09-23, UMass, 144, 37, 137, 22, 13, 7, 43, 0, 0, 14, 14, 3, 1, 0, 1828, 13, Tennessee, 135, 39, 184, 32, 19, 5, 51, 1, 0, 18, 18, 7, 0, 0, 1772, 17
2017-09-23, Duke, 186, 45, 202, 34, 18, 2, 12, 0, 0, 20, 18, 7, 2, 2, 2016, 27, UNC, 118, 33, 259, 32, 17, 6, 65, 0, 1, 15, 16, 3, 3, 2, 1584, 17
2017-09-23, Ohio, 176, 47, 197, 32, 19, 4, 36, 2, 0, 19, 20, 9, 0, 0, 1856, 27, E Michigan, 45, 27, 305, 49, 29, 8, 85, 0, 1, 15, 18, 5, 3, 0, 1744, 20
2017-09-23, North Carolina St, 110, 37, 255, 33, 23, 6, 41, 0, 0, 21, 12, 5, 1, 1, 2002, 27, FSU, 104, 26, 278, 39, 22, 11, 93, 1, 0, 15, 14, 4, 2, 1, 1598, 21
2017-09-23, West Virginia, 288, 43, 347, 39, 25, 4, 42, 0, 1, 31, 14, 7, 1, 0, 1767, 56, Kansas, 367, 50, 197, 34, 17, 8, 43, 1, 2, 24, 18, 8, 2, 2, 1833, 34
2017-09-23, Utah State, 318, 57, 271, 41, 28, 7, 60, 1, 2, 29, 21, 10, 3, 3, 2381, 61, San Jose State, 117, 37, 54, 22, 8, 9, 52, 4, 1, 10, 14, 2, 0, 0, 1219, 10
2017-09-23, Arkansas State, 143, 29, 284, 43, 23, 12, 90, 1, 1, 20, 12, 3, 2, 0, 1422, 21, SMU, 314, 54, 266, 32, 16, 10, 90, 0, 0, 31, 16, 6, 1, 1, 2178, 44
2017-09-23, UL Monroe, 250, 45, 343, 34, 28, 9, 87, 0, 0, 27, 16, 10, 1, 0, 1868, 56, LA-Lafayette, 231, 47, 295, 43, 24, 5, 35, 0, 0, 32, 13, 4, 1, 1, 1732, 50
2017-09-23, USC, 133, 38, 223, 38, 26, 5, 53, 1, 1, 22, 15, 6, 2, 0, 1860, 30, Cal, 113, 33, 303, 52, 22, 6, 44, 2, 4, 21, 19, 6, 6, 4, 1740, 20
2017-09-23, UNLV, 176, 41, 88, 20, 11, 4, 30, 0, 2, 17, 13, 3, 0, 0, 1992, 21, OSU, 190, 40, 474, 44, 31, 8, 85, 2, 1, 34, 11, 3, 4, 3, 1608, 54
2017-09-23, FIU, 99, 33, 172, 28, 17, 5, 57, 0, 1, 18, 13, 6, 2, 0, 1563, 13, Rice, 100, 41, 148, 27, 16, 4, 30, 0, 1, 19, 15, 5, 2, 1, 2037, 7
2017-09-23, Syracuse, 76, 27, 308, 55, 34, 7, 38, 0, 1, 24, 19, 8, 3, 2, 1792, 26, LSU, 151, 38, 263, 23, 14, 3, 25, 0, 1, 18, 13, 7, 0, 0, 1808, 35
2017-09-23, Texas Tech, 200, 33, 321, 45, 29, 15, 117, 0, 1, 17, 17, 4, 2, 1, 1850, 27, Houston, 110, 31, 317, 52, 32, 6, 50, 3, 2, 25, 18, 6, 2, 2, 1750, 24
2017-09-23, UVA, 167, 40, 273, 29, 19, 3, 23, 0, 0, 21, 15, 9, 0, 0, 2003, 42, Boise State, 30, 24, 353, 53, 28, 9, 64, 0, 1, 22, 16, 4, 4, 1, 1597, 23
2017-09-23, Bowling Green, 1, 29, 283, 35, 21, 6, 50, 0, 0, 14, 17, 7, 1, 0, 1511, 13, Mid Tennessee, 243, 43, 290, 32, 24, 3, 23, 2, 1, 27, 12, 8, 0, 0, 2089, 24
2017-09-23, Alabama, 496, 66, 181, 27, 17, 6, 40, 0, 0, 38, 15, 9, 2, 2, 2575, 59, Vanderbilt, 40, 16, 38, 22, 7, 5, 20, 1, 1, 3, 11, 1, 0, 0, 1025, 0
2017-09-23, Penn State, 295, 51, 284, 48, 31, 8, 90, 1, 1, 29, 18, 6, 4, 3, 2379, 21, Iowa, 82, 23, 191, 22, 13, 3, 25, 1, 0, 11, 11, 3, 0, 0, 1221, 19
2017-09-23, Ball State, 107, 31, 267, 36, 18, 4, 35, 1, 2, 17, 12, 3, 1, 0, 1722, 21, W Kentucky, 52, 30, 319, 44, 28, 4, 35, 0, 2, 22, 14, 7, 0, 0, 1878, 33
2017-09-23, Rutgers, 68, 24, 126, 29, 15, 4, 35, 0, 2, 12, 12, 3, 1, 0, 1479, 17, Nebraska, 197, 47, 109, 26, 13, 6, 46, 0, 2, 21, 17, 8, 0, 0, 2121, 27
2017-09-23, Boston College, 97, 34, 141, 32, 15, 2, 20, 0, 2, 12, 16, 4, 1, 1, 1504, 7, Clemson, 342, 58, 140, 26, 17, 2, 10, 0, 2, 27, 16, 8, 2, 1, 2096, 34
2017-09-23, Texas A&M, 285, 42, 216, 27, 14, 6, 36, 0, 1, 20, 15, 6, 2, 2, 1663, 50, Arkansas, 226, 45, 231, 27, 13, 9, 69, 0, 1, 21, 13, 5, 0, 0, 1937, 43
2017-09-23, Army, 371, 69, 0, 5, 0, 5, 35, 1, 2, 22, 17, 8, 4, 2, 2358, 17, Tulane, 253, 30, 103, 22, 10, 6, 59, 0, 0, 15, 11, 2, 3, 3, 1242, 21
2017-09-23, Pitt, 37, 20, 198, 35, 22, 3, 26, 1, 0, 11, 13, 1, 3, 2, 1498, 17, Georgia Tech, 436, 67, 48, 7, 4, 4, 18, 4, 0, 25, 14, 6, 1, 1, 2102, 35
2017-09-23, Nevada, 46, 24, 105, 30, 14, 5, 53, 0, 3, 13, 11, 2, 2, 1, 1274, 7, Washington St, 55, 34, 505, 50, 38, 5, 55, 1, 1, 31, 14, 9, 3, 1, 2326, 45
2017-09-23, Utah, 112, 38, 229, 28, 17, 9, 83, 2, 0, 21, 10, 2, 1, 0, 1850, 30, Arizona, 200, 42, 248, 42, 24, 4, 60, 2, 3, 24, 19, 8, 3, 2, 1750, 24
2017-09-23, Akron, 99, 35, 268, 40, 20, 12, 100, 1, 2, 23, 17, 9, 1, 1, 2029, 17, Troy, 175, 28, 314, 42, 28, 16, 159, 1, 0, 24, 14, 4, 3, 2, 1571, 22
2017-09-23, LA Tech, 80, 28, 281, 33, 23, 3, 18, 0, 1, 17, 13, 6, 0, 0, 1852, 16, South Carolina, 143, 32, 295, 35, 22, 1, 15, 1, 1, 23, 14, 8, 1, 1, 1748, 17
2017-09-23, Ga Southern, 242, 54, 133, 16, 7, 13, 108, 3, 0, 15, 15, 3, 3, 2, 2051, 17, Indiana, 282, 47, 185, 22, 11, 5, 30, 0, 0, 20, 14, 5, 1, 0, 1549, 52
2017-09-23, Idaho, 146, 37, 273, 39, 23, 5, 51, 2, 0, 23, 13, 5, 2, 0, 1799, 29, South Alabama, 244, 48, 106, 26, 11, 12, 109, 0, 1, 17, 17, 4, 2, 2, 1801, 23
2017-09-23, Kent State, 139, 54, 11, 5, 2, 5, 45, 2, 1, 11, 15, 5, 0, 0, 2202, 3, Louisville, 165, 27, 374, 30, 23, 4, 30, 2, 2, 23, 10, 4, 2, 1, 1398, 42
2017-09-23, UTSA, 357, 45, 212, 25, 17, 13, 155, 1, 0, 25, 12, 4, 0, 0, 2121, 44, Texas State, 37, 32, 161, 27, 10, 4, 51, 1, 0, 17, 11, 3, 1, 0, 1479, 14
2017-09-23, Georgia State, 119, 40, 250, 37, 26, 1, 5, 0, 0, 22, 17, 9, 0, 0, 2441, 28, Charlotte, 94, 34, 179, 29, 16, 6, 51, 0, 2, 14, 15, 3, 4, 2, 1159, 0
2017-09-23, Cincinnati, 58, 23, 381, 46, 28, 6, 60, 1, 0, 22, 13, 5, 3, 3, 1389, 32, Navy, 569, 72, 53, 3, 2, 4, 50, 1, 0, 31, 8, 6, 0, 0, 2211, 42
2017-09-23, UAB, 74, 36, 321, 36, 17, 7, 49, 1, 1, 16, 19, 12, 0, 0, 1708, 43, North Texas, 287, 44, 261, 29, 15, 4, 33, 2, 0, 28, 13, 6, 1, 0, 1892, 46
2017-09-23, Michigan, 139, 44, 284, 31, 21, 7, 57, 1, 1, 24, 15, 6, 1, 1, 2339, 28, Purdue, 30, 20, 159, 30, 13, 10, 82, 1, 0, 8, 12, 0, 0, 0, 1261, 10
2017-09-23, Wake Forest, 168, 40, 176, 27, 14, 8, 66, 0, 0, 18, 16, 4, 0, 0, 1456, 20, Appalachian St, 122, 35, 372, 52, 26, 7, 65, 0, 0, 27, 20, 7, 2, 1, 2144, 19
2017-09-23, Old Dominion, 64, 24, 85, 26, 8, 5, 35, 0, 1, 7, 14, 2, 1, 0, 1305, 0, VT, 271, 57, 311, 32, 21, 2, 25, 0, 1, 32, 18, 11, 0, 0, 2295, 38
2017-09-24, Washington, 254, 39, 160, 21, 11, 3, 20, 0, 1, 20, 10, 5, 0, 0, 1748, 37, Colorado, 120, 43, 191, 30, 22, 3, 35, 0, 3, 20, 15, 7, 1, 0, 1852, 10
2017-09-24, Oregon, 120, 30, 281, 35, 19, 14, 99, 1, 0, 20, 11, 1, 2, 0, 1314, 35, Arizona State, 142, 53, 347, 39, 24, 6, 65, 1, 0, 23, 21, 8, 2, 1, 2286, 37
2017-09-24, ECU, 170, 47, 426, 39, 30, 8, 78, 0, 0, 30, 16, 8, 1, 1, 2242, 41, UConn, 190, 38, 406, 39, 24, 4, 40, 0, 1, 27, 13, 6, 1, 1, 1358, 38
2017-09-24, Notre Dame, 182, 40, 173, 20, 14, 6, 65, 0, 0, 21, 14, 8, 0, 0, 1557, 38, Michigan State, 151, 32, 345, 53, 32, 9, 97, 2, 1, 26, 19, 11, 2, 1, 2043, 18
2017-09-24, UTEP, 135, 36, 92, 34, 10, 9, 67, 0, 5, 15, 15, 2, 2, 1, 1825, 14, New Mexico St, 179, 29, 283, 43, 26, 11, 103, 1, 1, 21, 17, 9, 1, 1, 1775, 41
2017-09-24, S Illinois, 103, 37, 290, 49, 30, 7, 56, 0, 1, 23, 20, 10, 4, 3, 2144, 31, Memphis, 176, 36, 288, 36, 22, 8, 90, 0, 0, 24, 13, 5, 1, 1, 1456, 44
2017-09-24, Hawaii, 170, 38, 280, 40, 29, 10, 96, 0, 2, 24, 15, 6, 3, 2, 2345, 21, Wyoming, 177, 29, 92, 19, 9, 4, 51, 0, 0, 11, 12, 4, 1, 1, 1255, 28
2017-09-24, UCLA, 115, 15, 480, 60, 40, 13, 132, 2, 2, 27, 12, 3, 2, 2, 1400, 34, Stanford, 405, 45, 148, 24, 16, 12, 86, 1, 0, 23, 12, 4, 1, 1, 2200, 58
2017-09-29, Miami (FL), 139, 35, 270, 26, 15, 5, 59, 0, 1, 19, 12, 4, 1, 1, 1589, 31, Duke, 183, 46, 166, 42, 21, 7, 82, 1, 1, 24, 19, 5, 3, 1, 2011, 6
2017-09-29, Texas, 141, 52, 171, 26, 19, 10, 76, 1, 1, 19, 23, 11, 1, 1, 2431, 17, Iowa State, 10, 15, 246, 49, 24, 4, 40, 0, 3, 18, 12, 3, 2, 0, 1169, 7
2017-09-30, UConn, -8, 36, 408, 28, 22, 5, 42, 1, 0, 18, 13, 3, 4, 2, 1699, 28, SMU, 218, 41, 280, 39, 27, 11, 94, 0, 0, 28, 17, 9, 2, 1, 1901, 49
2017-09-30, South Alabama, 98, 22, 235, 45, 21, 7, 45, 0, 2, 16, 15, 5, 2, 1, 1674, 16, LA Tech, 162, 33, 317, 39, 24, 3, 11, 1, 0, 26, 11, 2, 1, 1, 1926, 34
2017-09-30, Marshall, 133, 44, 233, 34, 21, 6, 85, 1, 0, 22, 18, 7, 3, 2, 2351, 38, Cincinnati, 138, 26, 211, 45, 22, 7, 78, 3, 0, 21, 14, 4, 2, 1, 1249, 21
2017-09-30, Ball State, 63, 30, 175, 43, 23, 7, 70, 1, 1, 15, 19, 7, 2, 1, 1909, 3, W Michigan, 169, 43, 245, 21, 15, 5, 50, 0, 0, 21, 13, 7, 0, 0, 1691, 55
2017-09-30, Indiana, 177, 47, 175, 32, 15, 2, 20, 3, 1, 19, 18, 7, 2, 1, 1591, 14, Penn State, 39, 37, 331, 37, 24, 2, 7, 0, 1, 20, 18, 6, 1, 1, 2009, 45
2017-09-30, New Mexico St, 11, 14, 344, 38, 23, 6, 29, 1, 1, 18, 9, 5, 0, 0, 1105, 24, Arkansas, 230, 51, 264, 26, 19, 3, 35, 0, 1, 29, 13, 9, 3, 2, 2495, 42
2017-09-30, Houston, 162, 31, 226, 36, 25, 12, 108, 0, 1, 23, 14, 6, 0, 0, 1715, 20, Temple, 142, 37, 182, 42, 20, 10, 83, 0, 3, 22, 16, 4, 4, 3, 1885, 13
2017-09-30, OSU, 286, 38, 342, 30, 19, 10, 106, 0, 0, 24, 11, 5, 2, 1, 1474, 56, Rutgers, 117, 41, 92, 27, 11, 10, 80, 0, 2, 13, 18, 6, 1, 0, 2126, 0
2017-09-30, Ohio, 293, 40, 181, 24, 13, 7, 69, 0, 0, 25, 11, 5, 0, 0, 1599, 58, UMass, 147, 37, 403, 58, 33, 5, 39, 1, 1, 30, 18, 5, 8, 6, 2001, 50
2017-09-30, South Carolina, 23, 26, 256, 30, 17, 2, 10, 1, 0, 14, 13, 2, 1, 0, 1553, 17, Texas A&M, 237, 49, 159, 27, 19, 5, 47, 1, 0, 20, 16, 7, 0, 0, 2047, 24
2017-09-30, UNC, 106, 26, 141, 32, 18, 6, 60, 0, 2, 11, 12, 2, 3, 3, 1285, 7, Georgia Tech, 403, 66, 53, 10, 5, 1, 5, 2, 0, 22, 16, 8, 3, 3, 2315, 33
2017-09-30, Air Force, 238, 63, 158, 18, 9, 2, 15, 2, 0, 26, 15, 7, 3, 2, 2117, 38, New Mexico, 363, 41, 146, 9, 4, 7, 65, 0, 0, 16, 9, 4, 0, 0, 1483, 56
2017-09-30, Cent Michigan, 116, 33, 180, 43, 22, 6, 53, 0, 3, 18, 16, 6, 1, 0, 1894, 8, Boston College, 224, 53, 85, 21, 14, 6, 43, 2, 0, 17, 18, 8, 1, 0, 1706, 27
2017-09-30, Rice, 55, 23, 222, 32, 15, 4, 37, 0, 3, 14, 13, 4, 0, 0, 1545, 10, Pitt, 69, 33, 410, 34, 28, 2, 25, 1, 0, 24, 11, 6, 1, 0, 2055, 42
2017-09-30, Syracuse, 59, 30, 385, 48, 30, 12, 93, 0, 1, 20, 17, 7, 5, 3, 1411, 25, North Carolina St, 256, 47, 206, 34, 21, 6, 49, 0, 0, 29, 12, 3, 2, 2, 2189, 33
2017-09-30, North Texas, 174, 46, 366, 41, 24, 3, 19, 1, 1, 24, 21, 9, 4, 4, 2193, 43, Southern Miss, 145, 29, 270, 42, 19, 6, 64, 0, 0, 18, 15, 5, 2, 0, 1407, 28
2017-09-30, Murray State, 19, 22, 61, 21, 10, 4, 59, 1, 0, 5, 12, 2, 0, 0, 1329, 10, Louisville, 312, 46, 364, 45, 32, 7, 69, 2, 0, 38, 13, 7, 3, 2, 2271, 55
2017-09-30, Miami (OH), 115, 33, 262, 37, 19, 9, 90, 1, 1, 19, 15, 6, 2, 0, 2133, 17, Notre Dame, 333, 39, 170, 23, 10, 5, 60, 0, 0, 21, 13, 5, 2, 2, 1467, 52
2017-09-30, Texas State, 135, 52, 127, 23, 11, 3, 22, 1, 1, 16, 18, 6, 2, 1, 1820, 10, Wyoming, 84, 35, 249, 26, 15, 4, 33, 1, 0, 18, 11, 5, 0, 0, 1780, 45
2017-09-30, Miss St, 194, 47, 157, 37, 13, 10, 39, 0, 2, 18, 21, 7, 6, 2, 2060, 10, Auburn, 244, 39, 267, 17, 14, 1, 15, 2, 0, 14, 12, 6, 1, 1, 1540, 49
2017-09-30, Akron, 178, 40, 183, 25, 14, 1, 5, 2, 1, 19, 13, 6, 2, 1, 1776, 34, Bowling Green, 181, 41, 195, 38, 24, 8, 77, 2, 2, 17, 18, 6, 2, 2, 1824, 23
2017-09-30, FSU, 149, 43, 121, 21, 11, 8, 70, 1, 0, 15, 15, 4, 0, 0, 2081, 26, Wake Forest, 96, 34, 271, 35, 24, 7, 59, 1, 1, 17, 14, 4, 1, 1, 1519, 19
2017-09-30, Baylor, 84, 27, 291, 44, 26, 10, 60, 1, 1, 18, 16, 5, 3, 2, 1853, 20, Kansas State, 225, 43, 119, 17, 7, 6, 45, 1, 0, 19, 11, 4, 0, 0, 1747, 33
2017-09-30, Maryland, 262, 47, 154, 28, 18, 6, 70, 0, 0, 23, 16, 9, 2, 1, 1935, 31, Minnesota, 80, 31, 229, 26, 13, 3, 29, 0, 2, 18, 12, 5, 1, 1, 1665, 24
2017-09-30, Arizona State, 214, 46, 195, 25, 16, 3, 25, 0, 2, 22, 16, 8, 0, 0, 1935, 24, Stanford, 328, 33, 173, 23, 15, 8, 78, 1, 0, 17, 11, 5, 1, 1, 1665, 34
2017-09-30, Iowa, 19, 25, 207, 32, 17, 7, 47, 2, 0, 11, 14, 4, 1, 1, 1586, 10, Michigan State, 88, 40, 212, 28, 18, 9, 65, 0, 0, 19, 14, 5, 2, 1, 2014, 17
2017-09-30, USC, 163, 29, 164, 29, 15, 9, 80, 1, 1, 15, 11, 2, 1, 1, 1473, 27, Washington St, 122, 30, 340, 51, 34, 6, 59, 0, 1, 23, 18, 8, 1, 1, 2127, 30
2017-09-30, UTEP, 152, 37, 110, 18, 9, 5, 50, 0, 0, 16, 12, 5, 1, 0, 1707, 21, Army, 353, 50, 80, 7, 3, 6, 47, 0, 1, 22, 9, 5, 1, 1, 1893, 35
2017-09-30, Troy, 206, 42, 157, 28, 16, 5, 35, 2, 0, 16, 18, 10, 2, 2, 2084, 24, LSU, 162, 29, 266, 32, 21, 4, 29, 2, 2, 21, 9, 0, 3, 2, 1516, 21
2017-09-30, Memphis, 75, 24, 321, 49, 27, 3, 20, 1, 3, 25, 12, 4, 4, 1, 1357, 13, UCF, 350, 49, 253, 31, 19, 12, 109, 0, 1, 27, 18, 10, 2, 1, 2243, 40
2017-09-30, Coastal Carolina, 112, 38, 329, 32, 18, 7, 80, 1, 2, 21, 14, 8, 0, 0, 2001, 43, UL Monroe, 243, 40, 101, 20, 12, 4, 35, 0, 0, 16, 12, 2, 1, 1, 1599, 51
2017-09-30, Mid Tennessee, 69, 24, 385, 52, 32, 7, 64, 0, 3, 23, 16, 8, 3, 2, 1861, 20, FAU, 252, 50, 187, 29, 22, 4, 27, 0, 0, 29, 12, 4, 4, 3, 1739, 38
2017-09-30, Buffalo, 235, 44, 142, 18, 11, 6, 56, 0, 1, 18, 10, 3, 1, 0, 1816, 27, Kent State, 124, 40, 320, 31, 19, 10, 99, 0, 1, 24, 13, 4, 3, 0, 1784, 13
2017-09-30, Northwestern, 25, 34, 219, 45, 29, 5, 50, 0, 2, 20, 15, 3, 3, 2, 1967, 24, Wisconsin, 109, 37, 197, 20, 11, 5, 47, 1, 2, 13, 11, 3, 0, 0, 1633, 33
2017-09-30, Charlotte, 349, 49, 155, 28, 16, 5, 40, 0, 0, 23, 14, 5, 2, 2, 2017, 29, FIU, 234, 41, 241, 27, 15, 5, 42, 0, 1, 20, 15, 8, 0, 0, 1583, 30
2017-09-30, USF, 390, 50, 185, 21, 13, 8, 102, 1, 0, 25, 14, 10, 0, 0, 1649, 61, ECU, 108, 36, 306, 46, 21, 6, 58, 0, 2, 23, 18, 8, 3, 2, 1951, 31
2017-09-30, Georgia, 294, 55, 84, 17, 7, 6, 65, 0, 1, 20, 16, 9, 0, 0, 2099, 41, Tennessee, 62, 29, 80, 23, 11, 5, 26, 2, 2, 7, 12, 1, 1, 0, 1501, 0
2017-09-30, Vanderbilt, 46, 20, 264, 40, 18, 4, 38, 0, 0, 17, 13, 3, 3, 2, 1440, 24, Florida, 218, 51, 249, 26, 17, 9, 64, 0, 0, 23, 16, 7, 3, 3, 2160, 38
2017-09-30, BYU, 210, 46, 186, 29, 12, 8, 55, 3, 4, 20, 14, 4, 3, 0, 1729, 24, Utah State, 112, 44, 176, 30, 16, 4, 38, 0, 1, 14, 21, 7, 2, 0, 1871, 40
2017-09-30, Nebraska, 165, 38, 246, 24, 17, 5, 70, 1, 0, 23, 11, 7, 1, 1, 1868, 28, Illinois, 93, 37, 106, 16, 10, 5, 49, 0, 1, 15, 12, 5, 0, 0, 1732, 6
2017-09-30, E Michigan, 13, 27, 299, 47, 27, 5, 50, 1, 2, 20, 15, 4, 1, 1, 1795, 20, Kentucky, 53, 37, 175, 27, 18, 5, 40, 1, 0, 16, 17, 7, 0, 0, 1805, 24
2017-09-30, Navy, 421, 68, 90, 4, 3, 9, 83, 1, 0, 24, 12, 4, 1, 1, 2378, 31, Tulsa, 229, 39, 115, 18, 12, 5, 40, 0, 0, 12, 14, 6, 2, 0, 1222, 21
2017-10-01, Cal, 8, 29, 255, 43, 23, 4, 37, 2, 0, 17, 18, 4, 3, 1, 1866, 24, Oregon, 328, 56, 131, 22, 17, 10, 110, 0, 1, 23, 14, 6, 0, 0, 1734, 45
2017-10-01, Washington, 216, 41, 293, 34, 26, 3, 21, 0, 1, 32, 14, 9, 1, 1, 2052, 42, Oregon State, 110, 28, 74, 22, 11, 8, 86, 2, 0, 8, 13, 2, 1, 1, 1548, 7
2017-10-01, San Jose State, 147, 33, 315, 49, 30, 7, 60, 1, 2, 30, 16, 7, 2, 1, 1677, 13, UNLV, 345, 52, 203, 16, 11, 6, 55, 0, 0, 25, 13, 9, 0, 0, 1923, 41
2017-10-01, Clemson, 146, 43, 186, 21, 12, 4, 20, 0, 0, 14, 16, 6, 1, 1, 1844, 31, VT, 90, 28, 252, 45, 30, 4, 31, 1, 2, 17, 15, 4, 5, 3, 1756, 17
2017-10-01, N Illinois, 155, 45, 262, 38, 23, 4, 42, 1, 3, 22, 18, 7, 0, 0, 2067, 28, San Diego State, 127, 36, 136, 20, 10, 10, 126, 0, 0, 10, 14, 1, 1, 1, 1533, 34
2017-10-01, Colorado State, 259, 37, 351, 22, 18, 3, 25, 0, 0, 25, 11, 8, 0, 0, 1839, 51, Hawaii, 150, 21, 362, 47, 31, 7, 41, 1, 0, 21, 12, 4, 3, 2, 1761, 21
2017-10-01, Colorado, 191, 38, 243, 38, 17, 6, 53, 0, 0, 24, 16, 4, 3, 2, 1781, 23, UCLA, 95, 35, 372, 45, 28, 9, 85, 0, 1, 25, 16, 9, 2, 1, 1819, 27
2017-10-01, Nevada, 61, 23, 253, 49, 31, 4, 20, 0, 3, 16, 17, 5, 3, 0, 1372, 21, Fresno State, 192, 38, 312, 33, 25, 8, 61, 2, 1, 22, 11, 1, 2, 2, 2228, 41
2017-10-01, Oklahoma State, 221, 44, 376, 38, 27, 8, 78, 0, 1, 32, 11, 6, 0, 0, 1839, 41, Texas Tech, 54, 26, 330, 46, 29, 8, 63, 0, 1, 25, 12, 5, 1, 0, 1761, 34
2017-10-01, Ole Miss, 88, 26, 165, 29, 14, 3, 30, 0, 2, 11, 13, 0, 2, 0, 1403, 3, Alabama, 365, 51, 248, 24, 15, 7, 60, 0, 0, 26, 15, 7, 3, 3, 2197, 66
2017-10-04, Arkansas State, 65, 35, 316, 26, 12, 5, 55, 1, 4, 19, 12, 5, 0, 0, 1256, 43, Ga Southern, 333, 63, 160, 18, 10, 7, 63, 2, 2, 24, 15, 3, 2, 0, 2344, 25
2017-10-05, Louisville, 116, 29, 354, 48, 26, 10, 69, 0, 1, 25, 16, 9, 1, 0, 1767, 25, North Carolina St, 153, 39, 367, 32, 20, 6, 50, 1, 0, 23, 12, 5, 1, 1, 1833, 39
2017-10-06, Memphis, 231, 45, 480, 55, 39, 12, 104, 0, 0, 34, 20, 13, 3, 2, 2210, 70, UConn, 167, 34, 310, 35, 21, 6, 55, 2, 1, 24, 11, 2, 3, 1, 1390, 31
2017-10-06, Boise State, 158, 47, 142, 20, 13, 1, 5, 0, 1, 19, 15, 8, 2, 0, 1941, 24, BYU, 66, 23, 172, 37, 20, 3, 35, 0, 2, 12, 14, 5, 4, 1, 1659, 7
2017-10-07, Georgia, 423, 54, 126, 14, 10, 7, 46, 1, 0, 27, 11, 7, 1, 1, 2063, 45, Vanderbilt, 64, 22, 172, 31, 17, 5, 25, 0, 0, 11, 15, 6, 2, 1, 1537, 14
2017-10-07, Illinois, 200, 30, 246, 45, 22, 5, 50, 1, 3, 20, 16, 8, 2, 0, 1900, 16, Iowa, 191, 38, 250, 34, 18, 3, 18, 1, 1, 20, 15, 7, 2, 1, 1700, 45
2017-10-07, W Michigan, 376, 68, 269, 31, 24, 10, 95, 0, 2, 33, 19, 11, 1, 0, 1861, 71, Buffalo, 86, 33, 597, 61, 35, 8, 64, 2, 0, 30, 19, 9, 0, 0, 1739, 68
2017-10-07, Southern Miss, 246, 30, 212, 21, 15, 3, 35, 2, 0, 18, 8, 2, 1, 1, 1433, 31, UTSA, 102, 33, 367, 43, 27, 3, 25, 0, 1, 27, 16, 8, 0, 0, 2167, 29
2017-10-07, Alabama, 232, 44, 123, 22, 13, 6, 50, 1, 0, 16, 14, 4, 1, 1, 1652, 27, Texas A&M, 71, 40, 237, 29, 19, 6, 45, 2, 1, 16, 14, 3, 4, 2, 1948, 19
2017-10-07, Missouri, 213, 33, 355, 43, 22, 7, 55, 2, 0, 24, 17, 8, 1, 1, 1431, 34, Kentucky, 188, 39, 298, 37, 22, 6, 34, 0, 1, 22, 17, 8, 2, 2, 2169, 40
2017-10-07, Kansas State, 140, 39, 254, 23, 14, 7, 70, 0, 1, 16, 11, 2, 0, 0, 1693, 34, Texas, 166, 40, 380, 51, 30, 3, 30, 0, 1, 32, 15, 8, 1, 0, 1907, 40
2017-10-07, Washington St, 87, 25, 282, 42, 24, 6, 74, 2, 0, 19, 14, 2, 0, 0, 1794, 33, Oregon, 132, 45, 145, 27, 15, 10, 95, 1, 2, 13, 17, 2, 3, 0, 1806, 10
2017-10-07, Kent State, 102, 43, 29, 17, 6, 5, 43, 1, 3, 9, 16, 2, 2, 0, 1800, 3, N Illinois, 152, 50, 114, 22, 13, 7, 59, 1, 2, 15, 17, 5, 1, 1, 1800, 24
2017-10-07, Colorado State, 216, 52, 293, 31, 22, 8, 85, 0, 0, 29, 15, 6, 2, 0, 2232, 27, Utah State, 63, 29, 149, 34, 18, 7, 73, 0, 0, 14, 16, 5, 1, 0, 1368, 14
