Season,Start,Week,Away,Home,APts,HPts,AFD,AFum,AFumL,APA,API,ARA,ARY,HFD,HFum,HFumL,HPA,HPI,HRA,HRY
2016,2016-09-24 16:00:00,0,CHAR,TEM,20,48,25,2,1,42,0,42,231,26,1,0,32,0,34,210
2016,2016-09-24 16:00:00,0,SJSU,ISU,10,44,24,1,0,27,4,47,177,23,1,1,29,0,32,187
2016,2016-09-24 16:00:00,0,CSU,MINN,24,31,24,2,1,31,1,48,158,21,0,0,20,1,45,243
2016,2016-09-24 16:30:00,0,ECU,VT,17,54,16,1,1,34,0,35,81,18,0,0,23,0,45,167
2016,2016-09-24 16:30:00,0,CMU,UVA,35,49,22,0,0,45,1,34,93,25,0,0,43,1,26,148
2016,2016-09-24 17:00:00,0,SYR,CONN,31,24,19,0,0,40,0,26,62,23,0,0,46,1,45,144
2016,2016-09-24 17:00:00,0,WAG,BC,10,42,7,1,0,25,0,22,45,23,0,0,20,0,56,300
2016,2016-09-24 18:00:00,0,WEBB,OHIO,21,37,16,2,1,20,0,39,190,31,1,0,38,1,45,221
2016,2016-09-24 19:30:00,0,BYU,WVU,32,35,27,2,1,36,3,40,280,26,1,1,40,1,35,149
2016,2016-09-24 19:30:00,0,FLA,TENN,28,38,17,1,1,39,1,31,106,22,1,0,33,2,46,179
2016,2016-09-24 19:30:00,0,MSST,UMASS,47,35,31,1,1,39,0,44,297,22,0,0,41,3,28,138
2016,2016-09-24 19:30:00,0,PITT,UNC,36,37,21,2,1,18,0,55,281,22,1,1,46,0,22,18
2016,2016-09-24 19:30:00,0,APP,AKR,45,38,30,1,1,31,0,49,307,30,0,0,43,2,26,133
2016,2016-09-24 19:30:00,0,DUKE,ND,38,35,24,0,0,32,1,42,208,24,4,2,37,1,37,153
2016,2016-09-24 19:30:00,0,WAKE,IND,33,28,21,0,0,29,0,50,180,25,0,0,47,5,32,115
2016,2016-09-24 19:30:00,0,WIU,NIU,28,23,20,0,0,37,0,36,131,25,0,0,37,1,41,301
2016,2016-09-24 19:30:00,0,BSU,ORST,38,24,27,3,2,37,0,42,274,17,1,1,34,0,35,96
2016,2016-09-24 19:30:00,0,M-OH,CIN,20,27,14,1,1,24,1,29,67,28,1,1,38,2,48,187
2016,2016-09-24 19:30:00,0,PSU,MICH,10,49,12,1,1,27,1,28,70,25,0,0,35,0,49,326
2016,2016-09-24 19:30:00,0,UTSA,ODU,19,33,21,4,1,30,1,39,131,27,2,0,35,0,45,238
2016,2016-09-24 20:00:00,0,DSU,MIZ,0,79,8,2,2,28,2,26,44,34,3,0,39,0,39,268
2016,2016-09-24 20:30:00,0,TLSA,FRES,48,41,34,2,1,34,1,68,344,20,2,1,45,1,44,177
2016,2016-09-24 20:30:00,0,VAN,WKU,31,30,19,1,0,29,1,42,110,27,3,2,40,1,33,205
2016,2016-09-24 21:30:00,0,COLO,ORE,41,38,32,1,0,32,2,52,260,24,0,0,33,1,45,215
2016,2016-09-24 22:00:00,0,LSU,AUB,13,18,14,1,1,27,0,32,220,18,2,1,26,0,49,154
2016,2016-09-24 22:00:00,0,UNT,RICE,42,35,19,3,1,29,0,42,215,28,3,2,40,1,60,255
2016,2016-09-24 22:00:00,0,BALL,FAU,31,27,28,0,0,39,1,41,226,20,2,1,37,1,36,121
2016,2016-09-24 23:00:00,0,NICH,USA,40,41,12,3,2,19,0,43,161,24,2,0,50,4,42,208
2016,2016-09-24 23:00:00,0,HOU,TXST,64,3,32,0,0,32,0,50,243,8,4,0,33,1,23,33
2016,2016-09-24 23:00:00,0,ARMY,BUFF,20,23,21,2,1,10,1,67,396,13,1,0,31,1,33,87
2016,2016-09-24 23:00:00,0,NMSU,TROY,6,52,25,0,0,54,5,33,94,27,0,0,37,0,41,207
2016,2016-09-24 23:00:00,0,LT,MTSU,34,38,35,2,1,59,0,37,118,25,0,0,46,0,33,197
2016,2016-09-24 23:00:00,0,UCA,ARST,28,23,23,1,0,37,0,46,112,20,5,2,38,2,34,45
2016,2016-09-24 23:00:00,0,UCF,FIU,53,14,26,0,0,20,0,56,276,11,2,0,24,1,34,80
2016,2016-09-24 23:00:00,0,GASO,WMU,31,49,20,3,2,16,2,50,202,21,0,0,27,0,37,137
2016,2016-09-24 23:10:00,0,MOST,KSU,0,35,4,2,1,12,1,17,30,13,0,0,13,0,22,165
2016,2016-09-24 23:30:00,0,OKST,BAY,24,35,30,3,3,46,1,55,213,20,2,1,28,1,37,136
2016,2016-09-24 23:30:00,0,SC,UK,10,17,16,0,0,30,0,35,91,23,3,1,19,1,50,216
2016,2016-09-24 23:30:00,0,NEB,NW,24,13,26,2,2,29,0,47,310,23,0,0,38,2,32,137
2016,2016-09-25 00:00:00,0,STAN,UCLA,22,13,20,1,1,28,1,37,207,16,2,1,27,0,33,77
2016,2016-09-25 00:00:00,0,BGSU,MEM,3,77,14,0,0,48,4,28,91,25,0,0,32,0,45,240
2016,2016-09-25 00:00:00,0,USM,UTEP,34,7,18,2,2,27,0,39,202,10,2,1,28,2,26,145
2016,2016-09-25 00:00:00,0,ULL,TULN,39,41,20,2,2,38,2,63,137,14,1,0,26,1,48,130
2016,2016-09-25 00:00:00,0,LOU,MRSH,59,28,33,2,2,44,1,41,273,16,1,1,21,1,43,148
2016,2016-09-25 01:00:00,0,ARK,TA&M,24,45,27,3,3,42,0,40,120,22,3,2,22,0,37,366
2016,2016-09-25 01:00:00,0,IDHO,UNLV,33,30,21,1,1,35,0,36,129,26,0,0,26,2,49,364
2016,2016-09-25 02:00:00,0,CAL,ASU,41,51,29,2,1,56,2,37,159,23,0,0,30,1,50,164
2016,2016-09-25 02:15:00,0,AFA,USU,27,20,17,2,0,13,0,52,213,22,2,1,48,1,32,42
2016,2016-09-25 02:30:00,0,WASH,ARIZ,35,28,24,1,0,21,1,51,352,23,3,2,31,1,43,308
2016,2016-09-30 00:00:00,0,CONN,HOU,14,42,14,0,0,36,0,27,62,27,1,0,49,0,30,114
2016,2016-09-30 00:30:00,0,KU,TTU,19,55,17,2,1,48,1,28,46,34,3,1,55,1,24,73
2016,2016-10-01 01:00:00,0,STAN,WASH,6,44,14,3,2,27,0,30,29,22,1,0,21,0,41,214
2016,2016-10-01 02:15:00,0,TOL,BYU,53,55,33,0,0,38,2,41,187,26,0,0,21,0,45,338
2016,2016-10-01 16:00:00,0,UCF,ECU,47,29,16,1,0,29,2,44,217,30,4,2,70,3,32,33
2016,2016-10-01 16:00:00,0,BAY,ISU,45,42,30,0,0,22,0,62,469,26,0,0,23,0,54,204
2016,2016-10-01 16:00:00,0,ALCN,ARK,10,52,15,3,2,19,2,38,155,25,1,1,18,0,38,353
2016,2016-10-01 16:00:00,0,ND,SYR,50,33,25,0,0,35,1,37,183,25,1,0,51,0,37,126
2016,2016-10-01 16:00:00,0,SMU,TEM,20,45,16,3,2,44,2,32,89,17,1,1,18,2,45,244
2016,2016-10-01 16:00:00,0,MIAMI,GT,35,21,18,0,0,19,0,27,114,22,3,2,19,1,54,267
2016,2016-10-01 16:00:00,0,RUTG,OSU,0,58,9,2,0,16,0,38,83,32,0,0,36,1,53,410
2016,2016-10-01 16:00:00,0,FLA,VAN,13,6,15,1,1,28,0,35,92,21,2,1,32,2,37,147
2016,2016-10-01 16:00:00,0,NW,IOWA,38,31,20,1,1,30,0,42,198,15,2,0,27,1,41,79
2016,2016-10-01 16:00:00,0,GAST,APP,3,17,16,0,0,44,4,25,88,26,0,0,25,1,48,218
2016,2016-10-01 16:00:00,0,TEX,OKST,31,49,26,1,0,33,1,49,329,22,0,0,28,0,43,163
2016,2016-10-01 16:30:00,0,UVA,DUKE,34,20,16,0,0,41,1,36,80,25,1,1,54,5,31,106
2016,2016-10-01 17:00:00,0,BUFF,BC,3,35,5,3,1,23,0,19,26,21,2,2,27,0,57,142
2016,2016-10-01 18:30:00,0,ORST,COLO,6,47,14,4,0,32,2,34,126,26,0,0,30,0,54,247
2016,2016-10-01 18:30:00,0,OHIO,M-OH,17,7,18,1,0,18,1,49,141,18,2,2,34,2,32,33
2016,2016-10-01 19:20:00,0,EMU,BGSU,28,25,24,1,1,30,1,45,212,29,1,0,47,1,42,206
2016,2016-10-01 19:30:00,0,TENN,UGA,34,31,18,3,2,26,1,38,127,24,2,1,28,1,46,181
2016,2016-10-01 19:30:00,0,NAVY,AFA,14,28,18,1,1,31,2,38,57,18,1,0,15,1,53,173
2016,2016-10-01 19:30:00,0,ILL,NEB,16,31,12,0,0,23,0,21,124,23,1,1,23,1,49,203
2016,2016-10-01 19:30:00,0,KSU,WVU,16,17,17,1,0,30,1,42,120,21,1,1,41,1,35,124
2016,2016-10-01 19:30:00,0,AKR,KENT,31,27,18,1,1,28,2,32,141,20,0,0,36,0,41,138
2016,2016-10-01 19:30:00,0,PUR,MD,7,50,16,0,0,53,1,27,10,19,2,1,17,1,46,400
2016,2016-10-01 19:30:00,0,WIS,MICH,7,14,8,1,0,25,3,28,71,21,0,0,32,1,44,130
2016,2016-10-01 19:30:00,0,ULM,AUB,7,58,16,2,1,33,1,32,112,36,2,1,18,0,66,410
2016,2016-10-01 19:30:00,0,WAKE,NCST,16,33,23,2,0,46,0,21,69,28,0,0,37,0,39,200
2016,2016-10-01 19:30:00,0,UNC,FSU,37,35,28,2,1,38,0,32,133,30,1,0,32,0,43,223
2016,2016-10-01 19:30:00,0,TULN,UMASS,31,24,27,1,1,21,0,64,280,16,2,1,30,1,24,131
2016,2016-10-01 19:30:00,0,NIU,BALL,31,24,30,2,2,41,1,46,355,27,1,0,41,1,44,151
2016,2016-10-01 19:40:00,0,MINN,PSU,26,29,31,0,0,41,1,48,228,19,0,0,42,0,28,136
2016,2016-10-01 20:00:00,0,TA&M,SC,24,13,22,2,1,40,1,39,216,21,3,1,35,1,35,161
2016,2016-10-01 20:00:00,0,SJSU,UNM,41,48,20,1,0,30,1,26,129,22,0,0,8,1,64,446
2016,2016-10-01 21:00:00,0,TROY,IDHO,34,13,27,1,1,42,2,33,157,19,1,0,34,2,36,89
2016,2016-10-01 21:00:00,0,OKLA,TCU,52,46,23,2,2,30,0,48,260,19,0,0,45,1,29,65
2016,2016-10-01 22:00:00,0,UTAH,CAL,23,28,30,0,0,43,0,54,176,17,0,0,35,1,14,56
2016,2016-10-01 22:00:00,0,ODU,CHAR,52,17,22,2,1,29,1,40,207,22,2,2,36,1,49,178
2016,2016-10-01 23:00:00,0,RICE,USM,28,44,19,3,0,20,0,45,180,23,3,2,36,1,34,111
2016,2016-10-01 23:00:00,0,UTEP,LT,7,28,22,1,1,34,1,35,122,19,1,0,28,0,22,196
2016,2016-10-01 23:00:00,0,USF,CIN,45,20,25,0,0,33,0,48,226,21,2,1,41,3,35,130
2016,2016-10-01 23:00:00,0,FAU,FIU,31,33,17,2,1,21,0,36,236,25,0,0,30,2,49,270
2016,2016-10-01 23:00:00,0,UK,ALA,6,34,12,3,2,22,0,36,72,25,1,1,38,0,37,173
2016,2016-10-01 23:00:00,0,WMU,CMU,49,10,22,1,0,21,0,41,254,18,1,1,29,1,33,99
2016,2016-10-01 23:00:00,0,HBU,WKU,3,50,17,1,0,33,1,46,86,23,2,0,22,0,30,252
2016,2016-10-01 23:00:00,0,MEM,MISS,28,48,27,1,1,47,3,31,119,34,1,0,44,1,44,263
2016,2016-10-01 23:00:00,0,MTSU,UNT,30,13,24,0,0,45,1,32,182,16,1,0,54,0,22,5
2016,2016-10-01 23:30:00,0,IW,TXST,17,48,17,3,0,37,1,29,191,34,0,0,42,0,50,130
2016,2016-10-01 23:30:00,0,MRSH,PITT,27,43,18,0,0,32,1,30,104,29,0,0,24,0,41,252
2016,2016-10-01 23:30:00,0,MIZ,LSU,7,42,14,0,0,38,1,22,77,30,0,0,30,0,52,418
2016,2016-10-02 00:00:00,0,SDSU,USA,24,42,20,3,2,22,0,41,157,18,0,0,21,1,40,89
2016,2016-10-02 00:00:00,0,ULL,NMSU,31,37,21,4,0,36,2,49,205,31,2,0,49,2,42,145
2016,2016-10-02 00:00:00,0,MSU,IND,21,24,21,2,1,35,0,41,175,19,1,0,28,1,39,156
2016,2016-10-02 00:00:00,0,LOU,CLEM,36,42,31,3,2,44,1,55,273,26,2,2,31,3,31,201
2016,2016-10-02 00:30:00,0,ASU,USC,20,41,16,1,0,37,1,33,75,23,3,0,36,0,33,157
2016,2016-10-02 01:30:00,0,ORE,WSU,33,51,20,1,1,27,1,37,214,36,0,0,48,0,40,280
2016,2016-10-02 02:15:00,0,USU,BSU,10,21,18,0,0,51,0,25,71,19,1,1,26,0,40,154
2016,2016-10-02 02:15:00,0,WYO,CSU,38,17,19,0,0,18,0,49,269,20,2,1,42,1,33,111
2016,2016-10-02 02:30:00,0,ARIZ,UCLA,24,45,22,1,0,31,0,49,242,20,0,0,37,0,32,125
2016,2016-10-02 02:30:00,0,FRES,UNLV,20,45,15,1,0,45,1,32,64,19,2,0,16,0,54,364
2016,2016-10-02 03:59:00,0,NEV,HAW,17,38,23,0,0,33,0,42,194,24,2,1,18,0,40,344
2016,2016-10-07 00:00:00,0,WKU,LT,52,55,26,4,2,50,0,23,87,26,0,0,45,0,27,107
2016,2016-10-07 00:00:00,0,TEM,MEM,27,34,27,3,1,59,2,29,86,15,3,1,26,0,31,151
2016,2016-10-07 23:30:00,0,CLEM,BC,56,10,21,2,1,26,0,35,230,15,4,1,24,1,48,155
2016,2016-10-08 00:00:00,0,UMASS,ODU,16,36,22,2,0,33,2,32,169,29,0,0,35,0,47,274
2016,2016-10-08 00:00:00,0,SMU,TLSA,40,43,22,0,0,52,0,35,154,34,1,0,44,1,59,315
2016,2016-10-08 01:00:00,0,BSU,UNM,49,21,22,1,0,30,0,29,65,23,1,0,15,1,61,382
2016,2016-10-08 15:30:00,0,CIN,CONN,9,20,22,3,0,56,1,22,2,21,2,0,33,2,41,188
2016,2016-10-08 16:00:00,0,USM,UTSA,32,55,31,4,2,50,1,39,179,17,0,0,12,0,35,339
2016,2016-10-08 16:00:00,0,TCU,KU,24,23,18,3,1,32,3,34,160,23,2,1,45,3,44,122
2016,2016-10-08 16:00:00,0,IOWA,MINN,14,7,17,3,1,31,2,41,179,13,2,1,33,2,29,102
2016,2016-10-08 16:00:00,0,TEX,OKLA,40,45,23,1,1,36,1,46,180,28,4,2,31,2,55,282
2016,2016-10-08 16:00:00,0,ECU,USF,22,38,24,0,0,56,1,35,168,23,2,1,29,0,42,306
2016,2016-10-08 16:00:00,0,AUB,MSST,38,14,22,4,1,18,1,56,228,16,5,2,35,1,33,103
2016,2016-10-08 16:00:00,0,MD,PSU,14,38,11,1,1,16,1,38,170,28,2,1,19,0,62,372
2016,2016-10-08 16:00:00,0,ND,NCST,3,10,10,4,2,26,1,38,59,14,6,2,14,0,51,157
2016,2016-10-08 16:30:00,0,GT,PITT,34,37,18,0,0,10,0,45,241,22,1,1,20,0,42,215
2016,2016-10-08 18:00:00,0,BGSU,OHIO,24,30,24,3,1,38,3,39,114,22,3,0,29,1,37,183
2016,2016-10-08 19:00:00,0,TOL,EMU,35,20,30,3,0,31,0,51,220,16,2,1,38,1,20,62
2016,2016-10-08 19:00:00,0,M-OH,AKR,13,35,15,1,1,28,2,34,107,16,1,0,29,0,35,125
2016,2016-10-08 19:00:00,0,HOU,NAVY,40,46,28,2,1,50,2,33,125,20,2,0,5,0,63,306
2016,2016-10-08 19:30:00,0,IND,OSU,17,38,14,2,1,28,1,40,99,18,2,1,21,1,50,290
2016,2016-10-08 19:30:00,0,KENT,BUFF,44,20,17,0,0,13,0,45,341,20,1,1,40,0,37,116
2016,2016-10-08 19:30:00,0,TENN,TA&M,38,45,29,6,5,48,2,51,282,21,1,1,34,2,50,353
2016,2016-10-08 19:30:00,0,TXST,GAST,21,41,27,2,1,47,2,41,120,23,3,3,40,0,37,196
2016,2016-10-08 19:30:00,0,AFA,WYO,26,35,12,2,1,19,3,39,149,21,1,1,27,0,48,189
2016,2016-10-08 19:30:00,0,VT,UNC,34,3,18,7,2,17,0,66,189,8,3,2,33,2,29,73
2016,2016-10-08 19:30:00,0,ISU,OKST,31,38,26,3,1,44,2,42,165,20,1,0,44,0,33,108
2016,2016-10-08 19:30:00,0,BALL,CMU,21,24,18,0,0,30,2,39,166,18,0,0,32,0,37,153
2016,2016-10-08 19:30:00,0,ARMY,DUKE,6,13,8,4,2,11,1,43,165,9,2,1,16,0,50,145
2016,2016-10-08 19:30:00,0,PUR,ILL,34,31,25,0,0,37,2,41,231,24,2,1,23,0,46,315
2016,2016-10-08 19:30:00,0,BYU,MSU,31,14,24,0,0,29,0,49,260,13,1,0,21,1,32,85
2016,2016-10-08 20:00:00,0,COLO,USC,17,21,20,0,0,44,1,29,96,28,4,3,37,1,39,195
2016,2016-10-08 20:00:00,0,VAN,UK,13,20,18,2,1,30,0,32,141,20,1,1,24,1,52,258
2016,2016-10-08 20:30:00,0,HAW,SJSU,34,17,20,2,2,33,0,31,144,16,0,0,33,3,40,164
2016,2016-10-08 22:30:00,0,NIU,WMU,30,45,25,0,0,31,2,42,251,28,3,0,24,0,50,246
2016,2016-10-08 23:00:00,0,ALA,ARK,49,30,16,3,2,17,1,34,264,25,3,2,48,3,36,73
2016,2016-10-08 23:00:00,0,IDHO,ULM,34,31,18,1,0,38,0,33,203,27,2,1,38,3,38,221
2016,2016-10-08 23:00:00,0,FRES,NEV,22,27,25,3,2,28,0,48,255,23,1,1,23,0,49,226
2016,2016-10-08 23:00:00,0,MRSH,UNT,21,38,16,0,0,42,1,28,13,23,2,2,28,0,54,252
2016,2016-10-08 23:00:00,0,MICH,RUTG,78,0,23,1,1,16,0,53,486,2,1,1,18,0,36,34
2016,2016-10-08 23:00:00,0,TTU,KSU,38,44,33,0,0,63,1,28,63,21,0,0,20,0,39,231
2016,2016-10-08 23:00:00,0,SYR,WAKE,9,28,14,2,1,26,1,40,158,21,3,1,22,1,51,190
2016,2016-10-08 23:30:00,0,WASH,ORE,70,21,30,0,0,28,0,45,378,22,4,1,34,1,43,230
2016,2016-10-09 00:00:00,0,FSU,MIAMI,20,19,22,2,0,33,1,43,167,20,0,0,32,1,28,62
2016,2016-10-09 00:00:00,0,FIU,UTEP,35,21,23,1,0,31,1,44,258,16,0,0,39,1,24,139
2016,2016-10-09 01:00:00,0,CAL,ORST,44,47,27,1,0,45,1,44,317,27,0,0,24,2,50,474
2016,2016-10-09 02:00:00,0,USU,CSU,24,31,23,3,1,35,1,39,251,22,0,0,32,0,47,224
2016,2016-10-09 02:00:00,0,ARIZ,UTAH,23,36,21,2,0,29,3,37,127,23,4,0,29,0,45,210
2016,2016-10-09 02:30:00,0,WSU,STAN,42,16,21,1,0,41,2,30,101,16,2,1,34,2,26,61
2016,2016-10-09 02:30:00,0,UNLV,SDSU,7,26,9,2,0,13,1,36,113,22,1,1,20,0,54,245
2016,2016-10-09 02:30:00,0,UCLA,ASU,20,23,18,4,1,54,3,23,-1,15,3,1,39,2,34,79
2016,2016-10-09 16:00:00,0,CHAR,FAU,28,23,22,1,1,17,1,48,219,26,0,0,42,1,41,174
2016,2016-10-09 18:30:00,0,UGA,SC,28,14,19,0,0,17,1,50,326,13,3,2,36,1,26,30
2016,2016-10-14 23:00:00,0,DUKE,LOU,14,24,13,1,0,21,0,39,110,21,1,1,26,0,35,288
2016,2016-10-15 00:00:00,0,MEM,TULN,24,14,16,2,2,34,1,33,163,20,2,2,30,1,44,169
2016,2016-10-15 02:00:00,0,SDSU,FRES,17,3,25,1,0,12,0,61,292,10,0,0,27,3,24,78
2016,2016-10-15 02:15:00,0,MSST,BYU,21,28,23,1,0,37,2,49,163,20,2,1,28,1,46,147
2016,2016-10-15 16:00:00,0,IOWA,PUR,49,35,24,0,0,20,0,53,365,24,0,0,59,1,21,47
2016,2016-10-15 16:00:00,0,VAN,UGA,17,16,9,2,0,18,0,32,62,23,2,0,40,0,35,75
2016,2016-10-15 16:00:00,0,MINN,MD,31,10,16,1,0,15,0,48,229,16,2,2,37,2,36,130
2016,2016-10-15 16:00:00,0,KSU,OKLA,17,38,19,0,0,37,0,32,110,24,1,0,32,1,33,138
2016,2016-10-15 16:00:00,0,LAF,ARMY,7,62,10,0,0,38,2,17,10,31,2,1,13,0,54,537
2016,2016-10-15 16:00:00,0,ILL,RUTG,24,7,10,0,0,14,1,43,228,23,5,4,30,1,50,203
2016,2016-10-15 16:00:00,0,NCST,CLEM,17,24,23,0,0,42,2,32,128,30,5,3,52,1,38,126
2016,2016-10-15 16:00:00,0,WVU,TTU,48,17,28,0,0,31,0,46,332,21,1,0,50,1,27,34
2016,2016-10-15 16:30:00,0,GASO,GT,24,35,25,0,0,33,0,50,167,19,1,0,11,0,44,265
2016,2016-10-15 16:30:00,0,PITT,UVA,45,31,19,2,0,21,0,49,209,19,0,0,45,1,26,86
2016,2016-10-15 18:00:00,0,EMU,OHIO,27,20,20,1,1,39,0,32,88,25,2,1,43,1,30,124
2016,2016-10-15 18:30:00,0,WKU,MTSU,44,43,28,2,0,40,1,37,130,32,0,0,54,1,32,171
2016,2016-10-15 18:30:00,0,KENT,M-OH,14,18,14,2,0,14,2,48,163,14,2,1,21,0,37,79
2016,2016-10-15 19:30:00,0,NEB,IND,27,22,17,0,0,26,2,45,152,18,0,0,39,2,30,88
2016,2016-10-15 19:30:00,0,UNC,MIAMI,20,13,23,0,0,46,0,43,162,17,1,1,32,0,36,139
2016,2016-10-15 19:30:00,0,UNM,AFA,45,40,18,1,0,8,0,55,373,24,2,0,24,0,49,251
2016,2016-10-15 19:30:00,0,KU,BAY,7,49,15,2,1,27,4,48,83,20,1,1,30,0,49,246
2016,2016-10-15 19:30:00,0,ALA,TENN,49,10,28,2,1,28,1,48,409,11,0,0,31,1,32,32
2016,2016-10-15 19:30:00,0,BGSU,TOL,35,42,24,1,0,38,1,34,167,25,0,0,30,1,43,219
2016,2016-10-15 19:30:00,0,CMU,NIU,34,28,25,1,1,35,2,50,230,16,2,0,30,2,37,174
2016,2016-10-15 19:30:00,0,WMU,AKR,41,0,31,1,1,31,0,56,378,17,0,0,31,2,28,130
2016,2016-10-15 19:30:00,0,GAST,TROY,21,31,24,3,1,52,2,24,37,20,1,0,36,1,43,128
2016,2016-10-15 19:30:00,0,LT,UMASS,56,28,29,4,3,34,1,35,199,25,1,1,40,1,33,131
2016,2016-10-15 19:30:00,0,NW,MSU,54,40,26,0,0,35,1,51,209,18,1,1,42,1,23,51
2016,2016-10-15 19:30:00,0,USC,ARIZ,48,14,25,1,0,35,0,43,320,20,3,2,26,2,44,201
2016,2016-10-15 19:30:00,0,BALL,BUFF,31,21,25,1,1,22,2,59,356,24,0,0,46,0,37,153
2016,2016-10-15 19:30:00,0,WAKE,FSU,6,17,13,1,1,34,2,32,68,27,3,3,37,1,38,123
2016,2016-10-15 19:45:00,0,VT,SYR,17,31,21,1,1,33,1,39,161,32,1,0,55,1,45,156
2016,2016-10-15 20:00:00,0,MIZ,FLA,14,40,16,3,1,22,2,46,265,22,2,1,38,3,39,287
2016,2016-10-15 20:00:00,0,UTAH,ORST,19,14,17,3,2,13,0,60,275,15,3,1,30,1,35,197
2016,2016-10-15 21:00:00,0,NMSU,IDHO,23,55,17,2,2,36,0,29,62,34,0,0,39,1,42,169
2016,2016-10-15 22:00:00,0,FIU,CHAR,27,26,19,2,1,42,2,21,39,24,2,2,31,1,47,232
2016,2016-10-15 23:00:00,0,FAU,MRSH,21,27,24,1,1,20,1,45,281,25,0,0,39,1,42,106
2016,2016-10-15 23:00:00,0,MISS,ARK,30,34,20,2,0,39,1,31,150,27,1,0,32,1,51,200
2016,2016-10-15 23:00:00,0,TLSA,HOU,31,38,27,1,1,51,1,35,94,30,2,2,34,1,55,268
2016,2016-10-15 23:00:00,0,TXST,ULM,34,40,19,2,1,36,2,26,124,31,5,1,23,1,73,298
2016,2016-10-15 23:00:00,0,USA,ARST,7,17,13,2,1,27,1,31,61,36,1,0,13,1,54,204
2016,2016-10-15 23:00:00,0,UTSA,RICE,14,13,16,1,1,25,0,38,125,22,3,1,37,0,32,114
2016,2016-10-15 23:00:00,0,CONN,USF,27,42,20,0,0,39,0,36,72,26,4,2,37,2,47,316
2016,2016-10-15 23:00:00,0,ISU,TEX,6,27,19,1,1,34,0,43,98,28,1,1,38,1,47,209
2016,2016-10-15 23:30:00,0,TEM,UCF,26,25,24,2,1,24,1,51,197,14,3,0,22,1,36,86
2016,2016-10-15 23:30:00,0,USM,LSU,10,45,16,3,1,37,0,36,81,17,0,0,18,1,24,183
2016,2016-10-15 23:30:00,0,STAN,ND,17,10,18,3,2,20,1,40,176,16,1,0,29,2,35,153
2016,2016-10-16 00:00:00,0,ASU,COLO,16,40,7,2,0,35,1,28,50,27,2,2,32,0,52,315
2016,2016-10-16 00:00:00,0,OSU,WIS,30,23,23,2,0,29,1,45,185,22,1,0,28,1,46,236
2016,2016-10-16 02:15:00,0,CSU,BSU,23,28,19,0,0,31,0,36,184,21,0,0,25,0,48,226
2016,2016-10-16 02:30:00,0,NEV,SJSU,10,14,13,0,0,22,2,34,113,20,1,0,17,0,54,137
2016,2016-10-16 02:30:00,0,UCLA,WSU,21,27,18,5,2,40,2,25,43,25,1,1,48,1,35,95
2016,2016-10-16 03:59:00,0,UNLV,HAW,41,38,29,1,0,29,0,51,256,20,2,1,32,0,33,229
2016,2016-10-20 23:00:00,0,MIAMI,VT,16,37,15,1,0,38,1,29,42,28,0,0,34,0,44,251
2016,2016-10-20 23:30:00,0,TROY,USA,28,21,28,5,2,42,0,38,190,12,1,1,20,0,39,145
2016,2016-10-21 02:15:00,0,BYU,BSU,27,28,19,0,0,41,0,38,135,24,5,3,39,2,35,129
2016,2016-10-21 23:00:00,0,USF,TEM,30,46,18,1,0,20,1,33,165,26,0,0,21,0,48,322
2016,2016-10-22 02:30:00,0,ORE,CAL,49,52,27,2,0,40,1,45,192,40,0,0,61,0,57,311
2016,2016-10-22 02:30:00,0,SJSU,SDSU,3,42,14,1,0,37,0,28,67,22,1,0,18,1,44,293
2016,2016-10-22 16:00:00,0,TEX,KSU,21,24,20,1,0,24,0,36,133,27,2,2,27,1,49,240
2016,2016-10-22 16:00:00,0,UNT,ARMY,35,18,15,0,0,17,1,33,202,24,7,3,21,4,67,302
2016,2016-10-22 16:00:00,0,UCF,CONN,24,16,22,0,0,45,0,30,83,24,0,0,35,0,45,171
2016,2016-10-22 16:00:00,0,WIS,IOWA,17,9,20,1,1,25,0,48,167,14,2,0,33,0,27,83
2016,2016-10-22 16:00:00,0,NCST,LOU,13,54,9,1,0,36,3,25,14,24,2,2,36,0,44,163
2016,2016-10-22 16:00:00,0,M-OH,BGSU,40,26,24,1,1,35,0,44,218,26,2,1,49,3,23,57
2016,2016-10-22 16:00:00,0,OKST,KU,44,20,23,1,1,27,0,46,230,20,1,1,40,2,33,204
2016,2016-10-22 16:00:00,0,RUTG,MINN,32,34,22,1,1,40,2,36,150,19,1,1,19,1,53,243
2016,2016-10-22 16:00:00,0,IND,NW,14,24,23,0,0,59,2,27,84,26,0,0,44,0,44,123
2016,2016-10-22 16:00:00,0,UMASS,SC,28,34,23,2,2,42,2,37,142,21,3,2,26,0,44,194
2016,2016-10-22 16:00:00,0,CMU,TOL,17,31,18,2,1,33,1,23,97,23,0,0,32,0,37,140
2016,2016-10-22 16:30:00,0,SYR,BC,28,20,23,3,2,38,1,33,99,16,1,1,20,1,40,223
2016,2016-10-22 17:00:00,0,OHIO,KENT,14,10,13,2,2,19,1,36,208,18,2,0,29,0,49,163
2016,2016-10-22 18:00:00,0,HAW,AFA,34,27,19,1,0,37,2,26,75,27,2,2,10,1,87,389
2016,2016-10-22 19:00:00,0,COLO,STAN,10,5,23,0,0,25,0,44,241,15,2,1,29,3,33,93
2016,2016-10-22 19:00:00,0,UNC,UVA,35,14,25,2,2,31,0,36,178,19,1,1,45,0,39,110
