Season,Start,Week,Away,Home,APts,HPts,AFD,AFum,AFumL,APA,API,ARA,ARY,HFD,HFum,HFumL,HPA,HPI,HRA,HRY
2013,2013-10-26 00:00:00,0,BSU,BYU,20,37,23,3,3,46,1,44,214,28,0,0,41,0,50,229
2013,2013-10-26 16:00:00,0,HOU,RUTG,49,14,26,1,0,35,0,38,211,22,1,1,31,5,41,204
2013,2013-10-26 16:00:00,0,CONN,UCF,17,62,15,5,2,32,2,30,91,24,1,1,35,1,38,176
2013,2013-10-26 16:00:00,0,LOU,USF,34,3,26,0,0,30,0,40,132,8,2,1,19,1,20,38
2013,2013-10-26 16:00:00,0,NW,IOWA,10,17,19,2,2,14,0,52,225,19,0,0,27,1,41,136
2013,2013-10-26 16:00:00,0,WAKE,MIAMI,21,24,21,0,0,46,1,25,59,20,0,0,28,0,40,200
2013,2013-10-26 16:00:00,0,OKST,ISU,58,27,20,1,0,27,1,47,342,20,2,2,38,1,48,154
2013,2013-10-26 16:00:00,0,NEB,MINN,23,34,17,2,1,30,1,30,189,23,0,0,17,0,54,271
2013,2013-10-26 16:00:00,0,BALL,AKR,42,24,27,2,1,36,0,37,157,22,1,1,35,2,44,226
2013,2013-10-26 16:21:00,0,VAN,TA&M,24,56,19,0,0,32,3,44,95,28,4,4,46,1,32,182
2013,2013-10-26 16:30:00,0,GT,UVA,35,25,18,3,3,9,2,52,394,32,4,0,62,1,31,68
2013,2013-10-26 17:00:00,0,PITT,NAVY,21,24,18,1,1,27,0,38,135,20,1,0,18,1,47,220
2013,2013-10-26 18:00:00,0,M-OH,OHIO,16,41,16,1,0,34,1,40,85,25,1,1,33,0,42,229
2013,2013-10-26 18:30:00,0,TOL,BGSU,28,25,21,1,1,23,0,41,242,19,1,0,26,0,36,135
2013,2013-10-26 19:00:00,0,TEM,SMU,49,59,23,2,1,38,0,36,217,34,3,3,53,0,29,190
2013,2013-10-26 19:00:00,0,WMU,UMASS,31,30,21,10,83,37,0,35,118,16,2,15,25,0,42,112
2013,2013-10-26 19:30:00,0,TENN,ALA,10,45,14,1,0,28,2,28,127,26,1,1,28,0,37,204
2013,2013-10-26 19:30:00,0,NCST,FSU,17,49,16,1,1,33,2,42,188,30,0,0,34,2,34,224
2013,2013-10-26 19:30:00,0,BC,UNC,10,34,12,1,1,22,0,38,202,21,0,0,29,0,44,110
2013,2013-10-26 19:30:00,0,BUFF,KENT,41,21,23,1,0,31,0,39,206,19,0,0,32,2,30,103
2013,2013-10-26 19:30:00,0,DUKE,VT,13,10,13,1,0,26,4,28,91,19,0,0,38,4,46,173
2013,2013-10-26 19:30:00,0,CLEM,MD,40,27,30,3,2,41,1,57,236,19,2,2,46,2,25,82
2013,2013-10-26 19:30:00,0,EMU,NIU,20,59,21,0,0,32,0,46,164,30,0,0,28,0,44,327
2013,2013-10-26 19:30:00,0,UTEP,RICE,7,45,17,3,2,12,1,55,248,21,1,0,20,0,47,265
2013,2013-10-26 19:30:00,0,MSU,ILL,42,3,29,1,1,16,0,55,269,8,1,1,21,1,21,25
2013,2013-10-26 19:30:00,0,TLSA,TULN,7,14,19,1,1,30,3,46,205,17,0,0,29,2,41,137
2013,2013-10-26 19:45:00,0,WVU,KSU,12,35,18,2,2,41,1,29,103,19,3,2,21,0,43,157
2013,2013-10-26 20:00:00,0,TROY,WKU,32,26,18,3,0,33,1,30,91,29,2,2,48,0,41,133
2013,2013-10-26 20:00:00,0,UTAH,USC,3,19,13,2,1,31,3,38,71,14,1,0,32,0,30,30
2013,2013-10-26 20:45:00,0,TTU,OKLA,30,38,24,2,1,54,2,25,72,25,2,1,22,0,50,277
2013,2013-10-26 21:00:00,0,UAB,UTSA,31,52,29,2,1,43,2,34,189,26,1,0,25,0,42,248
2013,2013-10-26 21:00:00,0,ND,AFA,45,10,22,1,0,26,0,37,135,19,2,2,12,0,65,290
2013,2013-10-26 22:00:00,0,LT,FIU,23,7,23,3,0,32,3,47,141,12,4,1,26,2,38,69
2013,2013-10-26 22:05:00,0,UNLV,NEV,27,22,29,2,1,42,0,42,149,18,1,1,40,1,36,130
2013,2013-10-26 23:00:00,0,UCLA,ORE,14,42,15,3,0,19,2,52,219,30,3,2,28,0,53,325
2013,2013-10-26 23:00:00,0,UNT,USM,55,14,30,2,2,27,2,62,229,10,4,2,31,3,21,39
2013,2013-10-26 23:00:00,0,FUR,LSU,16,48,13,2,0,29,1,35,92,26,1,1,26,2,36,332
2013,2013-10-26 23:00:00,0,SC,MIZ,27,24,28,2,2,56,1,35,75,17,0,0,25,1,41,155
2013,2013-10-26 23:00:00,0,USA,TXST,31,33,18,2,1,43,1,22,109,22,0,0,26,1,53,234
2013,2013-10-26 23:00:00,0,WYO,SJSU,44,51,24,1,1,34,1,43,332,28,2,1,37,0,44,160
2013,2013-10-26 23:00:00,0,BAY,KU,59,14,31,5,2,38,0,44,306,16,3,1,33,0,50,154
2013,2013-10-26 23:00:00,0,GAST,ULM,10,38,14,2,1,31,3,33,136,23,2,2,44,0,37,224
2013,2013-10-26 23:30:00,0,FAU,AUB,10,45,10,2,1,26,0,25,97,27,2,0,18,1,59,422
2013,2013-10-26 23:30:00,0,TEX,TCU,30,7,18,1,0,19,2,52,187,12,2,2,39,1,24,45
2013,2013-10-26 23:30:00,0,IDHO,MISS,14,59,12,1,1,30,0,36,87,28,3,0,29,0,45,292
2013,2013-10-27 00:00:00,0,PSU,OSU,14,63,20,2,1,34,2,40,120,32,0,0,26,0,51,408
2013,2013-10-27 00:00:00,0,ARIZ,COLO,44,20,26,2,1,32,1,50,405,19,0,0,33,1,42,137
2013,2013-10-27 02:30:00,0,STAN,ORST,20,12,13,2,2,18,0,33,185,23,2,1,57,0,24,17
2013,2013-10-27 02:30:00,0,FRES,SDSU,35,28,20,0,0,57,0,19,43,22,2,1,39,1,48,170
2013,2013-10-27 03:00:00,0,CAL,WASH,17,41,21,2,1,59,0,29,131,24,0,0,34,0,44,262
2013,2013-10-27 04:00:00,0,CSU,HAW,35,28,20,2,1,26,1,49,231,24,4,2,57,2,29,32
2013,2013-10-31 23:00:00,0,USF,HOU,23,35,18,2,1,41,1,34,53,21,2,2,30,0,26,95
2013,2013-10-31 23:30:00,0,RICE,UNT,16,28,20,1,1,28,2,42,133,13,0,0,13,1,43,149
2013,2013-10-31 23:30:00,0,ULM,TROY,49,37,20,1,0,32,0,40,108,24,2,2,55,0,31,144
2013,2013-11-01 02:30:00,0,ASU,WSU,55,21,33,2,1,31,1,57,282,14,3,1,54,1,11,2
2013,2013-11-02 01:00:00,0,USC,ORST,31,14,22,1,0,21,1,44,242,22,1,0,45,3,16,92
2013,2013-11-02 16:00:00,0,VT,BC,27,34,18,3,2,41,2,29,55,13,0,0,14,0,42,196
2013,2013-11-02 16:00:00,0,WIS,IOWA,28,9,15,3,0,19,1,45,218,14,1,0,40,2,32,110
2013,2013-11-02 16:00:00,0,ILL,PSU,17,24,27,0,0,52,2,24,90,25,1,1,32,0,48,250
2013,2013-11-02 16:00:00,0,USM,MRSH,13,61,19,1,1,48,1,33,74,29,2,2,37,0,27,304
2013,2013-11-02 16:00:00,0,OSU,PUR,56,0,30,0,0,36,1,41,345,10,1,1,29,1,27,27
2013,2013-11-02 16:00:00,0,ARMY,AFA,28,42,28,0,0,14,0,70,308,17,3,1,8,0,46,343
2013,2013-11-02 16:00:00,0,NIU,UMASS,63,19,27,2,2,17,0,49,354,15,4,1,25,2,45,155
2013,2013-11-02 16:00:00,0,TEM,RUTG,20,23,18,1,1,31,2,33,119,23,2,1,39,0,28,69
2013,2013-11-02 16:21:00,0,MSST,SC,16,34,23,3,2,43,3,35,150,12,0,0,20,0,34,160
2013,2013-11-02 16:30:00,0,WAKE,SYR,0,13,12,2,0,54,1,19,25,17,1,0,31,0,45,183
2013,2013-11-02 16:30:00,0,UNC,NCST,27,19,21,2,0,38,1,38,152,20,3,0,29,2,48,212
2013,2013-11-02 17:00:00,0,MTSU,UAB,24,21,16,0,0,23,1,34,259,19,1,1,9,1,56,299
2013,2013-11-02 17:00:00,0,WKU,GAST,44,28,25,2,1,29,1,46,203,18,0,0,41,2,27,85
2013,2013-11-02 19:30:00,0,UGA,FLA,23,20,21,1,1,26,0,35,156,18,0,0,29,0,41,145
2013,2013-11-02 19:30:00,0,MICH,MSU,6,29,12,3,0,30,1,29,-48,19,0,0,33,1,39,142
2013,2013-11-02 19:30:00,0,WVU,TCU,30,27,24,1,0,41,2,36,148,30,2,2,58,2,29,60
2013,2013-11-02 19:30:00,0,ARIZ,CAL,33,28,26,2,0,38,0,51,187,24,1,0,56,2,26,130
2013,2013-11-02 19:30:00,0,UTSA,TLSA,34,15,16,2,1,20,0,39,286,20,2,2,45,2,36,157
2013,2013-11-02 19:30:00,0,CLEM,UVA,59,10,26,0,0,45,1,43,175,13,2,1,46,2,39,114
2013,2013-11-02 19:30:00,0,ISU,KSU,7,41,15,0,0,36,3,34,123,19,2,1,20,0,48,226
2013,2013-11-02 19:30:00,0,KU,TEX,13,35,13,2,1,23,0,36,140,21,0,0,32,2,44,221
2013,2013-11-02 19:30:00,0,MINN,IND,42,39,25,3,1,26,0,52,248,22,1,1,38,0,37,227
2013,2013-11-02 19:30:00,0,NW,NEB,24,27,16,0,0,21,1,47,245,28,0,0,42,4,50,195
2013,2013-11-02 19:30:00,0,NAVY,ND,34,38,28,2,0,9,0,70,331,25,0,0,20,2,36,264
2013,2013-11-02 19:30:00,0,KENT,AKR,7,16,17,2,2,31,3,33,162,19,3,1,21,0,47,173
2013,2013-11-02 20:00:00,0,HAW,USU,10,47,15,0,0,44,3,25,59,28,0,0,42,1,44,163
2013,2013-11-02 20:00:00,0,SJSU,UNLV,34,24,26,0,0,31,2,45,312,25,0,0,49,2,27,86
2013,2013-11-02 21:00:00,0,NMSU,ULL,35,49,25,0,0,36,1,42,120,21,3,1,20,1,32,209
2013,2013-11-02 21:00:00,0,TULN,FAU,17,34,9,0,0,31,4,28,62,19,2,1,22,1,49,194
2013,2013-11-02 21:00:00,0,TXST,IDHO,37,21,18,0,0,24,0,38,108,20,1,1,35,0,38,145
2013,2013-11-02 22:00:00,0,AUB,ARK,35,17,18,1,0,9,0,46,233,25,3,2,27,1,47,222
2013,2013-11-02 22:00:00,0,ECU,FIU,34,13,17,0,0,36,0,19,74,23,0,0,33,1,43,73
2013,2013-11-02 23:00:00,0,EMU,TOL,16,55,15,1,0,27,1,27,82,34,1,1,29,0,53,334
2013,2013-11-02 23:00:00,0,PITT,GT,10,21,16,0,0,37,1,21,-5,19,3,2,10,0,53,276
2013,2013-11-02 23:00:00,0,TENN,MIZ,3,31,15,1,1,42,2,24,94,24,0,0,25,0,54,339
2013,2013-11-02 23:00:00,0,OKST,TTU,52,34,24,1,0,34,2,55,281,35,4,1,71,2,26,124
2013,2013-11-02 23:30:00,0,ARST,USA,17,16,21,2,1,25,0,47,189,18,0,0,30,1,40,143
2013,2013-11-02 23:30:00,0,COLO,UCLA,23,45,26,2,1,36,0,40,134,18,0,0,24,0,33,139
2013,2013-11-02 23:30:00,0,ALST,UK,14,48,13,5,2,28,0,38,149,22,3,0,29,0,44,233
2013,2013-11-03 00:00:00,0,MIAMI,FSU,14,41,17,0,0,28,2,29,83,25,1,0,29,2,44,192
2013,2013-11-03 00:00:00,0,UNM,SDSU,30,35,21,1,0,20,1,41,253,19,1,0,22,0,41,249
2013,2013-11-03 00:00:00,0,BSU,CSU,42,30,20,2,2,27,0,31,132,35,3,1,53,1,56,229
2013,2013-11-03 01:00:00,0,UTEP,TA&M,7,57,10,3,1,17,3,44,127,25,5,1,30,0,30,234
2013,2013-11-03 02:30:00,0,NEV,FRES,23,41,17,0,0,24,1,42,218,32,1,1,55,0,33,160
2013,2013-11-07 01:00:00,0,CMU,BALL,24,44,18,2,2,32,1,27,113,27,0,0,29,0,44,250
2013,2013-11-08 00:30:00,0,OKLA,BAY,12,41,16,0,0,35,2,34,87,28,1,0,26,0,54,255
2013,2013-11-08 00:30:00,0,TROY,ULL,36,41,27,2,0,45,0,39,192,19,3,1,13,1,44,193
2013,2013-11-08 02:00:00,0,ORE,STAN,20,26,17,4,2,34,0,24,62,25,1,0,13,0,66,274
2013,2013-11-09 01:30:00,0,LOU,CONN,31,10,18,1,0,37,1,30,81,16,2,2,38,3,33,58
2013,2013-11-09 02:00:00,0,AFA,UNM,37,45,25,1,0,23,0,48,257,27,2,0,3,0,65,451
2013,2013-11-09 17:00:00,0,AUB,TENN,55,23,25,1,1,7,1,53,444,18,1,0,25,1,43,226
2013,2013-11-09 17:00:00,0,KSU,TTU,49,26,19,1,0,11,0,45,291,30,2,1,64,2,32,105
2013,2013-11-09 17:00:00,0,VAN,FLA,34,17,13,0,0,12,0,44,126,26,3,1,46,3,34,39
2013,2013-11-09 17:00:00,0,TCU,ISU,21,17,15,1,0,36,2,38,123,18,5,2,40,0,42,110
2013,2013-11-09 17:00:00,0,PSU,MINN,10,24,22,2,2,25,0,36,190,19,1,1,25,0,46,195
2013,2013-11-09 17:00:00,0,IOWA,PUR,38,14,28,2,1,20,0,52,318,12,1,1,34,0,28,53
2013,2013-11-09 17:00:00,0,WKU,ARMY,21,17,18,2,1,24,1,40,135,16,2,2,12,0,46,277
2013,2013-11-09 17:00:00,0,SMU,CIN,25,28,24,1,0,47,0,20,48,29,1,1,32,2,45,163
2013,2013-11-09 17:00:00,0,MIZ,UK,48,17,16,2,2,28,0,30,223,17,1,1,28,0,51,134
2013,2013-11-09 17:00:00,0,UAB,MRSH,14,56,22,2,2,17,0,56,288,25,0,0,20,0,32,381
2013,2013-11-09 17:00:00,0,FSU,WAKE,59,3,19,3,1,39,1,34,89,8,1,1,25,6,40,103
2013,2013-11-09 17:21:00,0,ARK,MISS,24,34,22,0,0,32,1,34,196,25,2,0,38,2,38,103
2013,2013-11-09 17:30:00,0,UVA,UNC,14,45,19,2,0,43,2,40,112,19,1,0,29,1,41,201
2013,2013-11-09 18:00:00,0,WMU,EMU,32,35,25,1,0,40,1,38,120,24,2,1,22,1,44,264
2013,2013-11-09 19:00:00,0,TULN,UTSA,7,10,24,2,1,36,2,38,149,15,2,2,25,0,28,126
2013,2013-11-09 20:00:00,0,USC,CAL,62,28,20,0,0,22,0,29,256,30,0,0,53,0,43,190
2013,2013-11-09 20:30:00,0,SYR,MD,20,3,18,2,1,24,1,45,242,19,5,2,40,2,36,81
2013,2013-11-09 20:30:00,0,HAW,NAVY,28,42,28,2,2,33,0,47,218,24,0,0,8,0,61,383
2013,2013-11-09 20:30:00,0,UTEP,UNT,7,41,13,1,0,20,1,42,56,22,1,0,24,0,43,317
2013,2013-11-09 20:30:00,0,MSST,TA&M,41,51,30,1,0,42,1,43,299,29,0,0,39,3,33,91
2013,2013-11-09 20:30:00,0,NEB,MICH,17,13,15,2,2,23,0,43,128,13,2,0,27,0,36,-21
2013,2013-11-09 20:30:00,0,BC,NMSU,48,34,18,2,2,25,0,35,320,27,1,0,57,1,29,159
2013,2013-11-09 20:30:00,0,NEV,CSU,17,38,20,2,0,47,0,33,164,24,1,0,27,1,37,331
2013,2013-11-09 20:30:00,0,BYU,WIS,17,27,20,0,0,42,1,39,163,21,2,1,32,1,45,229
2013,2013-11-09 20:30:00,0,ILL,IND,35,52,30,1,0,58,1,34,162,29,1,1,28,1,43,371
2013,2013-11-09 20:45:00,0,TLSA,ECU,24,58,22,2,1,44,3,40,188,29,2,1,50,0,37,121
2013,2013-11-09 21:00:00,0,FIU,MTSU,0,48,10,3,3,19,1,32,91,28,2,1,25,0,49,249
2013,2013-11-09 21:00:00,0,NCST,DUKE,20,38,20,1,1,33,3,48,164,12,2,1,34,3,31,123
2013,2013-11-09 21:00:00,0,ASU,UTAH,20,19,20,2,1,31,0,39,149,12,2,0,21,2,46,126
2013,2013-11-09 21:00:00,0,KU,OKST,6,42,15,2,0,25,1,49,202,21,1,0,39,0,31,85
2013,2013-11-09 22:00:00,0,ODU,IDHO,59,38,28,0,0,56,1,30,88,27,3,1,34,2,47,177
2013,2013-11-10 00:00:00,0,HOU,UCF,14,19,23,1,0,46,2,29,136,24,2,2,24,1,45,188
2013,2013-11-10 00:00:00,0,USM,LT,13,36,20,0,0,52,4,21,59,24,3,1,37,0,48,311
2013,2013-11-10 00:00:00,0,VT,MIAMI,42,24,26,2,0,31,0,47,183,12,3,2,29,0,24,28
2013,2013-11-10 00:00:00,0,TEX,WVU,47,40,20,3,1,49,1,41,152,21,6,3,36,2,47,109
2013,2013-11-10 00:00:00,0,ARST,ULM,42,14,24,1,1,23,0,58,259,17,0,0,37,2,28,137
2013,2013-11-10 01:00:00,0,ND,PITT,21,28,16,1,1,39,2,24,138,23,1,0,35,0,41,112
2013,2013-11-10 01:00:00,0,COLO,WASH,7,59,15,2,1,25,2,37,128,28,0,0,29,0,51,316
2013,2013-11-10 01:00:00,0,USU,UNLV,28,24,24,4,2,29,0,44,143,24,0,0,39,1,42,150
2013,2013-11-10 01:00:00,0,LSU,ALA,17,38,16,2,2,23,0,31,43,25,0,0,20,0,42,193
2013,2013-11-10 03:00:00,0,UCLA,ARIZ,31,26,22,2,1,26,0,49,249,24,1,1,33,1,47,239
2013,2013-11-10 03:15:00,0,FRES,WYO,48,10,32,1,0,47,0,42,234,14,1,1,33,1,31,156
2013,2013-11-10 03:30:00,0,SDSU,SJSU,34,30,21,2,1,31,1,35,174,21,0,0,48,2,25,81
2013,2013-11-14 01:00:00,0,M-OH,KENT,6,24,10,1,1,14,1,40,112,21,2,1,23,0,46,300
2013,2013-11-14 01:00:00,0,BALL,NIU,27,48,29,0,0,49,1,34,170,28,1,1,33,0,40,224
2013,2013-11-15 00:30:00,0,GT,CLEM,31,55,22,4,1,26,1,45,253,26,2,0,30,1,37,173
2013,2013-11-15 00:36:00,0,MRSH,TLSA,45,34,32,5,4,58,1,45,163,20,2,1,39,1,44,184
2013,2013-11-16 02:00:00,0,WASH,UCLA,31,41,21,2,2,40,2,36,101,22,4,2,23,0,53,222
2013,2013-11-16 17:00:00,0,WVU,KU,19,31,20,1,0,42,2,32,144,14,1,1,12,0,54,315
2013,2013-11-16 17:00:00,0,CMU,WMU,27,22,16,3,2,25,3,37,118,17,1,0,36,1,35,164
2013,2013-11-16 17:00:00,0,TROY,MISS,21,51,15,1,1,42,1,22,-13,31,2,1,32,1,61,382
2013,2013-11-16 17:00:00,0,PUR,PSU,21,45,14,4,2,33,1,20,41,31,1,1,23,1,58,289
2013,2013-11-16 17:00:00,0,CIN,RUTG,52,17,26,3,1,43,1,28,112,21,0,0,51,2,33,108
2013,2013-11-16 17:00:00,0,UCF,TEM,39,36,28,0,0,40,0,36,253,22,0,0,45,1,24,136
2013,2013-11-16 17:00:00,0,IND,WIS,3,51,14,3,1,30,1,30,102,27,3,0,15,0,50,554
2013,2013-11-16 17:00:00,0,OSU,ILL,60,35,25,2,1,30,0,42,441,24,1,0,50,2,38,132
2013,2013-11-16 17:00:00,0,ISU,OKLA,10,48,20,0,0,36,2,34,103,21,2,0,23,0,44,405
2013,2013-11-16 17:21:00,0,UK,VAN,6,22,17,2,0,28,4,40,142,14,2,0,25,0,37,116
2013,2013-11-16 17:30:00,0,MD,VT,27,24,15,3,1,26,1,39,184,15,1,0,31,0,38,54
2013,2013-11-16 17:30:00,0,FAU,USM,41,7,20,0,0,12,0,60,333,16,2,1,37,2,25,20
2013,2013-11-16 17:30:00,0,NCST,BC,21,38,16,2,1,40,0,26,35,20,2,1,15,0,53,420
2013,2013-11-16 17:30:00,0,UNC,PITT,34,27,17,3,2,27,0,35,149,22,3,2,39,0,40,46
2013,2013-11-16 18:00:00,0,AKR,UMASS,14,13,18,3,3,33,0,36,133,14,2,0,28,2,42,172
2013,2013-11-16 19:00:00,0,ULL,GAST,35,21,24,1,1,16,0,46,248,28,3,1,44,1,39,183
2013,2013-11-16 19:00:00,0,WSU,ARIZ,24,17,27,0,0,53,1,27,101,24,0,0,38,0,45,195
2013,2013-11-16 19:00:00,0,UAB,ECU,14,63,17,2,1,34,2,34,144,36,2,0,31,2,45,278
2013,2013-11-16 20:00:00,0,CONN,SMU,21,38,20,0,0,43,2,34,158,27,0,0,52,0,24,107
2013,2013-11-16 20:30:00,0,OKST,TEX,38,13,21,0,0,22,1,40,183,25,1,0,43,3,43,151
2013,2013-11-16 20:30:00,0,MIAMI,DUKE,30,48,28,1,0,49,1,29,186,27,0,0,24,0,52,358
2013,2013-11-16 20:30:00,0,USA,NAVY,14,42,19,2,0,36,0,36,120,28,1,0,17,0,51,351
2013,2013-11-16 20:30:00,0,UGA,AUB,38,43,29,1,0,49,1,25,117,29,2,0,27,0,57,323
2013,2013-11-16 20:30:00,0,TCU,KSU,31,33,17,1,1,34,1,31,99,19,1,1,29,1,35,154
2013,2013-11-16 20:30:00,0,MSU,NEB,41,28,18,0,0,32,0,48,168,19,6,4,32,1,32,182
2013,2013-11-16 20:30:00,0,MICH,NW,27,19,26,1,0,43,0,44,139,20,0,0,34,1,49,143
2013,2013-11-16 20:30:00,0,SYR,FSU,3,59,17,2,1,28,1,50,143,20,0,0,26,1,19,225
2013,2013-11-16 21:00:00,0,UTAH,ORE,21,44,17,0,0,30,1,42,116,21,0,0,28,0,35,145
2013,2013-11-16 22:30:00,0,CAL,COLO,24,41,23,2,1,52,1,34,197,23,0,0,36,1,38,121
2013,2013-11-17 00:00:00,0,CSU,UNM,66,42,35,2,0,28,0,49,347,23,0,0,18,2,46,278
2013,2013-11-17 00:00:00,0,LT,RICE,14,52,14,3,2,30,2,29,146,35,1,1,23,0,69,415
2013,2013-11-17 00:00:00,0,MEM,USF,23,10,16,1,1,13,1,39,183,18,3,1,34,4,29,127
2013,2013-11-17 00:00:00,0,HOU,LOU,13,20,13,1,0,35,0,29,74,20,1,1,29,0,41,129
2013,2013-11-17 00:00:00,0,FLA,SC,14,19,15,0,0,14,1,41,200,15,0,0,28,0,35,164
2013,2013-11-17 00:20:00,0,TTU,BAY,34,63,24,4,2,54,1,35,138,32,1,1,31,0,57,340
2013,2013-11-17 00:30:00,0,TXST,ARST,21,38,16,1,0,30,0,33,158,22,0,0,18,1,57,328
2013,2013-11-17 00:45:00,0,ALA,MSST,20,7,20,2,2,32,2,33,196,10,4,0,29,1,29,53
2013,2013-11-17 01:00:00,0,FIU,UTEP,10,33,11,3,1,24,0,31,95,16,0,0,7,0,53,327
2013,2013-11-17 01:00:00,0,STAN,USC,17,20,18,2,1,25,2,35,210,18,2,1,37,0,27,23
2013,2013-11-17 02:30:00,0,ORST,ASU,17,30,20,2,1,46,4,26,70,20,0,0,37,2,39,156
2013,2013-11-17 03:15:00,0,WYO,BSU,7,48,17,4,2,41,2,31,55,28,2,2,39,1,53,241
2013,2013-11-17 03:30:00,0,SDSU,HAW,28,21,21,4,4,34,0,39,234,20,2,1,37,1,47,161
2013,2013-11-17 03:30:00,0,SJSU,NEV,16,38,21,1,1,45,0,30,58,25,1,1,27,0,51,311
2013,2013-11-21 01:00:00,0,NIU,TOL,35,17,29,3,0,22,0,55,364,24,1,1,30,3,46,184
2013,2013-11-22 00:30:00,0,RUTG,UCF,17,41,14,0,0,43,1,19,69,27,0,0,31,0,44,118
2013,2013-11-22 00:30:00,0,RICE,UAB,37,34,26,2,2,20,0,61,328,16,1,0,33,0,37,138
2013,2013-11-22 02:30:00,0,UNLV,AFA,41,21,30,1,1,18,0,58,330,17,2,1,13,0,55,228
2013,2013-11-23 02:30:00,0,NAVY,SJSU,58,52,29,1,0,6,0,62,432,32,1,1,56,1,39,160
2013,2013-11-23 17:00:00,0,OKLA,KSU,41,31,22,2,0,21,1,52,301,17,0,0,29,2,22,24
2013,2013-11-23 17:00:00,0,MEM,LOU,17,24,16,1,1,24,1,35,135,22,0,0,36,0,40,122
2013,2013-11-23 17:00:00,0,MICH,IOWA,21,24,10,1,1,28,0,29,60,21,1,1,30,3,44,168
2013,2013-11-23 17:00:00,0,CIT,CLEM,6,52,12,1,1,5,0,57,176,29,3,1,32,0,43,208
2013,2013-11-23 17:00:00,0,DUKE,WAKE,28,21,20,2,1,32,0,35,121,16,1,1,27,1,40,124
2013,2013-11-23 17:00:00,0,UVA,MIAMI,26,45,28,1,1,45,3,46,243,11,2,1,27,1,25,90
2013,2013-11-23 17:00:00,0,ODU,UNC,20,80,15,3,1,34,0,38,225,27,1,1,28,0,40,312
2013,2013-11-23 17:00:00,0,MSU,NW,30,6,20,0,0,23,0,40,171,19,0,0,46,3,26,80
2013,2013-11-23 17:00:00,0,ILL,PUR,20,16,22,2,2,31,2,37,123,11,1,0,29,1,29,120
2013,2013-11-23 17:00:00,0,CIN,HOU,24,17,26,1,1,51,2,40,172,13,3,2,41,0,31,33
2013,2013-11-23 17:21:00,0,MSST,ARK,24,17,26,1,1,32,1,37,191,18,2,2,17,1,43,225
2013,2013-11-23 17:30:00,0,ECU,NCST,42,28,25,0,0,31,0,40,170,22,0,0,44,0,39,129
2013,2013-11-23 17:30:00,0,PITT,SYR,17,16,19,2,1,41,1,27,21,16,0,0,28,0,39,148
2013,2013-11-23 18:00:00,0,UMASS,CMU,0,37,11,2,1,16,3,39,128,14,0,0,21,0,36,67
2013,2013-11-23 18:00:00,0,BGSU,EMU,58,7,24,0,0,26,1,46,296,4,1,1,18,2,26,61
2013,2013-11-23 18:00:00,0,CCU,SC,10,70,13,1,1,35,2,27,72,32,0,0,27,0,45,352
2013,2013-11-23 18:30:00,0,AAMU,GT,7,66,11,2,2,31,1,30,47,20,1,0,6,0,52,428
2013,2013-11-23 19:00:00,0,HAW,WYO,56,59,30,2,1,50,1,42,125,34,4,3,48,0,50,295
2013,2013-11-23 19:00:00,0,GASO,FLA,26,20,16,3,2,3,0,54,429,15,0,0,25,0,37,157
2013,2013-11-23 19:00:00,0,CHAT,ALA,0,49,8,2,1,15,1,35,93,22,2,1,20,0,32,251
2013,2013-11-23 20:00:00,0,GAST,ARST,33,35,17,4,4,26,0,40,184,14,3,2,19,0,45,138
2013,2013-11-23 20:00:00,0,NMSU,FAU,10,55,15,1,1,27,0,43,142,23,0,0,23,1,44,256
2013,2013-11-23 20:30:00,0,UTAH,WSU,37,49,23,2,0,46,2,35,134,22,2,2,62,0,18,90
2013,2013-11-23 20:30:00,0,WIS,MINN,20,7,18,2,0,26,1,45,197,11,3,3,23,0,32,102
2013,2013-11-23 20:30:00,0,BYU,ND,13,23,23,0,0,36,1,47,247,24,0,0,28,1,47,235
2013,2013-11-23 20:30:00,0,ORE,ARIZ,16,42,27,2,1,41,2,39,198,29,0,0,22,0,65,304
2013,2013-11-23 20:30:00,0,CSU,USU,0,13,13,1,0,39,2,34,38,11,1,0,18,0,48,148
2013,2013-11-23 20:30:00,0,TA&M,LSU,10,34,17,1,0,41,2,18,75,23,0,0,20,0,55,324
2013,2013-11-23 20:30:00,0,BC,MD,29,26,11,2,2,15,1,40,254,15,1,1,31,0,34,100
2013,2013-11-23 20:30:00,0,UTSA,UNT,21,13,26,0,0,49,1,31,184,24,1,0,46,1,28,105
2013,2013-11-23 20:30:00,0,IND,OSU,14,42,24,1,0,53,0,39,122,22,3,2,17,1,39,311
2013,2013-11-23 20:30:00,0,NEB,PSU,23,20,19,4,2,36,0,41,168,18,3,0,33,1,44,170
2013,2013-11-23 20:30:00,0,MTSU,USM,42,21,23,0,0,25,0,45,246,22,1,0,47,2,32,82
2013,2013-11-23 20:30:00,0,IDHO,FSU,14,80,22,0,0,45,4,35,59,28,1,1,39,1,40,336
2013,2013-11-23 20:30:00,0,UTEP,TULN,3,45,13,2,2,27,1,33,49,26,0,0,25,0,43,277
2013,2013-11-23 21:00:00,0,CAL,STAN,13,63,18,2,0,35,1,31,73,25,2,1,35,0,35,186
2013,2013-11-23 21:00:00,0,UNM,FRES,28,69,10,0,0,13,0,40,168,33,1,0,41,0,42,284
