Season,Start,Week,Away,Home,APts,HPts,AFD,AFum,AFumL,APA,API,ARA,ARY,HFD,HFum,HFumL,HPA,HPI,HRA,HRY
2014,2014-09-20 19:30:00,0,UNC,ECU,41,70,23,1,0,43,1,39,145,39,1,0,51,1,46,343
2014,2014-09-20 19:30:00,0,ARMY,WAKE,21,24,17,2,2,5,0,59,341,21,0,0,35,1,30,100
2014,2014-09-20 20:00:00,0,FAU,WYO,19,20,16,4,3,29,0,39,188,17,2,1,23,0,41,173
2014,2014-09-20 20:00:00,0,SJSU,MINN,7,24,17,4,3,33,2,32,68,19,2,1,7,1,58,380
2014,2014-09-20 20:00:00,0,IND,MIZ,31,27,27,0,0,33,0,50,241,27,0,0,48,1,35,172
2014,2014-09-20 20:00:00,0,UMASS,PSU,7,48,13,4,1,33,0,28,3,23,0,0,32,0,45,228
2014,2014-09-20 20:00:00,0,TXST,ILL,35,42,26,1,0,43,1,52,139,21,0,0,39,1,27,219
2014,2014-09-20 22:00:00,0,PRE,NCST,0,42,16,2,1,25,0,45,122,21,0,0,22,0,31,265
2014,2014-09-20 22:00:00,0,GAST,WASH,14,45,17,3,1,34,3,41,68,17,2,0,27,0,41,182
2014,2014-09-20 22:00:00,0,BCU,UCF,7,41,14,2,0,15,0,42,72,17,2,0,13,0,41,169
2014,2014-09-20 23:00:00,0,NWST,LT,30,27,21,0,0,35,2,38,102,22,2,2,34,3,33,133
2014,2014-09-20 23:00:00,0,IDHO,OHIO,24,36,23,0,0,56,3,28,64,19,2,1,19,0,47,272
2014,2014-09-20 23:00:00,0,MURR,WMU,14,45,15,1,0,35,0,24,91,30,1,0,29,1,54,377
2014,2014-09-20 23:00:00,0,MTSU,MEM,17,36,17,3,2,35,1,34,88,26,1,0,35,1,51,261
2014,2014-09-20 23:00:00,0,NIU,ARK,14,52,17,2,1,31,0,32,123,24,1,0,23,0,45,212
2014,2014-09-20 23:00:00,0,MSST,LSU,34,29,23,3,2,24,0,49,302,20,2,0,36,1,36,89
2014,2014-09-20 23:00:00,0,USU,ARST,14,21,19,1,0,47,1,37,145,22,3,3,33,1,47,126
2014,2014-09-20 23:00:00,0,M-OH,CIN,24,31,19,2,2,26,1,44,102,22,2,0,39,2,30,99
2014,2014-09-20 23:00:00,0,APP,USM,20,21,29,2,1,40,2,47,191,16,3,0,36,2,25,61
2014,2014-09-20 23:00:00,0,BALL,TOL,23,34,23,0,0,27,0,42,175,23,2,1,22,1,47,318
2014,2014-09-20 23:30:00,0,GASO,USA,28,6,18,3,1,11,1,52,335,20,1,0,34,2,42,147
2014,2014-09-20 23:30:00,0,SC,VAN,48,34,24,3,1,34,0,34,212,18,2,1,25,1,30,156
2014,2014-09-20 23:30:00,0,OKLA,WVU,45,33,24,1,0,30,1,46,301,26,1,1,41,2,40,137
2014,2014-09-21 00:00:00,0,MIAMI,NEB,31,41,24,2,1,42,2,23,76,27,2,1,13,1,54,343
2014,2014-09-21 00:00:00,0,CLEM,FSU,17,23,17,1,1,33,0,40,101,17,0,0,39,2,27,13
2014,2014-09-21 00:00:00,0,UNLV,HOU,14,47,16,1,0,39,3,39,170,30,0,0,29,2,52,399
2014,2014-09-21 00:00:00,0,UNM,NMSU,38,35,24,2,1,14,0,49,432,29,0,0,47,2,45,174
2014,2014-09-21 02:00:00,0,CAL,ARIZ,45,49,24,2,1,30,1,42,193,36,0,0,74,2,32,107
2014,2014-09-21 02:00:00,0,SUU,FRES,16,56,11,2,1,30,1,34,57,29,0,0,38,1,54,389
2014,2014-09-21 02:30:00,0,ULL,BSU,9,34,14,0,0,39,1,23,67,24,0,0,31,0,48,262
2014,2014-09-21 02:30:00,0,SDSU,ORST,7,28,11,0,0,26,2,23,109,25,3,1,31,1,36,97
2014,2014-09-21 02:30:00,0,ORE,WSU,38,31,22,1,0,25,0,42,172,29,2,2,63,0,17,63
2014,2014-09-25 23:30:00,0,TTU,OKST,35,45,32,1,0,60,3,30,118,22,1,0,31,2,42,158
2014,2014-09-26 02:00:00,0,UCLA,ASU,62,27,19,0,0,23,0,35,225,38,2,2,69,2,36,138
2014,2014-09-27 00:00:00,0,FRES,UNM,35,24,30,2,1,42,1,45,272,18,0,0,8,0,56,280
2014,2014-09-27 00:00:00,0,MTSU,ODU,41,28,29,3,2,30,0,57,280,24,2,1,44,3,19,41
2014,2014-09-27 16:00:00,0,TULN,RUTG,6,31,13,0,0,29,0,31,152,20,0,0,21,1,40,171
2014,2014-09-27 16:00:00,0,TENN,UGA,32,35,22,2,2,44,0,34,117,25,2,0,25,2,53,289
2014,2014-09-27 16:00:00,0,VAN,UK,7,17,8,1,0,25,3,22,54,23,4,2,30,1,50,183
2014,2014-09-27 16:00:00,0,USF,WIS,10,27,8,2,1,19,1,19,72,26,2,1,18,0,57,294
2014,2014-09-27 16:00:00,0,WYO,MSU,14,56,11,2,2,24,1,27,98,25,0,0,20,0,52,338
2014,2014-09-27 16:00:00,0,IOWA,PUR,24,10,22,0,0,37,1,51,175,9,1,0,32,2,30,84
2014,2014-09-27 16:00:00,0,TCU,SMU,56,0,31,0,0,43,0,38,265,17,2,2,33,1,45,89
2014,2014-09-27 16:00:00,0,UTEP,KSU,28,58,10,1,0,28,0,31,59,16,2,1,19,0,37,188
2014,2014-09-27 16:00:00,0,NW,PSU,29,6,17,0,0,37,1,38,103,14,1,1,46,1,25,50
2014,2014-09-27 16:30:00,0,CSU,BC,24,21,25,0,0,41,2,24,162,21,3,0,18,1,49,239
2014,2014-09-27 16:30:00,0,WMU,VT,17,35,10,1,1,33,1,24,19,26,0,0,32,2,47,308
2014,2014-09-27 17:00:00,0,ARMY,YALE,43,49,23,0,0,21,0,53,386,36,1,1,40,1,56,335
2014,2014-09-27 17:30:00,0,AKR,PITT,21,10,20,1,0,35,1,36,169,22,3,1,34,1,40,129
2014,2014-09-27 17:30:00,0,MD,IND,37,15,23,0,0,33,0,36,123,22,0,0,37,1,47,206
2014,2014-09-27 18:00:00,0,EIU,OHIO,19,34,21,0,0,47,0,30,143,20,2,0,31,2,41,229
2014,2014-09-27 19:00:00,0,BGSU,UMASS,47,42,30,0,0,60,3,48,225,29,4,3,61,1,31,49
2014,2014-09-27 19:30:00,0,KENT,UVA,13,45,18,2,2,35,3,33,34,27,1,1,32,2,45,254
2014,2014-09-27 19:30:00,0,WAKE,LOU,10,20,7,1,0,34,3,23,-22,21,4,3,32,0,49,215
2014,2014-09-27 19:30:00,0,MINN,MICH,30,14,20,1,0,23,0,47,206,12,3,1,25,1,28,83
2014,2014-09-27 19:30:00,0,WKU,NAVY,36,27,30,0,0,54,1,34,164,22,2,1,15,1,52,412
2014,2014-09-27 19:30:00,0,M-OH,BUFF,27,35,13,0,0,38,0,22,133,29,0,0,39,0,49,273
2014,2014-09-27 19:30:00,0,ARK,TA&M,28,35,22,3,1,27,0,47,285,21,0,0,41,1,27,137
2014,2014-09-27 19:30:00,0,FIU,UAB,34,20,9,0,0,24,0,37,93,21,2,2,35,4,47,184
2014,2014-09-27 19:30:00,0,FSU,NCST,56,41,28,2,2,38,2,33,166,29,3,2,50,0,37,161
2014,2014-09-27 20:00:00,0,TEM,CONN,36,10,15,2,1,31,0,24,41,18,2,1,28,2,43,133
2014,2014-09-27 20:00:00,0,LT,AUB,17,45,14,3,1,35,1,33,105,23,0,0,22,0,48,254
2014,2014-09-27 20:00:00,0,COLO,CAL,56,59,39,2,0,67,1,43,180,24,2,1,41,1,30,127
2014,2014-09-27 20:10:00,0,TEX,KU,23,0,19,3,1,34,0,36,111,19,1,0,31,4,51,173
2014,2014-09-27 20:15:00,0,STAN,WASH,20,13,22,3,2,26,1,39,187,15,2,0,30,0,38,81
2014,2014-09-27 21:00:00,0,USA,IDHO,34,10,19,1,1,25,1,38,233,18,1,0,40,2,33,30
2014,2014-09-27 21:00:00,0,UTSA,FAU,37,41,23,0,0,39,2,40,140,25,2,2,34,0,33,114
2014,2014-09-27 22:00:00,0,CIN,OSU,28,50,15,2,0,33,0,19,70,45,1,1,36,0,65,380
2014,2014-09-27 23:00:00,0,MIZ,SC,21,20,16,0,0,34,0,36,148,18,0,0,37,0,42,119
2014,2014-09-27 23:00:00,0,UNC,CLEM,35,50,22,0,0,49,1,30,84,27,1,0,39,1,44,92
2014,2014-09-27 23:00:00,0,RICE,USM,41,23,20,0,0,22,1,48,217,18,2,1,46,2,23,40
2014,2014-09-27 23:00:00,0,CMU,TOL,28,42,20,1,1,31,1,26,95,29,4,1,34,1,38,204
2014,2014-09-27 23:00:00,0,BSU,AFA,14,28,24,2,2,58,5,29,97,16,4,2,12,0,60,287
2014,2014-09-27 23:00:00,0,TROY,ULM,20,22,17,1,1,34,0,32,81,19,1,0,43,1,33,29
2014,2014-09-27 23:30:00,0,NMSU,LSU,7,63,13,4,2,33,2,37,172,29,2,2,20,2,54,363
2014,2014-09-27 23:30:00,0,DUKE,MIAMI,10,22,17,4,1,51,2,25,85,21,2,2,34,0,41,203
2014,2014-09-27 23:30:00,0,MEM,MISS,3,24,13,1,1,31,1,31,23,26,3,2,37,2,42,178
2014,2014-09-28 00:00:00,0,UNLV,SDSU,17,34,26,0,0,33,2,38,109,25,0,0,28,0,43,257
2014,2014-09-28 00:00:00,0,ND,SYR,31,15,29,4,3,39,2,41,161,17,0,0,38,1,30,135
2014,2014-09-28 00:00:00,0,TXST,TLSA,37,34,21,1,0,31,0,49,181,25,2,0,40,1,56,200
2014,2014-09-28 00:00:00,0,WSU,UTAH,28,27,27,1,1,61,2,25,78,18,1,1,40,0,40,192
2014,2014-09-28 00:20:00,0,BAY,ISU,49,28,32,0,0,50,1,47,244,18,1,0,39,1,34,127
2014,2014-09-28 01:00:00,0,ILL,NEB,14,45,16,0,0,38,3,24,78,35,2,1,21,1,70,458
2014,2014-09-28 02:30:00,0,ORST,USC,10,35,17,1,0,35,2,21,58,26,1,0,33,0,48,200
2014,2014-09-28 02:30:00,0,NEV,SJSU,21,10,16,0,0,18,0,36,192,24,1,1,46,2,37,170
2014,2014-10-02 23:00:00,0,UCF,HOU,17,12,10,1,1,18,0,37,127,20,2,1,43,2,33,117
2014,2014-10-02 23:00:00,0,FAU,FIU,10,38,22,3,3,42,1,30,158,20,1,1,29,0,41,185
2014,2014-10-03 02:30:00,0,ARIZ,ORE,31,24,29,1,1,31,1,55,208,25,2,2,33,0,41,144
2014,2014-10-03 23:00:00,0,LOU,SYR,28,6,18,3,1,22,1,48,178,14,1,0,37,2,26,44
2014,2014-10-04 02:00:00,0,SDSU,FRES,13,24,17,2,1,24,2,45,186,16,1,1,28,1,43,172
2014,2014-10-04 02:15:00,0,USU,BYU,35,20,22,1,1,25,0,46,136,23,1,1,40,3,34,154
2014,2014-10-04 16:00:00,0,SMU,ECU,24,45,25,0,0,67,1,18,51,30,1,1,41,0,33,171
2014,2014-10-04 16:00:00,0,TA&M,MSST,31,48,28,1,0,62,3,31,161,26,2,2,27,0,50,280
2014,2014-10-04 16:00:00,0,BALL,ARMY,24,33,15,2,1,26,1,25,157,24,3,1,5,0,69,425
2014,2014-10-04 16:00:00,0,PUR,ILL,38,27,19,1,0,20,0,45,349,26,1,1,53,1,25,65
2014,2014-10-04 16:00:00,0,OSU,MD,52,24,26,2,0,24,0,53,269,17,0,0,40,4,24,66
2014,2014-10-04 16:00:00,0,USM,MTSU,31,37,30,3,1,55,1,34,111,22,1,1,27,0,39,239
2014,2014-10-04 16:00:00,0,ISU,OKST,20,37,17,0,0,39,0,33,122,25,1,0,41,2,42,129
2014,2014-10-04 16:00:00,0,FLA,TENN,10,9,16,1,0,27,3,48,156,12,2,1,39,2,29,28
2014,2014-10-04 16:00:00,0,MRSH,ODU,56,14,28,1,1,27,2,50,354,15,0,0,25,1,42,201
2014,2014-10-04 16:30:00,0,VT,UNC,34,17,20,0,0,27,1,57,171,16,4,2,37,1,29,125
2014,2014-10-04 18:00:00,0,EMU,AKR,6,31,18,2,2,30,2,37,94,27,1,0,50,0,31,197
2014,2014-10-04 18:30:00,0,UNT,IND,24,49,22,0,0,34,2,35,143,22,2,1,29,0,44,363
2014,2014-10-04 18:30:00,0,UMASS,M-OH,41,42,32,2,2,62,2,34,165,31,2,1,58,0,27,120
2014,2014-10-04 19:00:00,0,TLSA,CSU,17,42,19,1,1,35,2,45,127,17,2,1,26,1,31,234
2014,2014-10-04 19:30:00,0,STAN,ND,14,17,14,2,0,36,2,32,47,21,2,1,43,1,32,129
2014,2014-10-04 19:30:00,0,OHIO,CMU,10,28,8,0,0,21,0,23,89,25,3,1,27,0,52,234
2014,2014-10-04 19:30:00,0,OKLA,TCU,33,37,19,1,0,36,2,42,152,23,4,2,39,1,39,151
2014,2014-10-04 19:30:00,0,WAKE,FSU,3,43,10,3,2,22,1,39,40,23,1,1,41,1,33,171
2014,2014-10-04 19:30:00,0,UNM,UTSA,21,9,15,0,0,14,0,48,283,18,3,0,24,2,38,112
2014,2014-10-04 19:30:00,0,ALA,MISS,17,23,20,1,1,31,1,44,168,16,1,1,31,0,32,76
2014,2014-10-04 19:30:00,0,NAVY,AFA,21,30,20,2,1,16,1,55,251,18,1,0,17,0,48,198
2014,2014-10-04 19:30:00,0,WIS,NW,14,20,19,0,0,29,4,37,284,22,0,0,29,0,46,203
2014,2014-10-04 19:30:00,0,BUFF,BGSU,35,36,23,0,0,24,1,47,234,26,2,2,39,1,37,187
2014,2014-10-04 19:30:00,0,NCST,CLEM,0,41,12,3,3,19,0,38,119,25,1,0,30,0,50,226
2014,2014-10-04 19:30:00,0,BAY,TEX,28,7,22,0,0,22,0,60,278,20,1,1,34,2,40,190
2014,2014-10-04 20:00:00,0,ORST,COLO,36,31,22,1,0,37,0,32,167,25,1,0,49,1,28,123
2014,2014-10-04 20:00:00,0,KU,WVU,14,33,9,1,0,28,0,34,65,25,2,2,37,1,42,255
2014,2014-10-04 20:00:00,0,VAN,UGA,17,44,15,0,0,31,1,36,132,20,0,0,22,1,35,243
2014,2014-10-04 21:00:00,0,KENT,NIU,14,17,22,1,0,38,0,37,83,15,2,0,25,1,39,181
2014,2014-10-04 22:00:00,0,USA,APP,47,21,28,1,0,28,0,46,243,25,2,2,36,1,38,203
2014,2014-10-04 23:00:00,0,IDHO,TXST,30,35,33,1,0,52,2,53,176,14,2,2,20,2,38,390
2014,2014-10-04 23:00:00,0,TTU,KSU,13,45,20,0,0,50,4,14,46,29,2,1,31,0,50,245
2014,2014-10-04 23:00:00,0,UTEP,LT,3,55,12,2,2,28,3,36,81,19,2,1,17,1,43,256
2014,2014-10-04 23:00:00,0,UAB,WKU,42,39,32,2,2,25,1,64,291,25,0,0,37,0,28,184
2014,2014-10-04 23:00:00,0,HAW,RICE,14,28,17,1,1,27,1,45,144,17,3,2,23,1,44,143
2014,2014-10-04 23:00:00,0,LSU,AUB,7,41,13,2,0,24,0,36,138,25,1,1,25,0,49,298
2014,2014-10-04 23:00:00,0,MICH,RUTG,24,26,18,0,0,22,1,35,158,18,0,0,40,0,30,74
2014,2014-10-04 23:00:00,0,MEM,CIN,41,14,30,1,0,25,0,69,299,19,2,1,40,1,25,97
2014,2014-10-04 23:00:00,0,TOL,WMU,20,19,19,3,2,27,1,36,234,20,1,0,38,0,32,62
2014,2014-10-04 23:00:00,0,GAST,ULL,31,34,24,1,0,31,0,37,138,21,2,0,31,0,32,195
2014,2014-10-04 23:00:00,0,ULM,ARST,14,28,16,2,2,47,0,25,72,29,2,1,36,2,51,288
2014,2014-10-04 23:30:00,0,MIAMI,GT,17,28,19,0,0,25,2,19,107,21,0,0,7,0,65,318
2014,2014-10-04 23:30:00,0,ASU,USC,38,34,24,1,0,46,0,22,31,28,0,0,45,0,50,220
2014,2014-10-04 23:30:00,0,SC,UK,38,45,32,1,0,37,3,48,282,22,2,1,30,0,36,239
2014,2014-10-04 23:30:00,0,PITT,UVA,19,24,19,0,0,30,1,35,116,18,0,0,17,1,43,225
2014,2014-10-05 00:00:00,0,NEB,MSU,22,27,20,2,2,45,2,37,47,17,2,2,29,1,44,188
2014,2014-10-05 00:00:00,0,GASO,NMSU,36,28,22,2,1,13,0,61,405,30,3,1,50,3,42,183
2014,2014-10-05 00:00:00,0,UNLV,SJSU,10,33,12,2,1,28,1,31,105,23,2,1,30,0,56,277
2014,2014-10-05 02:30:00,0,CAL,WSU,60,59,27,0,0,53,0,18,62,33,0,0,70,0,25,78
2014,2014-10-05 02:30:00,0,UTAH,UCLA,30,28,18,0,0,18,0,55,242,24,1,0,22,1,50,137
2014,2014-10-05 02:30:00,0,BSU,NEV,51,46,25,4,2,31,1,48,224,24,1,0,43,4,30,156
2014,2014-10-09 23:30:00,0,BYU,UCF,24,31,21,2,1,37,1,49,189,22,2,2,52,2,33,63
2014,2014-10-11 01:00:00,0,WSU,STAN,17,34,18,0,0,69,1,11,-26,20,1,1,35,0,33,193
2014,2014-10-11 01:30:00,0,SDSU,UNM,24,14,19,3,2,17,2,46,397,15,2,0,24,1,38,152
2014,2014-10-11 02:00:00,0,FRES,UNLV,27,30,21,2,1,44,2,33,177,22,0,0,40,1,46,146
2014,2014-10-11 16:00:00,0,TLSA,TEM,24,35,24,0,0,36,0,50,178,21,2,1,31,1,35,203
2014,2014-10-11 16:00:00,0,MTSU,MRSH,24,49,20,2,1,37,1,37,169,28,2,1,33,1,52,252
2014,2014-10-11 16:00:00,0,UGA,MIZ,34,0,25,2,0,29,0,58,210,10,1,1,21,4,22,50
2014,2014-10-11 16:00:00,0,IND,IOWA,29,45,13,3,0,21,3,39,316,22,0,0,32,0,44,207
2014,2014-10-11 16:00:00,0,NW,MINN,17,24,28,2,0,50,1,34,124,14,0,0,15,1,39,121
2014,2014-10-11 16:00:00,0,TEX,OKLA,26,31,24,1,0,44,1,40,148,11,0,0,20,0,30,103
2014,2014-10-11 16:00:00,0,RICE,ARMY,41,21,17,2,0,21,0,41,182,19,4,2,14,0,54,250
2014,2014-10-11 16:00:00,0,FSU,SYR,38,20,29,3,2,36,0,36,165,20,0,0,36,3,31,156
2014,2014-10-11 16:00:00,0,WVU,TTU,37,34,29,3,1,44,0,50,249,23,2,0,46,1,38,217
2014,2014-10-11 16:00:00,0,ILL,WIS,28,38,20,0,0,24,1,39,153,22,0,0,18,0,47,401
2014,2014-10-11 16:00:00,0,ULM,UK,14,48,15,5,1,39,2,40,77,15,5,0,30,1,29,136
2014,2014-10-11 16:00:00,0,CIN,MIAMI,34,55,26,0,0,60,3,29,67,20,1,1,25,0,35,335
2014,2014-10-11 16:30:00,0,DUKE,GT,31,25,25,0,0,26,0,47,242,26,1,1,26,2,46,282
2014,2014-10-11 17:00:00,0,BUFF,EMU,27,37,22,2,1,45,2,36,154,18,1,1,18,0,49,337
2014,2014-10-11 18:00:00,0,M-OH,AKR,19,29,23,2,2,41,1,23,60,24,2,2,36,0,37,151
2014,2014-10-11 18:00:00,0,BGSU,OHIO,31,13,19,0,0,39,1,27,95,29,2,2,64,0,46,127
2014,2014-10-11 18:00:00,0,ARST,GAST,52,10,32,2,2,30,0,53,384,18,2,1,39,1,34,71
2014,2014-10-11 18:00:00,0,UMASS,KENT,40,17,24,0,0,38,0,35,196,19,1,0,42,1,27,150
2014,2014-10-11 19:00:00,0,WMU,BALL,42,38,20,1,1,29,1,30,208,23,1,0,44,0,39,145
2014,2014-10-11 19:00:00,0,NMSU,TROY,24,41,20,2,2,33,2,38,123,27,2,1,30,1,53,360
2014,2014-10-11 19:30:00,0,AUB,MSST,23,38,25,2,2,35,2,43,232,24,5,1,35,3,44,223
2014,2014-10-11 19:30:00,0,UNC,ND,43,50,30,2,1,42,1,42,190,27,2,2,38,1,43,216
2014,2014-10-11 19:30:00,0,MSU,PUR,45,31,28,0,0,37,1,43,294,18,1,1,37,1,25,129
2014,2014-10-11 19:30:00,0,LOU,CLEM,17,23,10,4,2,30,0,38,52,12,0,0,39,2,33,72
2014,2014-10-11 19:30:00,0,BC,NCST,30,14,24,1,1,19,0,57,310,13,3,1,30,1,28,43
2014,2014-10-11 19:30:00,0,UNT,UAB,21,56,24,3,3,36,2,43,160,19,0,0,22,0,50,132
2014,2014-10-11 19:30:00,0,TCU,BAY,58,61,23,4,1,48,0,41,139,39,2,1,55,2,54,272
2014,2014-10-11 19:30:00,0,VMI,NAVY,14,51,15,1,0,40,1,30,60,20,1,1,6,1,49,352
2014,2014-10-11 19:30:00,0,LIB,APP,55,48,25,3,1,38,1,38,145,23,3,2,31,2,37,231
2014,2014-10-11 19:30:00,0,ORE,UCLA,42,30,26,2,0,27,0,41,258,31,1,1,38,1,54,328
2014,2014-10-11 19:30:00,0,TOL,ISU,30,37,25,0,0,36,0,41,236,34,0,0,53,0,34,103
2014,2014-10-11 20:00:00,0,OKST,KU,27,20,15,1,1,31,1,37,114,18,3,0,37,1,41,91
2014,2014-10-11 20:00:00,0,CHAT,TENN,10,45,11,3,2,17,1,37,105,20,1,1,29,0,42,123
2014,2014-10-11 21:00:00,0,CMU,NIU,34,17,30,0,0,31,1,46,283,19,0,0,33,1,33,110
2014,2014-10-11 22:00:00,0,IDHO,GASO,24,47,17,0,0,32,1,40,94,26,1,1,15,0,58,349
2014,2014-10-11 22:00:00,0,ALA,ARK,14,13,10,4,2,21,0,32,66,18,3,2,40,1,39,89
2014,2014-10-11 22:00:00,0,WASH,CAL,31,7,18,1,0,29,0,38,111,25,5,3,51,0,33,64
2014,2014-10-11 23:00:00,0,PSU,MICH,13,18,16,0,0,33,1,35,54,12,0,0,26,1,31,64
2014,2014-10-11 23:00:00,0,ECU,USF,28,17,25,0,0,34,1,37,231,23,0,0,42,1,27,93
2014,2014-10-11 23:00:00,0,FIU,UTSA,13,16,20,6,3,26,2,47,118,17,3,3,26,0,41,142
2014,2014-10-11 23:00:00,0,HOU,MEM,28,24,15,2,2,28,1,40,166,20,2,2,37,3,41,125
2014,2014-10-11 23:30:00,0,CHSO,VAN,20,21,19,1,0,25,1,41,199,11,1,0,23,1,31,106
2014,2014-10-11 23:30:00,0,LSU,FLA,30,27,21,1,0,22,0,50,195,13,1,1,25,2,32,123
2014,2014-10-12 00:00:00,0,ODU,UTEP,35,42,16,1,0,25,0,28,161,23,2,0,26,0,52,313
2014,2014-10-12 00:00:00,0,CONN,TULN,3,12,13,3,2,26,1,28,76,14,0,0,26,0,33,167
2014,2014-10-12 01:00:00,0,MISS,TA&M,35,20,17,1,0,19,0,35,160,27,2,1,53,2,35,54
2014,2014-10-12 02:15:00,0,AFA,USU,16,34,18,3,2,29,2,51,155,14,1,1,31,0,28,77
2014,2014-10-12 02:30:00,0,CSU,NEV,31,24,21,1,1,36,0,34,119,25,1,0,50,1,36,160
2014,2014-10-12 02:30:00,0,USC,ARIZ,28,26,22,2,1,30,1,38,240,34,2,1,72,0,30,78
2014,2014-10-12 04:00:00,0,WYO,HAW,28,38,17,1,0,30,2,33,101,25,4,3,26,0,50,232
2014,2014-10-16 23:30:00,0,VT,PITT,16,21,16,3,1,45,0,22,26,15,2,1,18,1,43,210
2014,2014-10-17 02:00:00,0,UTAH,ORST,29,23,16,3,1,18,1,46,253,21,1,1,37,1,46,118
2014,2014-10-18 00:00:00,0,FRES,BSU,27,37,12,1,0,25,1,34,186,24,3,1,32,0,51,264
2014,2014-10-18 01:00:00,0,TEM,HOU,10,31,11,4,1,29,3,20,98,23,0,0,33,0,49,171
2014,2014-10-18 16:00:00,0,TULN,UCF,13,20,18,2,0,42,2,36,131,14,2,2,24,2,38,94
2014,2014-10-18 16:00:00,0,USF,TLSA,38,30,19,1,1,26,1,32,140,20,1,1,34,0,41,174
2014,2014-10-18 16:00:00,0,UTSA,LT,20,27,17,3,1,33,3,39,134,16,0,0,33,1,35,121
2014,2014-10-18 16:00:00,0,KSU,OKLA,31,30,17,0,0,23,0,32,160,30,0,0,36,2,42,198
2014,2014-10-18 16:00:00,0,SYR,WAKE,30,7,17,1,0,32,0,38,199,12,1,1,23,1,36,71
2014,2014-10-18 16:00:00,0,PUR,MINN,38,39,17,2,0,26,2,35,298,22,2,1,18,0,52,285
2014,2014-10-18 16:00:00,0,FUR,SC,10,41,16,2,2,19,1,39,211,26,2,2,28,0,43,267
2014,2014-10-18 16:00:00,0,WKU,FAU,38,45,23,1,1,44,1,26,67,29,1,1,35,0,54,278
2014,2014-10-18 16:00:00,0,BAY,WVU,27,41,22,1,0,37,0,42,95,33,2,2,35,1,50,134
2014,2014-10-18 16:00:00,0,IOWA,MD,31,38,19,3,2,56,1,31,116,22,0,0,33,2,46,212
2014,2014-10-18 16:30:00,0,UVA,DUKE,13,20,23,1,1,47,0,31,140,19,1,0,38,0,30,155
2014,2014-10-18 18:00:00,0,AKR,OHIO,20,23,18,1,1,46,2,25,84,19,2,1,37,1,39,159
2014,2014-10-18 18:00:00,0,WMU,BGSU,26,14,20,2,0,24,0,50,195,14,1,1,33,1,31,135
2014,2014-10-18 19:00:00,0,EMU,UMASS,14,36,11,1,0,21,1,32,133,34,2,2,51,1,43,225
2014,2014-10-18 19:00:00,0,APP,TROY,53,14,24,2,1,16,0,54,441,17,2,2,40,2,32,79
2014,2014-10-18 19:30:00,0,MSU,IND,56,17,30,1,0,32,1,51,330,7,1,1,16,0,33,213
2014,2014-10-18 19:30:00,0,UNM,AFA,31,35,14,2,2,10,0,52,367,23,1,1,9,0,74,269
2014,2014-10-18 19:30:00,0,CIN,SMU,41,3,29,0,0,27,0,46,240,14,2,2,37,2,24,98
2014,2014-10-18 19:30:00,0,BALL,CMU,32,29,24,1,1,38,0,38,89,24,3,3,32,2,37,181
2014,2014-10-18 19:30:00,0,KU,TTU,21,34,19,2,1,32,1,40,128,26,3,1,44,1,37,219
2014,2014-10-18 19:30:00,0,ARMY,KENT,17,39,19,1,0,15,1,56,295,21,0,0,40,1,24,107
2014,2014-10-18 19:30:00,0,NCST,LOU,18,30,20,0,0,32,1,31,128,21,0,0,36,0,33,166
2014,2014-10-18 19:30:00,0,TA&M,ALA,0,59,8,1,0,31,1,24,31,30,0,0,35,0,45,298
2014,2014-10-18 19:30:00,0,CLEM,BC,17,13,22,0,0,46,0,35,113,11,0,0,20,0,36,120
2014,2014-10-18 19:30:00,0,UCLA,CAL,36,34,33,3,2,42,1,47,237,21,1,0,42,1,31,56
2014,2014-10-18 19:30:00,0,UAB,MTSU,22,34,25,1,1,30,2,60,220,13,1,0,19,0,41,229
2014,2014-10-18 19:30:00,0,RUTG,OSU,17,56,18,2,2,29,1,38,149,31,1,1,31,0,40,324
2014,2014-10-18 20:00:00,0,OKST,TCU,9,42,12,0,0,25,2,39,126,26,0,0,42,1,40,261
2014,2014-10-18 20:00:00,0,SJSU,WYO,27,20,31,2,2,45,0,41,149,11,0,0,28,0,30,158
2014,2014-10-18 20:00:00,0,UGA,ARK,45,32,18,0,0,17,0,39,207,29,4,2,45,2,37,126
2014,2014-10-18 21:00:00,0,NMSU,IDHO,17,29,11,1,1,16,3,34,214,30,1,1,37,1,52,310
2014,2014-10-18 21:00:00,0,M-OH,NIU,41,51,26,1,0,42,0,30,168,30,1,1,22,0,55,433
2014,2014-10-18 22:00:00,0,MRSH,FIU,45,13,18,1,0,27,1,26,243,23,0,0,32,2,53,177
2014,2014-10-18 22:00:00,0,COLO,USC,28,56,27,1,0,49,2,46,172,21,1,1,28,0,33,213
2014,2014-10-18 23:00:00,0,GT,UNC,43,48,29,1,1,18,0,51,376,31,0,0,47,1,41,189
2014,2014-10-18 23:00:00,0,MIZ,FLA,42,13,7,0,0,18,1,31,99,17,4,3,31,3,48,135
2014,2014-10-18 23:00:00,0,USM,UNT,30,20,30,1,0,41,2,41,201,21,0,0,35,0,26,108
2014,2014-10-18 23:00:00,0,USU,CSU,13,16,11,2,0,31,1,19,100,19,1,0,32,0,39,75
