Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,WeekDate,Week,HomePtsF,HomePtsA,HomeWins,HomeGames,HomeWinPct,VisPtsF,VisPtsA,VisWins,VisGames,VisWinPct,Spread,HomeConf,VisConf,HomeConf_AAC,HomeConf_ACC,HomeConf_Big10,HomeConf_Big12,HomeConf_ConferenceUSA,HomeConf_Independent,HomeConf_MidAmerican,HomeConf_MountainWest,HomeConf_NotD1,HomeConf_PAC12,HomeConf_SEC,HomeConf_SunBelt,VisConf_AAC,VisConf_ACC,VisConf_Big10,VisConf_Big12,VisConf_ConferenceUSA,VisConf_Independent,VisConf_MidAmerican,VisConf_MountainWest,VisConf_NotD1,VisConf_PAC12,VisConf_SEC,VisConf_SunBelt
2013,2013-10-12 18:00:00,STJ,374,HAR,173,0,0,7.0,0.0,7.0,,14,7,7.0,10.0,13.0,,37,2013-10-12,7,150.0,69.0,4.0,4.0,1.0,141.0,81.0,4.0,4.0,1.0,-23,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,IND,2291,SRU,215,0,7,21.0,14.0,0.0,,42,0,3.0,0.0,13.0,,16,2013-10-12,7,252.0,156.0,4.0,5.0,0.8,187.0,30.0,5.0,5.0,1.0,26,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,INST,282,SDAK,233,0,7,0.0,3.0,7.0,,17,7,7.0,0.0,0.0,,14,2013-10-12,7,67.0,98.0,2.0,5.0,0.4,180.0,173.0,1.0,5.0,0.2,3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,OB,319,SW,2588,0,14,0.0,7.0,0.0,,21,21,0.0,14.0,7.0,,42,2013-10-12,7,67.0,211.0,0.0,5.0,0.0,17.0,57.0,0.0,2.0,0.0,-21,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,CON,409,MAR,421,0,0,7.0,7.0,0.0,,14,35,14.0,14.0,7.0,,70,2013-10-12,7,123.0,206.0,1.0,4.0,0.25,106.0,135.0,2.0,4.0,0.5,-56,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,CON,2151,WIS,2741,0,7,21.0,0.0,21.0,,49,6,0.0,0.0,7.0,,13,2013-10-12,7,75.0,122.0,0.0,4.0,0.0,54.0,144.0,1.0,4.0,0.25,36,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,SS,375,NWM,583,0,14,0.0,0.0,0.0,,14,0,7.0,9.0,9.0,,25,2013-10-12,7,119.0,130.0,3.0,5.0,0.6,161.0,79.0,4.0,5.0,0.8,-11,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,COR,2782,MON,2818,0,7,7.0,0.0,0.0,,14,17,21.0,3.0,7.0,,48,2013-10-12,7,57.0,92.0,1.0,5.0,0.2,96.0,96.0,2.0,4.0,0.5,-34,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,PVAM,2504,ALST,2011,0,14,7.0,14.0,7.0,6.0,48,14,7.0,7.0,14.0,0.0,42,2013-10-12,7,220.0,146.0,4.0,6.0,0.6666666666666666,214.0,180.0,4.0,6.0,0.6666666666666666,6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,BUFF,2084,WMU,2711,0,0,0.0,0.0,0.0,,0,6,0.0,17.0,10.0,,33,2013-10-12,7,90.0,229.0,0.0,6.0,0.0,142.0,159.0,3.0,5.0,0.6,-33,MidAmerican,MidAmerican,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,2013-10-12 18:00:00,FOR,2237,COL,2146,0,14,7.0,17.0,13.0,,51,3,13.0,0.0,0.0,,16,2013-10-12,7,210.0,90.0,3.0,5.0,0.6,84.0,157.0,2.0,5.0,0.4,35,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,OHI,2980,WAB,89,0,14,14.0,3.0,7.0,,38,7,0.0,6.0,0.0,,13,2013-10-12,7,232.0,27.0,4.0,4.0,1.0,148.0,87.0,3.0,4.0,0.75,25,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,WIS,272,WIS,2723,0,0,0.0,7.0,0.0,,7,14,14.0,14.0,7.0,,49,2013-10-12,7,69.0,124.0,0.0,4.0,0.0,192.0,102.0,4.0,4.0,1.0,-42,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,NSU,2450,DSU,2169,0,0,0.0,7.0,7.0,,14,0,7.0,0.0,0.0,,7,2013-10-12,7,59.0,185.0,1.0,5.0,0.2,71.0,126.0,2.0,5.0,0.4,7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MOST,2623,NDSU,2449,0,10,14.0,14.0,3.0,,41,0,13.0,7.0,6.0,,26,2013-10-12,7,175.0,54.0,5.0,5.0,1.0,133.0,136.0,1.0,6.0,0.16666666666666666,15,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,HOP,2812,OLI,354,0,6,8.0,0.0,0.0,,14,23,14.0,7.0,3.0,,47,2013-10-12,7,130.0,67.0,5.0,5.0,1.0,140.0,66.0,3.0,5.0,0.6,-33,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,NWO,2823,OUA,2888,0,7,7.0,17.0,14.0,,45,7,0.0,6.0,8.0,,21,2013-10-12,7,149.0,62.0,4.0,4.0,1.0,44.0,218.0,0.0,5.0,0.0,24,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,LVI,2940,STA,395,0,6,15.0,0.0,0.0,,21,0,7.0,0.0,7.0,,14,2013-10-12,7,112.0,87.0,2.0,5.0,0.4,58.0,108.0,0.0,3.0,0.0,7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,AUG,124,STJ,2600,0,7,20.0,0.0,3.0,,30,14,0.0,7.0,7.0,,28,2013-10-12,7,99.0,70.0,4.0,5.0,0.8,153.0,84.0,3.0,4.0,0.75,2,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,HAM,162,STO,133,0,13,8.0,0.0,7.0,,28,14,7.0,3.0,7.0,,31,2013-10-12,7,98.0,147.0,1.0,5.0,0.2,85.0,160.0,1.0,4.0,0.25,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,WCU,2717,AUB,2,0,21,21.0,14.0,6.0,,62,3,0.0,0.0,0.0,,3,2013-10-12,7,144.0,110.0,4.0,5.0,0.8,122.0,245.0,1.0,6.0,0.16666666666666666,59,SEC,NotD1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,BET,2802,CON,2152,0,0,7.0,7.0,8.0,,22,21,7.0,3.0,14.0,,45,2013-10-12,7,117.0,70.0,4.0,4.0,1.0,166.0,73.0,4.0,4.0,1.0,-23,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,LIN,2876,WAS,2687,0,21,17.0,13.0,7.0,,58,0,0.0,0.0,7.0,,7,2013-10-12,7,232.0,73.0,5.0,5.0,1.0,131.0,228.0,1.0,5.0,0.2,51,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,VIR,2676,LIN,2339,0,0,14.0,0.0,7.0,,21,7,7.0,7.0,7.0,,28,2013-10-12,7,53.0,160.0,1.0,4.0,0.25,82.0,200.0,1.0,5.0,0.2,-7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,AUS,2045,TEX,2639,0,14,21.0,3.0,7.0,,45,3,9.0,0.0,0.0,,12,2013-10-12,7,150.0,93.0,3.0,3.0,1.0,114.0,137.0,1.0,5.0,0.2,33,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MOR,60,TUS,2657,1,13,20.0,7.0,14.0,,54,3,0.0,7.0,0.0,,10,2013-10-12,7,118.0,82.0,4.0,5.0,0.8,120.0,125.0,2.0,5.0,0.4,44,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,RHO,2519,SEW,2553,0,6,10.0,7.0,0.0,,23,14,7.0,21.0,8.0,,50,2013-10-12,7,123.0,145.0,2.0,5.0,0.4,144.0,98.0,4.0,5.0,0.8,-27,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,EAS,2188,WES,223,0,10,0.0,17.0,7.0,,34,7,13.0,0.0,0.0,,20,2013-10-12,7,209.0,110.0,5.0,5.0,1.0,210.0,96.0,4.0,5.0,0.8,14,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,CMU,2117,OHIO,195,0,3,0.0,7.0,13.0,,23,7,3.0,3.0,13.0,,26,2013-10-12,7,149.0,104.0,4.0,5.0,0.8,106.0,206.0,2.0,6.0,0.3333333333333333,-3,MidAmerican,MidAmerican,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,2013-10-12 18:00:00,WIN,2851,SIO,2894,0,14,6.0,7.0,13.0,,40,14,10.0,7.0,14.0,,45,2013-10-12,7,169.0,141.0,3.0,5.0,0.6,216.0,130.0,3.0,5.0,0.6,-5,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,WHE,396,CAR,2106,0,0,0.0,0.0,0.0,,0,7,7.0,0.0,14.0,,28,2013-10-12,7,96.0,83.0,1.0,4.0,0.25,176.0,54.0,4.0,4.0,1.0,-28,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,WAL,2682,MAL,556,0,7,7.0,7.0,7.0,,28,7,7.0,14.0,10.0,,38,2013-10-12,7,124.0,209.0,0.0,5.0,0.0,102.0,170.0,1.0,5.0,0.2,-10,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,ON,427,BAL,188,0,7,12.0,12.0,7.0,,38,7,0.0,3.0,7.0,,17,2013-10-12,7,89.0,80.0,2.0,4.0,0.5,127.0,137.0,2.0,4.0,0.5,21,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MIN,2399,WMN,433,0,7,14.0,14.0,3.0,0.0,38,0,19.0,6.0,13.0,7.0,45,2013-10-12,7,141.0,157.0,2.0,5.0,0.4,159.0,192.0,1.0,5.0,0.2,-7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,COE,2141,LOR,263,0,0,0.0,0.0,0.0,,0,15,21.0,13.0,7.0,,56,2013-10-12,7,70.0,144.0,1.0,4.0,0.25,96.0,36.0,4.0,4.0,1.0,-56,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,COR,2155,STN,2832,0,0,7.0,0.0,13.0,,20,7,7.0,3.0,0.0,,17,2013-10-12,7,124.0,75.0,4.0,5.0,0.8,133.0,100.0,3.0,4.0,0.75,3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,WAS,143,HEND,418,0,7,17.0,7.0,10.0,,41,10,14.0,14.0,7.0,,45,2013-10-12,7,163.0,156.0,2.0,4.0,0.5,92.0,55.0,3.0,5.0,0.6,-4,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,WIS,2743,WIS,2738,0,0,7.0,0.0,10.0,0.0,17,0,7.0,10.0,0.0,6.0,23,2013-10-12,7,67.0,139.0,0.0,4.0,0.0,103.0,61.0,2.0,3.0,0.6666666666666666,-6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,CAR,2101,MAC,2359,0,0,0.0,7.0,10.0,,17,14,14.0,14.0,14.0,,56,2013-10-12,7,89.0,66.0,2.0,4.0,0.5,69.0,150.0,2.0,4.0,0.5,-39,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,TRU,2654,WJC,2911,0,0,0.0,0.0,7.0,,7,14,21.0,0.0,10.0,,45,2013-10-12,7,140.0,197.0,1.0,5.0,0.2,135.0,135.0,3.0,5.0,0.6,-38,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MAR,559,BEM,132,0,0,10.0,0.0,7.0,,17,3,0.0,16.0,7.0,,26,2013-10-12,7,103.0,124.0,2.0,5.0,0.4,124.0,117.0,3.0,5.0,0.6,-9,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,AUG,2043,MNST,2364,0,3,3.0,0.0,14.0,,20,0,7.0,3.0,0.0,,10,2013-10-12,7,192.0,85.0,5.0,5.0,1.0,95.0,92.0,2.0,5.0,0.4,10,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,CSUP,2570,CHA,2123,0,7,9.0,3.0,23.0,,42,7,21.0,3.0,20.0,,51,2013-10-12,7,167.0,105.0,4.0,5.0,0.8,213.0,77.0,5.0,5.0,1.0,-9,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MIN,2772,STC,2594,0,7,21.0,6.0,21.0,,55,0,0.0,0.0,6.0,,6,2013-10-12,7,150.0,104.0,4.0,5.0,0.8,74.0,222.0,1.0,5.0,0.2,49,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MIS,2401,SUL,2834,0,3,14.0,7.0,6.0,,30,7,3.0,10.0,14.0,,34,2013-10-12,7,54.0,179.0,0.0,4.0,0.0,82.0,157.0,1.0,4.0,0.25,-4,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,GRI,65,MON,2919,0,28,14.0,20.0,3.0,,65,0,3.0,0.0,0.0,,3,2013-10-12,7,115.0,82.0,1.0,4.0,0.25,72.0,103.0,1.0,4.0,0.25,62,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,MURR,93,SEMO,2546,0,0,13.0,7.0,7.0,10.0,37,3,0.0,17.0,7.0,7.0,34,2013-10-12,7,62.0,169.0,0.0,5.0,0.0,215.0,216.0,4.0,6.0,0.6666666666666666,3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:00:00,GRE,2257,MAC,273,0,3,0.0,13.0,14.0,,30,14,21.0,20.0,0.0,,55,2013-10-12,7,75.0,202.0,0.0,5.0,0.0,209.0,121.0,5.0,5.0,1.0,-25,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:10:00,STMN,2900,GUS,2968,0,0,6.0,0.0,6.0,,12,7,0.0,6.0,7.0,,20,2013-10-12,7,141.0,66.0,3.0,4.0,0.75,160.0,40.0,3.0,4.0,0.75,-8,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,BBG,490,STI,2948,0,7,14.0,14.0,0.0,,35,0,10.0,3.0,8.0,,21,2013-10-12,7,139.0,90.0,3.0,5.0,0.6,121.0,144.0,2.0,5.0,0.4,14,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,NEO,196,MOW,137,0,31,10.0,7.0,6.0,,54,7,0.0,3.0,0.0,,10,2013-10-12,7,235.0,96.0,5.0,5.0,1.0,59.0,195.0,0.0,5.0,0.0,44,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,MIL,2398,TRI,386,0,7,10.0,7.0,0.0,,24,7,10.0,0.0,10.0,,27,2013-10-12,7,151.0,129.0,3.0,5.0,0.6,166.0,97.0,4.0,4.0,1.0,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,BUE,63,WAR,2685,0,6,11.0,7.0,13.0,,37,7,7.0,7.0,8.0,,29,2013-10-12,7,136.0,71.0,3.0,4.0,0.75,51.0,131.0,0.0,4.0,0.0,8,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,PIT,90,CEN,2118,0,7,7.0,0.0,7.0,,21,7,14.0,7.0,3.0,,31,2013-10-12,7,152.0,126.0,2.0,5.0,0.4,256.0,95.0,5.0,5.0,1.0,-10,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,FHSU,2231,LIN,2815,0,0,0.0,10.0,7.0,,17,14,10.0,0.0,7.0,,31,2013-10-12,7,120.0,162.0,3.0,5.0,0.6,99.0,215.0,1.0,5.0,0.2,-14,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,NOR,75,ILL,306,0,28,10.0,7.0,7.0,,52,0,0.0,0.0,21.0,,21,2013-10-12,7,135.0,52.0,4.0,4.0,1.0,63.0,111.0,1.0,4.0,0.25,31,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,WIS,2740,WIS,271,0,13,0.0,7.0,10.0,,30,3,0.0,3.0,0.0,,6,2013-10-12,7,142.0,62.0,4.0,4.0,1.0,65.0,150.0,0.0,4.0,0.0,24,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 18:30:00,HOW,2758,HAR,2810,0,14,10.0,28.0,7.0,,59,3,14.0,7.0,0.0,,24,2013-10-12,7,156.0,218.0,1.0,4.0,0.25,147.0,150.0,2.0,4.0,0.5,35,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,ALB,2013,LAN,2323,0,16,0.0,7.0,14.0,,37,7,7.0,3.0,14.0,,31,2013-10-12,7,111.0,99.0,3.0,4.0,0.75,85.0,80.0,1.0,4.0,0.25,6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,STV,2614,THI,2644,0,7,3.0,0.0,20.0,,30,0,0.0,3.0,0.0,,3,2013-10-12,7,115.0,185.0,0.0,5.0,0.0,34.0,142.0,0.0,4.0,0.0,27,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,LAM,2320,SHSU,2534,0,0,7.0,7.0,0.0,,14,0,3.0,0.0,0.0,,3,2013-10-12,7,258.0,137.0,4.0,5.0,0.8,172.0,102.0,3.0,5.0,0.6,11,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,WES,2703,MESA,11,0,0,0.0,22.0,0.0,,22,0,7.0,3.0,7.0,,17,2013-10-12,7,129.0,84.0,3.0,5.0,0.6,95.0,142.0,1.0,4.0,0.25,5,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,M-OH,193,UMASS,113,0,7,0.0,7.0,3.0,,17,0,7.0,3.0,0.0,,10,2013-10-12,7,35.0,158.0,0.0,5.0,0.0,44.0,178.0,0.0,5.0,0.0,7,MidAmerican,MidAmerican,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,2013-10-12 19:00:00,JKST,2296,MVSU,2400,0,7,3.0,7.0,0.0,,17,7,3.0,7.0,9.0,,26,2013-10-12,7,87.0,112.0,1.0,5.0,0.2,149.0,137.0,4.0,6.0,0.6666666666666666,-9,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,SEFL,267,ROC,2524,0,0,0.0,7.0,14.0,,21,0,14.0,14.0,7.0,,35,2013-10-12,7,88.0,165.0,0.0,4.0,0.0,85.0,133.0,2.0,4.0,0.5,-14,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,NMH,2424,WES,2714,0,13,10.0,0.0,10.0,,33,7,13.0,0.0,7.0,,27,2013-10-12,7,51.0,128.0,0.0,4.0,0.0,117.0,152.0,2.0,5.0,0.4,6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,ARK,2028,HAR,2264,0,21,28.0,0.0,14.0,,63,10,3.0,7.0,10.0,,30,2013-10-12,7,183.0,62.0,3.0,4.0,0.75,137.0,135.0,3.0,5.0,0.6,33,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,SEOS,199,STN,200,0,0,14.0,0.0,0.0,,14,7,14.0,7.0,3.0,,31,2013-10-12,7,76.0,289.0,0.0,5.0,0.0,161.0,212.0,1.0,5.0,0.2,-17,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,CRO,509,IOW,2295,0,0,14.0,7.0,7.0,3.0,31,7,0.0,14.0,7.0,6.0,34,2013-10-12,7,147.0,225.0,1.0,5.0,0.2,76.0,138.0,0.0,5.0,0.0,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,MER,2385,SET,611,0,0,7.0,0.0,12.0,,19,17,14.0,12.0,7.0,,50,2013-10-12,7,70.0,249.0,0.0,5.0,0.0,175.0,116.0,2.0,5.0,0.4,-31,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,MOS,2403,SDA,613,0,0,13.0,7.0,0.0,,20,14,14.0,14.0,3.0,,45,2013-10-12,7,225.0,183.0,4.0,5.0,0.8,182.0,114.0,4.0,5.0,0.8,-25,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,LUT,67,DUB,49,0,14,21.0,14.0,7.0,,56,7,6.0,0.0,7.0,,20,2013-10-12,7,82.0,83.0,2.0,3.0,0.6666666666666666,95.0,81.0,2.0,4.0,0.5,36,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,HUS,2280,ANN,15,0,0,0.0,14.0,0.0,,14,7,7.0,14.0,7.0,,35,2013-10-12,7,85.0,167.0,1.0,4.0,0.25,54.0,72.0,2.0,4.0,0.5,-21,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,BLA,2069,ADST,2001,0,10,8.0,10.0,21.0,,49,15,7.0,0.0,21.0,,43,2013-10-12,7,93.0,103.0,3.0,5.0,0.6,94.0,192.0,0.0,4.0,0.0,6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:00:00,KENT,2309,BALL,2050,0,0,7.0,13.0,7.0,,27,7,0.0,7.0,10.0,,24,2013-10-12,7,248.0,147.0,5.0,6.0,0.8333333333333334,108.0,182.0,2.0,6.0,0.3333333333333333,3,MidAmerican,MidAmerican,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,2013-10-12 19:00:00,MNDU,134,MOO,2817,0,3,28.0,7.0,7.0,,45,13,28.0,14.0,14.0,,69,2013-10-12,7,150.0,215.0,1.0,5.0,0.2,184.0,75.0,4.0,5.0,0.8,-24,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-10-12 19:30:00,NW,77,WIS,275,0,7,14.0,7.0,7.0,,35,3,3.0,0.0,0.0,,6,2013-10-12,7,188.0,73.0,3.0,5.0,0.6,195.0,135.0,4.0,5.0,0.8,29,Big10,Big10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
